epoch,train_loss,val_loss
1,0.9057386149930271,0.9259771828832984
2,0.8205597292814273,0.9044254357083369
3,0.7437797426717488,0.8892005772249774
4,0.6762827465248124,0.8740303609078598
5,0.6132162744979042,0.8403270694064922
6,0.5566849829304816,0.827699428321411
7,0.5072588036343877,0.8170667257849308
8,0.4607770188209509,0.8064871922620493
9,0.4207804909480908,0.7984871860879607
10,0.3853256784177031,0.788712514104113
11,0.35026575148712064,0.7815519753754453
12,0.3191319640297114,0.774798111745722
13,0.2909830334773937,0.7588413311592244
14,0.26547082797449073,0.7535588808191747
15,0.24236050775920345,0.7479061142732837
16,0.22098643814629976,0.7428811797444282
17,0.20301291507929847,0.7380461277634726
18,0.18663220571823835,0.7341840042328197
19,0.17044039636824676,0.7297606178069607
20,0.15579424890745797,0.7188779677093337
21,0.14264553769451038,0.7151302700578153
22,0.13092004108308447,0.7124463562895142
23,0.12016634618668265,0.710093977629758
24,0.11053402565506801,0.7075839333473819
25,0.10232559958862411,0.704798341082474
26,0.0942580484744671,0.7031609936088515
27,0.08733441868894855,0.700726589057085
28,0.08063966341331189,0.6989189867097723
29,0.0747763458819452,0.6975504963294968
30,0.06931797609206447,0.6958119488562986
31,0.06428666043711898,0.694276668661167
32,0.060261414918424246,0.6924840181891422
33,0.05604770067418991,0.6869573510299612
34,0.05267853679606007,0.6858219962003792
35,0.04920460283531197,0.684376074434002
36,0.04606709077234464,0.683420342064205
37,0.043273734245212775,0.6833411058515866
38,0.04066369582757182,0.6815952301971738
39,0.03839672852491701,0.6813115081906564
40,0.03619253799572698,0.6809181498769477
41,0.034239686353744,0.6796781921098978
42,0.03244323898319747,0.6767381681779993
43,0.030820131846258862,0.6764958749979372
44,0.029321309651588783,0.6739323941202505
45,0.027974675186703317,0.6735742295282521
46,0.02673941677728642,0.6733605182038295
47,0.02561123726266419,0.6733714874248589
48,0.024597141542341657,0.6727211251672662
49,0.02369047222300672,0.6715571171767205
50,0.02280493196015719,0.6694231135580038
51,0.02201675629282655,0.6691036452198674
52,0.02130654602134197,0.6688639105604864
53,0.020698464122968652,0.6688163962881492
54,0.020096065465774672,0.667758562140581
55,0.01951900173392657,0.66584131468587
56,0.019016555341498934,0.6656643743770535
57,0.018542055917207593,0.6656644380881147
58,0.01809825682622022,0.6651518601320678
59,0.01769217438852853,0.6659141365462928
60,0.01731910540359652,0.6657033939550484
61,0.016947492425939913,0.6642798724251304
62,0.01662681598399014,0.6633828180864292
63,0.016334934622833714,0.6634666372073287
64,0.016065055139959823,0.663341585820287
65,0.015788325978672874,0.6632396397658699
66,0.015525343003509549,0.6633229602486155
67,0.015280861220575438,0.6628881570966828
68,0.015067983020627401,0.662978199917981
69,0.014864537871596032,0.6629544906690016
70,0.01465498375709425,0.6628128380150257
71,0.014470730155743027,0.6628912968828488
72,0.014288469261121753,0.663079055242562
73,0.01413298283193809,0.6629011265474114
74,0.01395810604148082,0.6631480266976791
75,0.013811054158529625,0.6631817065096622
76,0.013645345438375462,0.6632852832791348
77,0.013497294373185599,0.6633313833051575
78,0.013378113520249799,0.6631914708451412
79,0.013252152413580647,0.6630663615534527
80,0.013138665857264338,0.6633773908758316
