epoch,train_rate_mse,val_rate_mse,val_value_mse
1,0.0001161913969554007,0.0001325646007899195,0.0011333475122228265
2,5.709617107640952e-05,0.00013051036512479186,0.0009553543641231954
3,4.845381045015529e-05,0.00015935333794914186,0.0010569271398708224
4,4.497540066950023e-05,0.00013156441855244339,0.0008529101614840329
5,4.479991184780374e-05,0.00012422724103089422,0.0008070034091360867
6,4.318349601817317e-05,0.0001496016193414107,0.0011755875311791897
7,4.3524876673473045e-05,0.00021696015028283,0.0014633915852755308
8,4.143256592215039e-05,0.0001754978729877621,0.0011511723278090358
9,3.926997305825353e-05,0.00014306041703093797,0.000929578673094511
10,3.944125637644902e-05,0.00014287942030932754,0.001038269721902907
11,3.84833401767537e-05,0.00014096504310145974,0.0010100489016622305
12,3.750975156435743e-05,0.00012815669470001012,0.0008508540922775865
13,3.748633025679737e-05,0.00016035254520829767,0.0009916801936924458
14,3.659907088149339e-05,0.00018869887571781874,0.001287223189137876
15,3.62208993465174e-05,0.00021358512458391488,0.001439922139979899
16,3.72738650185056e-05,0.00017439488146919757,0.0010857188608497381
17,3.5449775168672204e-05,0.0001792118710000068,0.0010833719279617071
18,3.4638891520444304e-05,0.00020639473223127425,0.0013442389899864793
19,3.587308310670778e-05,0.00019523207447491586,0.0013023033970966935
20,3.432895027799532e-05,0.00014160109276417643,0.0010277964174747467
21,3.441685112193227e-05,0.00017487948935013264,0.001140866195783019
22,3.529388050083071e-05,0.0001814371207728982,0.001297265524044633
23,3.4477936424082145e-05,0.00024552576360292733,0.0016567357815802097
24,3.3530130167491734e-05,0.0001726047194097191,0.0010166093707084656
25,3.375421147211455e-05,0.0001681123103480786,0.0010585475247353315
26,3.340940020279959e-05,0.00013623185805045068,0.0010312399826943874
27,3.501303217490204e-05,0.00015844845620449632,0.0010526776313781738
28,3.3170370443258435e-05,0.00021598735474981368,0.0014315723674371839
29,3.314772038720548e-05,0.00013181469694245607,0.0010693438816815615
30,3.139242471661419e-05,0.00016297998081427068,0.001077320659533143
31,3.2070376619230956e-05,0.00012141639308538288,0.0008390073198825121
32,3.1128587579587474e-05,0.0001396105799358338,0.0009851646609604359
33,3.085998832830228e-05,0.0001555941125843674,0.0010812641121447086
34,3.05309658870101e-05,0.0001894258602987975,0.001204130006954074
35,3.112635386059992e-05,0.00019036511366721243,0.0011986697791144252
36,3.0504734240821563e-05,0.00019767596677411348,0.0012495119590312243
37,3.0149341910146177e-05,0.0001529567816760391,0.001057454152032733
38,3.0312634407891892e-05,0.00019881785556208342,0.001313145738095045
39,3.0549170332960784e-05,0.00014532956993207335,0.0009876135736703873
40,2.9553175409091637e-05,0.00018204456137027591,0.001084536430425942
41,2.994484020746313e-05,0.00015440775314345956,0.0009776755468919873
42,2.9476821509888396e-05,0.00018739404913503677,0.001148121664300561
43,2.9370468837441877e-05,0.00018452222866471857,0.0011493831407278776
44,2.9213992092991248e-05,0.00015737944340799004,0.0009659874485805631
45,3.0679715564474463e-05,0.00017333243158645928,0.001082185423001647
46,2.9358063329709694e-05,0.00015653243463020772,0.001001499011181295
47,2.8439233574317768e-05,0.00014460664533544332,0.0010360990418121219
48,2.8699809263343923e-05,0.00017175247194245458,0.0009979014284908772
49,2.854142803698778e-05,0.0001448773982701823,0.0009985167998820543
50,2.812439197441563e-05,0.0001289363717660308,0.0009042026940733194
51,2.7936255719396286e-05,0.0001632492640055716,0.0010554066393524408
