epoch,train_rate_mse,val_rate_mse,val_value_mse
1,0.00021070582598153918,0.0003597070414631425,0.0007219387767178194
2,0.0001875259713738966,0.0003317445523339711,0.0007219387767178194
3,0.00016702459612029662,0.0003066972956714189,0.0007219387767178194
4,0.00014890256422204728,0.0002841325205895743,0.0007219387767178194
5,0.0001328432498829602,0.00026462531284848404,0.0007219387767178194
6,0.00011864857429743444,0.0002484533106666563,0.0007219387767178194
7,0.00010608708948697042,0.00023285601805189392,0.0007219387767178194
8,9.49701475404006e-05,0.00021896167254681234,0.0007219387767178194
9,8.510692874043202e-05,0.00020721204628494215,0.0007219387767178194
10,7.644567188302612e-05,0.0001960016372687294,0.0007219387767178194
11,6.870587565142455e-05,0.00018656599557477702,0.0007219387767178194
12,6.186554495111386e-05,0.00017855656114499754,0.0007219387767178194
13,5.5768496484884684e-05,0.0001713887233551363,0.0007219387767178194
14,5.033236343912714e-05,0.0001656747450431472,0.0007219387767178194
15,4.5515602332292564e-05,0.00016177277126474843,0.0007219387767178194
16,4.1237111913987224e-05,0.00015747833770249952,0.0007219387767178194
17,3.7514813773001886e-05,0.00015313480381404378,0.0007219387767178194
18,3.417305402487299e-05,0.00015092011888254034,0.0007219387767178194
19,3.1218972106637664e-05,0.00014718383738667154,0.0007219387767178194
20,2.8551171615548793e-05,0.00014453131147942734,0.0007219387767178194
21,2.619059907767394e-05,0.0001415294640484519,0.0007219387767178194
22,2.4067251833552094e-05,0.00013912920649708505,0.0007219387767178194
23,2.2168294356254383e-05,0.0001374027566400129,0.0007219387767178194
24,2.051102423278478e-05,0.0001361370428510356,0.0007219387767178194
25,1.899697073707276e-05,0.00013480673930249795,0.0007219387767178194
26,1.765539934971362e-05,0.0001338219291662696,0.0007219387767178194
27,1.6450190255142295e-05,0.0001322581987796504,0.0007219387767178194
28,1.5373178694002256e-05,0.00013084434053841943,0.0007219387767178194
29,1.4419265831460057e-05,0.00012955631437572385,0.0007219387767178194
30,1.3541793859671101e-05,0.00012875105183701515,0.0007219387767178194
31,1.2767263185924438e-05,0.00012783682065696007,0.0007219387767178194
32,1.2084095371629004e-05,0.0001268919123095597,0.0007219387767178194
33,1.1471327959296148e-05,0.00012621224420448495,0.0007219387767178194
34,1.0933535052719102e-05,0.0001255273333982021,0.0007219387767178194
35,1.0423992783456903e-05,0.00012504451473350416,0.0007219387767178194
36,9.972004268101057e-06,0.00012440827919938695,0.0007219387767178194
37,9.56630079605808e-06,0.00012414059253483819,0.0007219387767178194
38,9.197033824087613e-06,0.0001236212082815421,0.0007219387767178194
39,8.854162287464078e-06,0.00012314642973265723,0.0007219387767178194
40,8.548947822693278e-06,0.00012272287475407364,0.0007219387767178194
41,8.275969585697386e-06,0.00012232003251650303,0.0007219387767178194
42,8.029551660308382e-06,0.00012191988001569044,0.0007219387767178194
43,7.80454969104097e-06,0.00012165069174885609,0.0007219387767178194
