epoch,train_rate_mse,val_rate_mse,val_value_mse
1,6.074942726309341e-05,4.456223651766838e-05,0.0011283421675166673
2,5.462664794519984e-05,4.4840774978702404e-05,0.0011283421675166673
3,4.9027268429583706e-05,4.122545571562253e-05,0.0011283421675166673
4,4.404071659961815e-05,3.8083093434302864e-05,0.0011283421675166673
5,3.958234097546419e-05,3.497623163261447e-05,0.0011283421675166673
6,3.557860691484745e-05,3.414349082757892e-05,0.0011283421675166673
7,3.206943726207855e-05,3.287342769886283e-05,0.0011283421675166673
8,2.895241094394836e-05,3.128410049457054e-05,0.0011283421675166673
9,2.6137729673248226e-05,3.07081880214453e-05,0.0011283421675166673
10,2.364892529153448e-05,2.947456301904453e-05,0.0011283421675166673
11,2.1366774592970757e-05,2.8592820009619614e-05,0.0011283421675166673
12,1.9374296288016716e-05,2.7590416687541156e-05,0.0011283421675166673
13,1.756294584611606e-05,2.6311197979934915e-05,0.0011283421675166673
14,1.5931298970910132e-05,2.6589127321259454e-05,0.0011283421675166673
15,1.4484854224586364e-05,2.6613116760416633e-05,0.0011283421675166673
16,1.3177025428507227e-05,2.55964173993969e-05,0.0011283421675166673
17,1.2042540989921256e-05,2.5167991419441946e-05,0.0011283421675166673
18,1.0978869097271428e-05,2.438649510326551e-05,0.0011283421675166673
19,1.0082596681675612e-05,2.408432754631005e-05,0.0011283421675166673
20,9.244864432949051e-06,2.4384325004267685e-05,0.0011283421675166673
21,8.457343806015564e-06,2.362206475997195e-05,0.0011283421675166673
22,7.746188771000862e-06,2.3932841446257497e-05,0.0011283421675166673
23,7.109997217450567e-06,2.3461273186606388e-05,0.0011283421675166673
24,6.5423203736881305e-06,2.293140981109296e-05,0.0011283421675166673
25,6.030015212366877e-06,2.2551768882093696e-05,0.0011283421675166673
26,5.586733990809312e-06,2.278169462808863e-05,0.0011283421675166673
27,5.1775891198095215e-06,2.304986114957607e-05,0.0011283421675166673
28,4.815257273644857e-06,2.3326653554838025e-05,0.0011283421675166673
29,4.490435007980265e-06,2.3211189673075286e-05,0.0011283421675166673
30,4.180491102582013e-06,2.2666809039714403e-05,0.0011283421675166673
31,3.912671351828121e-06,2.2383326130235016e-05,0.0011283421675166673
32,3.6799671492428546e-06,2.228268215538511e-05,0.0011283421675166673
33,3.452885444622261e-06,2.1966082535991936e-05,0.0011283421675166673
34,3.268267868597872e-06,2.1897926998165072e-05,0.0011283421675166673
35,3.0742467630658395e-06,2.1540902071112225e-05,0.0011283421675166673
36,2.8827311314834516e-06,2.129389476010582e-05,0.0011283421675166673
37,2.7387486147139993e-06,2.1006590640139918e-05,0.0011283421675166673
38,2.593480183546521e-06,2.0886463798460096e-05,0.0011283421675166673
39,2.4566651082656268e-06,2.063794709739016e-05,0.0011283421675166673
40,2.31894980340455e-06,2.051729882124758e-05,0.0011283421675166673
41,2.208910213355125e-06,2.033537260958512e-05,0.0011283421675166673
42,2.1091464085936973e-06,2.0168407549272278e-05,0.0011283421675166673
43,2.0135850297852367e-06,2.0074895775034547e-05,0.0011283421675166673
44,1.927156846600105e-06,1.9940510402902684e-05,0.0011283421675166673
45,1.847589001491782e-06,1.990123177602559e-05,0.0011283421675166673
46,1.774216774279248e-06,1.9790343738746043e-05,0.0011283421675166673
47,1.7018671346511186e-06,1.9732847052556403e-05,0.0011283421675166673
48,1.635889014858348e-06,1.981333790640883e-05,0.0011283421675166673
49,1.5813941929505388e-06,1.973303674852351e-05,0.0011283421675166673
50,1.5138836572817527e-06,1.96852307002142e-05,0.0011283421675166673
51,1.4642432070665565e-06,1.9572452274840844e-05,0.0011283421675166673
52,1.4152608361129017e-06,1.9523594887276476e-05,0.0011283421675166673
53,1.374894570905681e-06,1.943042857969937e-05,0.0011283421675166673
54,1.3315837210278562e-06,1.9366517365043253e-05,0.0011283421675166673
55,1.2967549462531346e-06,1.928073748915986e-05,0.0011283421675166673
