epoch,train_rate_mse,val_rate_mse,val_value_mse
1,0.00013417415976012213,0.00018362057427724903,0.00010837670611867752
2,0.00012553589741689549,0.00017947810039307195,0.00010837670611867752
3,0.00011646839203529336,0.00017081133118630496,0.00010837670611867752
4,0.00010827351098823156,0.00016258440918391544,0.00010837670611867752
5,0.00010190221330053517,0.00015883448362545398,0.00010837670611867752
6,9.508895330427558e-05,0.00015260485165255716,0.00010837670611867752
7,8.955658512280888e-05,0.0001488910370708072,0.00010837670611867752
8,8.381648127986523e-05,0.00014254993078895248,0.00010837670611867752
9,7.935168226764007e-05,0.00013941786472773077,0.00010837670611867752
10,7.464527757106305e-05,0.00013410761572591316,0.00010837670611867752
11,7.088968270895243e-05,0.00013197258142745377,0.00010837670611867752
12,6.750754524147358e-05,0.0001293768679058017,0.00010837670611867752
13,6.438713356604618e-05,0.0001269089962019795,0.00010837670611867752
14,6.087240403638672e-05,0.00012267261522102586,0.00010837670611867752
15,5.7608191486236265e-05,0.00011850848787846007,0.00010837670611867752
16,5.47209695313936e-05,0.0001151676718137973,0.00010837670611867752
17,5.219628489424752e-05,0.00011175896433148547,0.00010837670611867752
18,4.972696905495706e-05,0.00010858353816850523,0.00010837670611867752
19,4.761110798759405e-05,0.00010426163374244886,0.00010837670611867752
20,4.555127936984331e-05,0.00010159899860243383,0.00010837670611867752
21,4.370034514003781e-05,9.817151177847605e-05,0.00010837670611867752
22,4.2004179955651224e-05,9.674101188468962e-05,0.00010837670611867752
23,4.0452225911111234e-05,9.454349529296232e-05,0.00010837670611867752
24,3.9018836825664046e-05,9.266424426947999e-05,0.00010837670611867752
25,3.771703197412453e-05,9.112158687127896e-05,0.00010837670611867752
26,3.651884205109134e-05,8.962645729390141e-05,0.00010837670611867752
27,3.541298921486957e-05,8.865129965138777e-05,0.00010837670611867752
28,3.4430532592056964e-05,8.777823375436451e-05,0.00010837670611867752
29,3.3540491332022845e-05,8.577364574039382e-05,0.00010837670611867752
