epoch,train_rate_mse,val_rate_mse,val_value_mse
1,0.00019437340961303562,0.00035794006544165313,0.0021883579902350903
2,0.0001597124064574018,0.0003157450701110065,0.0019299541600048542
3,0.0001315321133006364,0.00028114888118579984,0.0017182427691295743
4,0.00010924589150818065,0.0002615211997181177,0.0015983732882887125
5,9.038898133439943e-05,0.00023965598666109145,0.0014645642368122935
6,7.493604789488018e-05,0.00021974653645884246,0.0013429198879748583
7,6.246878911042586e-05,0.00020444892288651317,0.001249562599696219
8,5.237397999735549e-05,0.0001950635196408257,0.001192455762065947
9,4.400407851790078e-05,0.00018265494145452976,0.0011168556520715356
10,3.720588210853748e-05,0.00017374372691847384,0.0010626938892528415
11,3.170063064317219e-05,0.00016706276801414788,0.001022125012241304
12,2.712230707402341e-05,0.00016130413860082626,0.0009871423244476318
13,2.333064185222611e-05,0.0001572117325849831,0.0009624036028981209
14,2.021203181357123e-05,0.00015375616203527898,0.000941520556807518
15,1.7731148545863107e-05,0.00015097667346708477,0.0009246770641766489
16,1.5611614799126983e-05,0.0001451382413506508,0.0008892057230696082
17,1.3869399481336586e-05,0.00014204149192664772,0.0008704425417818129
18,1.2424316992110107e-05,0.0001400673354510218,0.0008585567120462656
19,1.1229085430386476e-05,0.0001366599026368931,0.0008379639475606382
20,1.0252701031276956e-05,0.00013512041186913848,0.0008286751690320671
21,9.39980054681655e-06,0.00013446647790260613,0.0008248816011473536
22,8.679497113917023e-06,0.00013560937077272683,0.0008320578490383923
23,8.121348400891293e-06,0.00013371733075473458,0.0008206749917007983
24,7.600961453135824e-06,0.000133285197080113,0.0008181806770153344
25,7.145035851863213e-06,0.00013209895405452698,0.0008111190400086343
26,6.799592483730521e-06,0.0001314178080065176,0.0008070017793215811
27,6.499186383734923e-06,0.00013074029993731529,0.0008029196760617197
28,6.222107458597748e-06,0.00013065163511782885,0.0008025134447962046
29,5.976608008495532e-06,0.00013005350774619728,0.0007989233708940446
30,5.744815098296385e-06,0.00012962757318746299,0.0007963861571624875
31,5.5456098380091134e-06,0.00012917880667373538,0.0007937189075164497
32,5.37947607881506e-06,0.00012890351354144514,0.0007920636562630534
33,5.243696250545327e-06,0.00012870514183305204,0.0007908676052466035
34,5.101364877191372e-06,0.0001283883029827848,0.0007889700937084854
35,4.953594270773465e-06,0.00012818914547096938,0.000787737313657999
36,4.830949819734087e-06,0.00012808054452762008,0.0007871487177908421
37,4.741024440590991e-06,0.00012774718925356865,0.0007851517875678837
38,4.60248611489078e-06,0.00012729216541629285,0.0007824209169484675
39,4.508447091211565e-06,0.00012676441110670567,0.000779276539105922
40,4.406622792885173e-06,0.00012766692088916898,0.0007849637768231332
41,4.328348495619139e-06,0.00012775113282259554,0.0007854605792090297
42,4.248728600941831e-06,0.00012766481086146086,0.0007849471876397729
43,4.176511083642254e-06,0.00012751721078529954,0.0007840609760023654
44,4.11048222304089e-06,0.00012742260878439993,0.0007835171418264508
45,4.027476734336233e-06,0.0001280163269257173,0.00078724225750193
46,3.979114353569457e-06,0.0001278789568459615,0.0007864079088903964
47,3.900042884197319e-06,0.00012778198288287967,0.0007858425378799438
