epoch,train_rate_mse,val_rate_mse,val_value_mse
1,8.881299436325207e-05,7.727336924290285e-05,0.00010214749636361375
2,7.585903949802741e-05,7.045506936265156e-05,9.324714483227581e-05
3,6.517869769595563e-05,6.486781785497442e-05,8.59953579492867e-05
4,5.710440382244997e-05,6.018403291818686e-05,7.990151789272204e-05
5,5.086072633275762e-05,5.8754507335834205e-05,7.80498085077852e-05
6,4.46030571765732e-05,5.613764369627461e-05,7.468144031008705e-05
7,3.948924131691456e-05,5.395155312726274e-05,7.189835014287382e-05
8,3.5219094570493326e-05,5.195739504415542e-05,6.934496195754036e-05
9,3.173263758071698e-05,5.092810533824377e-05,6.807671161368489e-05
10,2.9419637940009125e-05,5.0099748477805406e-05,6.701366510242224e-05
11,2.682675221876707e-05,4.863079448114149e-05,6.513112020911649e-05
12,2.5245082724723034e-05,4.750189327751286e-05,6.362412386806682e-05
13,2.3421353034791537e-05,4.6327244490385056e-05,6.213467713678256e-05
14,2.1897185433772393e-05,4.540986628853716e-05,6.0968639445491135e-05
15,2.0645551558118314e-05,4.448956315172836e-05,5.978801709716208e-05
16,1.950402293005027e-05,4.372317562229e-05,5.882808181922883e-05
17,1.8557144358055666e-05,4.396082294988446e-05,5.919178147451021e-05
18,1.7829786884249188e-05,4.4198062823852524e-05,5.955233791610226e-05
19,1.7304992070421576e-05,4.40221447206568e-05,5.932090789428912e-05
20,1.6755851902416907e-05,4.373398041934706e-05,5.896866423427127e-05
21,1.619860267965123e-05,4.354530756245367e-05,5.873633926967159e-05
22,1.5749696103739552e-05,4.334772165748291e-05,5.850643719895743e-05
23,1.5293411706807092e-05,4.310652002459392e-05,5.8199206250719726e-05
24,1.5033429917821195e-05,4.28406783612445e-05,5.783559026895091e-05
25,1.4746567103429697e-05,4.272798832971603e-05,5.771319774794392e-05
26,1.4373719750437886e-05,4.3096992158098146e-05,5.824795152875595e-05
27,1.4128077964414842e-05,4.293500751373358e-05,5.8035566325997934e-05
28,1.3856298210157547e-05,4.2789961298694834e-05,5.785286703030579e-05
29,1.3633578419103287e-05,4.262920992914587e-05,5.7638866564957425e-05
30,1.3379585652728565e-05,4.242880822857842e-05,5.737012543249875e-05
31,1.3119046343490481e-05,4.229900150676258e-05,5.719800537917763e-05
32,1.2937827705172822e-05,4.2292002035537735e-05,5.718709508073516e-05
33,1.2733932635455858e-05,4.2179919546470046e-05,5.704228897229768e-05
34,1.2571650586323813e-05,4.2339259380241856e-05,5.7266111980425194e-05
35,1.2460264770197682e-05,4.318575520301238e-05,5.846791827934794e-05
36,1.2330563549767248e-05,4.2995106923626736e-05,5.8209941926179454e-05
37,1.2242028788023163e-05,4.268858174327761e-05,5.779225466540083e-05
38,1.2088672519894317e-05,4.27848644903861e-05,5.792921001557261e-05
39,1.1952306522289291e-05,4.24708123318851e-05,5.75049634790048e-05
40,1.1868440196849406e-05,4.241514761815779e-05,5.743516157963313e-05
41,1.1770393939514179e-05,4.2402705730637535e-05,5.741685163229704e-05
42,1.1683995580824558e-05,4.279448330635205e-05,5.795995821245015e-05
43,1.1576403267099522e-05,4.267479744157754e-05,5.7798632042249665e-05
44,1.1498501407913864e-05,4.2622250475687906e-05,5.772684744442813e-05
45,1.144115776696708e-05,4.385616193758324e-05,5.942260395386256e-05
46,1.1357297807990108e-05,4.372714465716854e-05,5.924763536313549e-05
47,1.1304044164717197e-05,4.375096978037618e-05,5.9280697314534336e-05
48,1.1194828402949497e-05,4.3682226532837376e-05,5.918588794884272e-05
49,1.114739916374674e-05,4.364809501566924e-05,5.914283246966079e-05
50,1.1092002750956453e-05,4.3785650632344186e-05,5.933214197284542e-05
51,1.1024426385120023e-05,4.375346907181665e-05,5.929300459683873e-05
52,1.0932962140941527e-05,4.4610569602809846e-05,6.0479324019979686e-05
53,1.0825245226442348e-05,4.4550935854204e-05,6.039779691491276e-05
54,1.0798870789585635e-05,4.4561271351994947e-05,6.041165397618897e-05
55,1.072898885468021e-05,4.411877671373077e-05,5.9801273891935125e-05
56,1.0656485756044276e-05,4.354198244982399e-05,5.900561882299371e-05
57,1.0563137948338408e-05,4.352619362180121e-05,5.898411473026499e-05
58,1.0523594937694725e-05,4.3674433982232586e-05,5.918657188885845e-05
59,1.0477157957211602e-05,4.3729061871999875e-05,5.926509402343072e-05
60,1.039971084537683e-05,4.340565646998584e-05,5.883497578906827e-05
61,1.0331146768294275e-05,4.39092873421032e-05,5.952377614448778e-05
62,1.0308792298019398e-05,4.210832412354648e-05,5.706032970920205e-05
63,1.0253574146190658e-05,4.244802039465867e-05,5.752695142291486e-05
64,1.019721275952179e-05,4.234910011291504e-05,5.7390112488064915e-05
