epoch,train_rate_mse,val_rate_mse,val_value_mse
1,0.00012777652591466904,0.0001702569134067744,0.00027540529845282435
2,0.00011283269850537181,0.00017031253082677722,0.00027580547612160444
3,0.00010010806727223098,0.00015187943063210696,0.00024559322628192604
4,8.945909212343395e-05,0.00013648433377966285,0.00022036468726582825
5,8.004011760931462e-05,0.00012911006342619658,0.00020851014414802194
6,7.268171611940488e-05,0.00012047321069985628,0.000194433014257811
7,6.564412615261972e-05,0.00011159897258039564,0.00017989682964980602
8,5.968656842014752e-05,0.00010783179459394887,0.0001739487488521263
9,5.5369044275721535e-05,0.00010310579818906263,0.00016606941062491387
10,5.176469130674377e-05,9.971009421860799e-05,0.00016060950292740017
11,4.866607559961267e-05,9.839360427577049e-05,0.00015851383795961738
12,4.58010435977485e-05,9.340651013189927e-05,0.0001503060630057007
13,4.37282033090014e-05,9.589149703970179e-05,0.00015454369713552296
14,4.216525485389866e-05,9.438229608349502e-05,0.00015199916379060596
15,4.071509465575218e-05,9.479505388299003e-05,0.0001527312269899994
16,3.9102618757169694e-05,9.260675869882107e-05,0.00014916833606548607
17,3.76133612007834e-05,8.998028351925313e-05,0.00014491267211269587
18,3.603252116590738e-05,8.805868856143206e-05,0.00014179927529767156
19,3.4701035474427044e-05,8.611429802840576e-05,0.00013861073239240795
20,3.3983778848778456e-05,8.336656173923984e-05,0.00013397453585639596
21,3.306795042590238e-05,8.259456808445975e-05,0.00013274246884975582
22,3.212878436897881e-05,8.01728165242821e-05,0.0001287601626245305
23,3.142867353744805e-05,7.657024980289862e-05,0.0001227369939442724
24,3.092879705945961e-05,7.46247242204845e-05,0.00011948042083531618
25,3.048699909413699e-05,7.446046220138669e-05,0.00011919857206521556
26,2.9994802389410324e-05,7.298639684449881e-05,0.0001167653754237108
27,2.9547458325396292e-05,7.165039278334007e-05,0.000114639442472253
28,2.8947570172022097e-05,7.159768574638292e-05,0.00011454006744315848
29,2.846365350706037e-05,7.191710028564557e-05,0.00011505710426717997
