"Date, Time",TRC-DT,TRC-RT,TRC-PPL1,TRC-PPL2,pH-DT,pH-RT,pH-PPL1,pH-PPL2,cond-DT,cond-RT,cond-PPL1,cond-PPL2,fDOM-RT,fDOM-PPL1,fDOM-PPL2,DO-RT,DO-PPL1,DO-PPL2,TOC-RT,TOC-PPL1,TOC-PPL2,DOC-RT,DOC-PPL1,DOC-PPL2
2025/09/12 00:00,2.48,2.11,1.9874791832650647,1.79,8.46,7.86,7.90238520258998,7.861971864651216,207.330002,221.490005,226.42725355441254,228.8844510538669,9.05,8.588535950721722,7.918078043131712,,,,1.693,1.7854705874674148,1.779434206966981,1.693,1.7866000600614127,1.7754089385952894
2025/09/12 00:00,2.48,2.12,1.9864390308685353,1.78,8.46,7.86,7.897963450840242,7.86,207.080002,221.729996,226.5645389335579,228.570007,9.08,8.595111531421953,7.93,,,,1.694,1.7868795018463646,1.778,1.694,1.7871134788526533,1.778
2025/09/12 00:00,2.52,2.11,1.9852059343666488,1.76,8.45,7.87,7.890720447658517,7.86,207.330002,220.759995,226.44961202079244,228.570007,9.14,8.601322241748889,7.92,,,,1.691,1.7851379826160365,1.768,1.691,1.7879771923950176,1.768
2025/09/12 00:00,2.58,2.17,1.990162753960527,1.76,8.45,7.87,7.8954793881086305,7.86,207.080002,221.25,226.1980271510314,228.330002,9.13,8.606115122255853,7.93,,,,1.688,1.7878810354571155,1.774,1.688,1.7856903102787958,1.774
2025/09/12 00:00,2.57,2.1,1.9910178642250063,1.76,8.45,7.86,7.888213926943041,7.85,207.330002,221.25,226.2588548054075,228.080002,9.15,8.616326625265195,7.96,,,,1.691,1.786632066447368,1.774,1.691,1.7848285928595087,1.774
2025/09/12 00:00,2.61,2.1,1.9879862087711055,1.76,8.44,7.87,7.8741308332663245,7.86,206.839996,221.490005,225.978662051606,228.570007,9.15,8.628492131298776,7.94,,,,1.69,1.7837434635451015,1.771,1.69,1.7880918463036435,1.771
2025/09/12 00:00,2.58,2.11,1.99,1.7567171559228423,8.44,7.87,7.89,7.855205252860235,207.080002,221.25,225.75641572958932,228.39030579927896,9.21,8.617561036989184,7.955444754303455,,,,1.688,1.7852105454584966,1.768475310726594,1.688,1.7855070994447813,1.7746431968964393
2025/09/12 00:00,2.57,2.11,2.0,1.7584685963301363,8.43,7.87,7.88,7.858566382905506,207.570007,221.25,225.399994,228.55393569711904,9.17,8.63,7.960180989266173,,,,1.687,1.786,1.7751686732768508,1.687,1.786,1.777233453725441
2025/09/12 00:00,2.55,2.12,2.0,1.764761973673074,8.42,7.87,7.88,7.857840952952836,207.330002,221.0,225.639999,228.14896140993937,9.15,8.63,7.9670649863097385,,,,1.686,1.786,1.773981935089853,1.686,1.786,1.7726562310832403
2025/09/12 00:00,2.52,2.12,2.0,1.7644976904183842,8.42,7.86,7.87,7.858614324671824,207.330002,221.0,225.399994,228.59205724773378,9.18,8.65,7.961476865551589,,,,1.694,1.782,1.767489017854295,1.694,1.782,1.7804789013283657
