trial_number,value,batch_size,dropout,history_length,learning_rate,num_layers,units,weight_decay
0,0.34554103388267005,215.11237864977304,0.4397564424698709,205.87521832042688,0.0005237969000074943,11.6051366823452,320.7592148251474,0.0001003695469640239
1,0.3445775260401522,157.74526425998044,0.2755744190185918,238.56270497840418,0.0007053417512613691,10.986485102107395,205.24428333570563,0.0053092648284025715
2,0.3526554014868365,120.25955409753449,0.30009011815703157,79.4650768853748,0.0007572405977874229,14.647002262109348,330.9831204403264,0.00475274280954962
3,0.34787001804766543,169.41448857230102,0.3397163951110608,152.19148955399854,0.0006538908684217346,12.096153300292455,247.00348403025046,0.001156058921347824
4,0.34717208984904663,247.93149122364542,0.35659611509545885,195.51882475494136,0.0015638502776771051,11.30517815427822,334.35920106458207,0.0038471738225228534
5,0.3490404604794736,233.98367020068787,0.47646885595483646,138.69190417307044,0.00046177618214337195,9.022411487225698,334.001601400231,0.006464996870612555
6,0.34655105622184135,173.11112656454083,0.32012445475222917,193.37692754842325,0.0002004115721664948,15.23333736014377,371.08363435385485,0.0016329331400811895
7,0.3494878041619312,124.4150354362633,0.20463427404376122,157.2011423262424,0.0005790438169529772,8.514046598549328,195.29801035977363,0.00012742762494202434
8,0.35139152789767275,227.1448244391471,0.2463290158003085,92.67959231220257,0.0011986288390704056,12.012463455251023,231.10958844635692,0.00014280360029702758
9,0.34889362649601735,243.48378329194776,0.31009551591540735,145.62527845289,0.0018810719336087873,13.282466325422646,294.00111022000306,0.001081694480247639
10,0.21398749273314982,70.71632243022816,0.404220120474779,253.50381834446011,0.00030103334456378617,3.188204891427154,128.1851575922965,0.0004995123407751765
11,0.23175003246298273,70.29000242737324,0.39612736497927487,252.91933834932703,0.0002756502835968133,2.3707167437126175,148.75893808526132,0.0003718162526525188
12,0.2423590903956733,72.11394681545633,0.41316099712073023,254.79262196936503,0.0002537961566756894,2.037492489649412,130.71713051900645,0.000362187652632394
13,0.24104328718326407,66.96377676279855,0.3979910693419268,217.63703722084608,0.00028226818965422946,2.2557658762048725,130.2989521388092,0.00044734588243987874
14,0.20012496417154096,96.72288674571101,0.37877618983260714,254.13645938468218,0.00037287458222865524,4.700856138540549,165.3271553303149,0.0004051231182677912
15,0.1895552044343984,103.10996025851969,0.49836876031786126,230.67039387656553,0.00038594888758744516,4.937023921843871,171.75748453146764,0.0005920114580306349
16,0.19169316913508727,109.75113748885066,0.4940672064791503,227.0161288234177,0.00039355568439050523,4.990829742321417,179.34269579779664,0.00022724553513822312
17,0.2176927468376959,132.54423891126748,0.4882852997103655,181.8262968959108,0.00040215011311015134,5.924318472936769,186.82431255659134,0.0002285486538939337
18,0.16744434920970552,98.01800501752852,0.45307268462838,228.2273883810882,0.0008927269125832986,6.8063485902436,276.2413011619067,0.000690160374233939
19,0.34928566294939756,95.47825081126595,0.44760218105670796,115.45291459382244,0.0011407807618167517,7.333911822286905,279.16783389135924,0.002199127635598685
20,0.34812142317166583,148.11188340516105,0.4533788060030998,179.12620628017893,0.0008735630987760812,7.46825263030114,219.8977988094859,0.0007080437069798718
21,0.22227313017059944,100.29146844285405,0.4975999616096913,222.37342160477186,0.0003606154914827654,4.9064287453578155,274.768527237125,0.00022315911122417685
22,0.2165998455739307,108.92025367306564,0.4695292979411436,230.86050900991097,0.0008795163409076411,5.777779546279499,175.5216924527975,0.0007143943121915382
23,0.2073370196204075,86.57246950407901,0.4946425557413045,211.36348935865294,0.0005255901456556783,4.512873993071906,250.09550735240714,0.0002325406908666875
24,0.2445879353132255,139.3027614114891,0.43752880261360483,234.44890538649676,0.0004428516919722493,6.867284352426025,221.210259972108,0.0007627735125817386
25,0.3464838750995026,189.23265107786472,0.465924204283173,178.7459325021839,0.001101239641665977,8.910046604942213,161.68992259467848,0.009481045225628863
26,0.1995341132813228,114.64303641444158,0.4274491041642682,199.95420526707989,0.0003396210854947039,3.6870173957124623,290.8788499695925,0.0019520660359954845
27,0.19692122653171332,86.61435818813979,0.49898491930168737,236.2257915780667,0.0002245002247190786,6.019463996384298,207.2616919861393,0.00027108215701494463
28,0.1891664377519649,134.512965873581,0.4659008708588316,221.3149289877332,0.000860560699648828,3.603511283562562,263.8122921685318,0.0005946709566939874
29,0.1860951376175452,206.7395508292489,0.4253858537240655,210.1161742934062,0.0009235247758698109,3.5374141958624317,310.5832544336758,0.0006278398393733052
30,0.24848425247132064,193.356024338272,0.37114422622582227,210.87126176485452,0.0013620076292110838,3.781302167999927,310.46308043160275,0.0013949635671344867
31,0.1840573355310156,195.42897222316066,0.4252323136037814,207.1430900744115,0.000879701068939987,3.438798970763948,269.50139903563473,0.0006063359961306474
32,0.19834209697845276,217.90899504847678,0.4313212559629288,204.74216975841296,0.0009304702371715882,3.3630262053400237,269.4632311451106,0.0008633128475970903
33,0.34638714104176993,203.7473310831123,0.41752423169476527,186.94205885045062,0.0007580101354451624,10.018338316537015,309.35544232188806,0.0005720852017236002
34,0.2373142820537581,179.5100318140345,0.4540529811339639,173.06404120064892,0.0009624801274973854,2.8576292777895342,261.1172435292159,0.0009724493844176134
35,0.21539639770583122,149.7152277790998,0.4602638739154087,169.36669881169362,0.0007825359018286935,4.022811795341254,351.6954816762094,0.0026450413269888226
36,0.34497549908380665,213.28571698264042,0.38416547995004213,217.14825665958287,0.0006676201976604256,6.473649120384519,243.9014667180776,0.0013443389686701647
37,0.3448406168800628,160.725448247338,0.34014970130921857,242.6313399681083,0.0010209271705214906,8.156137755178538,295.77454500223627,0.0003156688144738555
38,0.2082521510338355,200.94431780393893,0.3612299472450896,192.13907885883683,0.0013549071725905424,5.506310246612488,322.0549310139536,0.0005813501732136782
39,0.34661871868514726,180.48957251418204,0.44046822478572384,243.76050347684046,0.0008290862956114114,10.130030272946918,352.58216092321584,0.00015691255841673708
40,0.19026175430881048,159.75740104226944,0.42239764312560685,202.7378938580332,0.0005946630780008386,2.837290919188577,237.70517134005013,0.0010972284226483731
41,0.22010172526993438,128.43631872588628,0.48514489214802786,226.7815801931999,0.000680239076008639,4.282617270558357,270.1875041643274,0.000603502232901789
42,0.21665987756304042,119.2467842828571,0.4762968183916251,216.9902709321342,0.0013222714545811046,5.027305532429816,299.92541166401185,0.0004965780825973784
43,0.1984607135419717,234.1759001223832,0.28318334588780614,69.34837459300459,0.0005273315595215179,3.164314145858585,319.9938579498985,0.0008731179445059461
44,0.20593188131997686,80.60450100514595,0.47278864049685293,242.08480996699723,0.0010382940422147533,4.044557175046495,284.6985899391521,0.0006401853868961418
45,0.19125619460410342,255.2182081439045,0.44690322022436985,209.1309551449211,0.0007501624276688633,6.62877841860649,258.269478248135,0.000465686768657802
46,0.23027282853995612,141.00225544919374,0.4044162819566827,133.15757989901593,0.001207469615511163,2.6868064647376215,338.76865465384094,0.0003295647857498942
47,0.3450309133279823,168.5106132699937,0.22885182437725182,196.28168842076718,0.0016776242668983114,13.723883713323248,228.32999803254972,0.0012268594124897605
48,0.22067543453352895,106.00823369480622,0.4768579987866137,222.7179258989793,0.000726944932006644,5.383491860041503,205.32294191173764,0.0007988774599186795
49,0.17587530118173467,223.34379062343783,0.3900483515438582,162.7726889765879,0.0006018302624717631,2.1012319652328966,260.90852257698526,0.00039151639097182226
50,0.17519751119756413,220.47900095068388,0.3936879064493811,162.51636679692106,0.0005939856390286112,2.064307492065396,255.12113755074122,0.00043721265579937403
51,0.2294217857772005,224.2569194077002,0.39211696057295303,163.68123369166744,0.0006155847522446,2.0044914506567326,261.56213232204635,0.000408761155240591
52,0.16888247296258718,239.2154918627643,0.4041522567245666,153.50597850704816,0.0005679661637994242,2.545964580516679,283.3961697320956,0.0003042115711509674
53,0.16340381088638734,237.85473478971326,0.41090431138826833,148.82430120648908,0.00045487738273676173,2.574216549733188,282.69036106294027,0.00018247286583122804
54,0.24212785164886963,241.07564223076002,0.4092206660693974,151.36447067822738,0.0004704725478090584,2.490120478975735,281.200389601402,0.0002763330342633672
55,0.21811318932893034,240.0974697307542,0.3644786564361529,127.3193333631119,0.0005489283637602243,2.146269593688219,248.3565769890604,0.00018009107552536692
56,0.16948254793592377,229.58583749614684,0.3913699656585422,145.61171822492815,0.00046466635801369917,3.0035709684906755,287.5925930891031,0.00011383570391789658
57,0.18646030554068302,250.99649156152364,0.3487545165878713,117.4467460375823,0.0004838805810123609,2.874894622203361,285.6438577574817,0.00010696610281441465
58,0.203365089076231,227.67846667275538,0.38596903068343397,148.77954744092798,0.00042102260295997194,2.2975806500239777,302.84274796776555,0.00018426973327316165
59,0.1747954339993571,217.7874168065268,0.32159459790157163,140.93472931873666,0.0004957405886948583,3.0770008018213337,253.85905682022803,0.00011345226083953055
60,0.21032258490334726,246.92715933437867,0.3166654278816873,138.0033129697321,0.000495612735263261,4.387398012855993,235.02718102228715,0.00010428416370132817
61,0.18190578406977798,234.52114250873282,0.2964070011440248,157.65509591752988,0.0006234624493105498,2.5124878922605243,255.4934765437544,0.00013322192563733332
62,0.20743902844493975,221.1214766779696,0.3795804962334374,142.25940117052784,0.0005575531662766636,3.181333752360288,276.5624481650467,0.00018274960779846353
63,0.1773900037798696,213.07725099108296,0.3302071735790276,123.24117625052341,0.00032937204997166464,2.9598628330089514,291.25585900128425,0.00012286311861421656
64,0.225574398759061,230.4569785418129,0.3986029742860485,107.21837039056263,0.000438830600105619,2.5842429837840606,250.7532409387717,0.00015891211424191341
65,0.21051470260219482,239.29411255770881,0.3712274823973219,162.74873389830427,0.0005842967051472466,2.123942682220666,219.81322210696902,0.00028029245423909644
66,0.34894546479388266,209.3958315408451,0.3499318208491455,144.43215076056418,0.0004809747720992418,15.877421639228592,243.883120470584,0.00012264213478889452
67,0.16049617899213722,219.4002993085043,0.4145920991688243,154.63024299976982,0.00041820090481453615,4.027979543311992,268.59921929932585,0.00020301826700157096
68,0.17017912623321937,217.82203262393864,0.4345721610952476,154.88573014788244,0.0004269841766945749,3.93696332512292,275.83339542845505,0.00020255738285923888
