epoch,train_loss,val_loss
1,1.0514375879590974,0.4140094785917512
2,0.7777838696955744,0.41073590364118284
3,0.48697900866675836,0.4533592238612632
4,0.3736296031181309,0.4014279154574791
5,0.31503050377373376,0.36586194815399736
6,0.2754171379508628,0.35781151587888826
7,0.2441252345948317,0.3718424495138915
8,0.21506306328013883,0.4359107504694944
9,0.19893129217231503,0.4485631449308494
10,0.17948402997938534,0.48060525727111825
11,0.1794342789319115,0.4927682763349012
12,0.16566304939833204,0.5926002395830289
13,0.16660298616454405,0.5868669987525893
14,0.20595624756761122,0.39566089911073465
15,0.22928889435347966,0.44909489271330555
16,0.21083676423541345,0.5654450254463611
17,0.23733693058993702,0.46122960900124355
18,0.2269870810521339,0.44524340718420236
19,0.19872666893905933,0.47663218616783876
20,0.17017567900577985,0.5243594206610175
21,0.1505528131181139,0.5196799828500812
