trial_number,value,colsample_bytree,learning_rate,max_depth,min_child_samples,reg_alpha,reg_lambda,subsample
131,0.0373053233595145,0.942139407820336,0.019977673080922815,12,14,0.05045321622198821,0.7561909772948305,0.9702614204999375
132,0.042936053182219866,0.939943259916691,0.018767864194200744,14,14,0.053863465289507334,0.7303052759602513,0.9739206210927456
133,0.036740294949514946,0.897779859538084,0.019996009325439334,12,12,0.04995739350730709,0.748976555203904,0.9638360436984881
134,0.04446224051104428,0.9085077139958789,0.01870118584299837,10,12,0.08005338618117093,0.7608646425810505,0.9651756213765499
135,0.049378310424844425,0.8872848977503583,0.017648140232519798,13,14,0.03321315316065283,0.8245835073668373,0.9838238577620649
136,0.056450067843517505,0.9427865463919363,0.016725163540840356,14,16,0.044955406537588415,0.6752330951326243,0.9449333124973979
137,0.04226197264583367,0.9786381848924918,0.018851785836857524,12,11,0.02849817051770765,0.7399407425929708,0.9651598849658739
138,0.4324544873802712,0.9587021879073083,0.004811881440440054,10,92,0.06205685994229873,0.7890152614105185,0.9812193494244309
139,0.03787412770078032,0.9268652773473632,0.01995147012841593,15,15,0.0710927000847616,0.897637937081491,0.9725319191961082
140,0.05031971155806541,0.9307705318110179,0.017582523490329734,15,13,0.07382101493129047,0.8372381999399925,0.9364947367180966
141,0.04318340743354589,0.9082408386048699,0.018863976148958246,17,16,0.05803544610842484,0.9049519678083525,0.9719389416430998
142,0.03621792346159321,0.9199725094553656,0.019995312750263915,14,10,0.0456117089960143,0.7501080869654672,0.9904858258905246
143,0.03637316508440494,0.9199425801371791,0.019891756730014327,14,11,0.04400229786151659,0.7387484873395144,0.988820655843707
144,0.03678451017209928,0.9210035674015444,0.019988996877608117,14,10,0.09532705767426276,0.7206728700813432,0.9928682186906956
145,0.04369695981479635,0.9210776208178894,0.018491463117799607,14,10,0.10302965397483899,0.7389454229063109,0.9892326325846176
146,0.0467964740996893,0.8740753064857381,0.018039057807608946,15,11,0.1552536386921479,0.6751525860676529,0.9998528832497247
147,0.03768629342491833,0.9080100416602398,0.019979446974516642,12,13,0.11740782015594303,0.7242300224470025,0.9835980254169836
148,0.061951787488200266,0.9057979852848539,0.01595674209435907,14,10,0.08889913307182164,0.7093366716732796,0.9561567028894739
149,0.059195711116138985,0.894783294906133,0.016964860582214907,12,14,0.1262370149845779,3.9623191939092064,0.9823801837103566
150,0.04208529496781974,0.9160244430649723,0.018964464127291226,13,12,0.18158007854708438,0.6467694064931923,0.962021711333963
151,0.037503135865549576,0.9337665594781259,0.01989489550132967,12,13,0.07085078585770888,0.7463200218226566,0.9888183374341257
152,0.03696377689505244,0.9345020919442755,0.019981011521144208,15,13,0.09685498376843243,0.7229708944276266,0.9866854651201694
153,0.041685811472024215,0.9495068481748106,0.018940833848923557,13,12,0.09511195690923357,0.6752847540637307,0.9881048454941902
154,0.04888464758498605,0.8837206890388617,0.017738327852945088,11,10,0.12109948140472986,0.7316164582355608,0.9809026513508018
155,0.2734179751204479,0.9364924249406027,0.007147209587617759,14,13,0.10597891502908006,0.7119920613016296,0.9657447294319814
156,0.042328869446556845,0.8998182985010826,0.018955219834094823,12,14,0.055601935056043814,0.7615697911674179,0.9501656983687495
157,0.03890187796093186,0.976219397592739,0.019971320794694655,16,18,0.08346316895461593,0.6611988543495202,0.988539042175908
158,0.046594259028409815,0.9146519048960534,0.0182520687995559,13,12,0.21441080267281337,0.6958221285139418,0.9778898502122243
159,0.043543621192780144,0.9533862736072861,0.018975361176796563,10,10,0.04131770492770463,0.7469733941238764,0.9894911232642959
160,0.05329355038418773,0.9286440699701016,0.01702878635741822,15,14,0.074095006645721,0.6443146766905863,0.9997400231013582
161,0.04066665776808616,0.9268721800356147,0.01925958297178452,15,15,0.06743627891483515,0.7917749537044032,0.9705224059411214
162,0.18410916202252198,0.9435670759035695,0.009346064419599169,16,17,0.05069605902916683,0.7205637032942495,0.9758692266435007
163,0.04375662092376879,0.9047706669736861,0.019903758209322043,14,62,0.14896787917552173,0.7606081024077282,0.9606331322635295
164,0.04661498363195519,0.9144819249080409,0.018108937438653636,15,12,0.06552071117423816,0.8289885180196038,0.9506523861836579
165,0.04232296947840952,0.9340542253152553,0.018805585413321117,18,15,0.03508297588724115,0.6762790970052761,0.9802738842275306
166,0.03838410232062195,0.9586380572670161,0.019995314594101744,17,18,0.04438147132345902,0.6984257220896255,0.9899082986833259
167,0.04085681525861676,0.9243662649699487,0.01918074244027424,13,13,0.05688429852774823,0.795612856789423,0.9668431596576175
168,0.036743017738447833,0.9444300106027204,0.019962407555300894,12,10,0.08563787078091709,0.7356605394039172,0.9740742826954235
169,0.04762148284457438,0.8908471506291276,0.01798048279622633,11,10,0.09512038825043737,0.7353236497807756,0.9560928152744501
170,0.051234924963443146,0.9461515709259961,0.017335937222733477,12,11,0.12481613978462237,0.629487615378634,0.9819580856530645
171,0.037708665256074796,0.872447390611378,0.019912452329484683,14,14,0.08373190184451842,0.7636546224503199,0.974526780497021
172,0.04056025906594206,0.8730769116938941,0.019258627616319017,14,13,0.1105240242582161,0.7555776292558165,0.9895056090897401
173,0.03740048852279696,0.9013236720504639,0.01999651048073212,13,16,0.0829682222732739,0.69232873181174,0.9992125474262087
174,0.04503238101756856,0.9092727651536842,0.01839811937880206,13,17,0.04813537588577462,0.6985976305142703,0.9997559369333129
175,0.045239407261604934,0.9203879396299299,0.018337429421885355,11,12,0.06036207706426863,0.6516263528777424,0.9885362030718763
176,0.042179420054998515,0.9718612371988881,0.019165885090809395,12,16,0.03771272315949386,0.7126074370240933,0.9629310503992985
177,0.03774509105536872,0.9394975310391842,0.019921131629466165,13,19,0.0761906578887912,0.6749734280538625,0.9806436757552509
178,0.04830037951590024,0.9038226892767617,0.0176948863412275,12,10,0.03127106494765223,0.7842612872363057,0.9683698450299733
179,0.043150932005751284,0.9544631742503326,0.018977127590501717,13,14,0.08895702914415728,0.7303416128333072,0.9925406924824263
180,0.04658499142511416,0.9831079439650847,0.018253298592515572,14,12,0.051407574404468484,0.8547300251346589,0.9800974564557721
181,0.03799811141215727,0.8829296557962233,0.0199351526191941,14,15,0.10401377488275708,0.7680823527081344,0.9764471393410165
182,0.04030246630204508,0.8944568891249396,0.019256100448772403,16,13,0.0802884332853758,0.7987703059905484,0.9996777565514012
183,0.04796851401730535,0.8675350545903773,0.019086613902533217,12,66,0.06612065517435879,0.6893891812244414,0.9693974112982897
184,0.037858111499259495,0.9132265072214475,0.019911499377189067,13,17,0.04208714575318226,0.7455539941236696,0.95644705477074
185,0.0457825141413168,0.9346023753050509,0.018344972719348183,15,14,0.12881355539583988,0.8372389488631081,0.9854035928756399
186,0.036475060766226856,0.8978655802402756,0.019916127382122662,14,10,0.08120990105227484,0.6010355451471913,0.9416722238870527
187,0.05085439762151058,0.9218358310615349,0.01736340799604047,11,10,0.05909914133837752,0.5925635290883973,0.9484794323443786
188,0.04614699767220133,0.8979905396375314,0.019070162291956013,13,12,1.5114040297792504,0.6339628078753702,0.9598921094694884
189,0.05677932804050777,0.9434078504658875,0.01661101571060726,14,16,0.046509411772790325,0.6626616546241915,0.9888068874895429
190,0.04559382955318098,0.9269509974438327,0.018167613588931333,17,10,0.09674266558780763,0.715149523778576,0.9407789632876586
191,0.03755601688740566,0.856515338447739,0.019992340926123384,14,14,0.07831352233503786,0.7741984965009039,0.9748719958044569
192,0.037104105735748426,0.9035625654327362,0.019994715954032554,14,12,0.07204112639137172,0.8054387437084616,0.9696436871551786
193,0.04066608669053236,0.9002147560513594,0.019183451119305365,14,12,0.06792616432771172,0.8134344994135992,0.9671232134257812
194,0.042115757709533665,0.8829663755594033,0.018760564689309943,13,12,0.006773641664522199,0.7260989660412853,0.983500700125635
195,0.03676861717681018,0.9106576916070904,0.01995450774670119,12,10,0.11226641579363068,0.6855413082432146,0.9996564221045345
196,0.3411915381541878,0.9153205197543333,0.005916951760174094,14,11,0.08502761929714671,0.6753463106630928,0.9943340031873791
197,0.03632215671431642,0.9364420610307141,0.019955156058155916,15,10,0.07958340084312586,0.6201156784650438,0.971776657036829
198,0.04305240005285734,0.9351922985280122,0.018515555421140025,15,10,0.07111355235278957,0.6181115656958325,0.9965581985482047
199,0.049285111426288816,0.9598125739330273,0.017834530433590182,15,10,0.10820454653266191,0.6428354542243814,0.9995084087641936
