trial_number,value,bagging_temperature,depth,l2_leaf_reg,learning_rate,random_strength,subsample
20,0.13089222365530592,0.018108508255929058,10,1.3355322670443839,0.0274368253059891,0.5073676718940882,0.6426369121775982
21,0.12902143747700678,0.009280401470801076,7,1.5422203151917053,0.0020013284330156465,0.2953542682071207,0.8043036491205933
22,0.12638023605651488,0.006088737312936617,8,1.2028651620545405,0.0020299877270250756,0.2666526697986326,0.8018865794334759
23,0.13277591731636793,0.004897126936397033,10,1.2378507942369545,0.003921149149642904,0.24584643098837008,0.8541500926106594
24,0.1330775147248191,0.0022751495535048905,8,2.176818410233368,0.0027121966397208822,0.352245263280147,0.7767816520636445
25,0.1302821258055555,0.005729378693252921,9,1.172252526109545,0.0023979838261769526,0.4353325780280437,0.7242742150274116
26,0.13741434807308694,0.029675920867998723,12,1.6500105075182656,0.006815907316097261,0.2513738203084787,0.8379678266725034
27,0.13233568946483662,0.018791210325758537,8,2.4577360616535535,0.00386999553833578,0.30536017381895003,0.8000915404770704
28,0.1294553230286105,0.051691274168513844,11,1.8792341028200845,0.0029074586207062892,0.44648244299230866,0.7526549152579556
29,0.13126784443433276,0.014973527469469007,7,1.1397943445837686,0.0020367471917981566,0.22228073459049366,0.6497586544571401
30,0.13518255234023155,0.0077579720703023405,10,4.002163765175886,0.016434875367170435,0.16445800947883113,0.7881827097554686
31,0.12941782953847047,0.01014825191808263,7,1.5370743134616527,0.002059744253804777,0.285379518087183,0.8053918240513577
32,0.1325588706313286,0.002681330034743487,8,1.536608277872821,0.0025047076516316277,0.32806175591312464,0.8698449819359827
33,0.12969765382579262,0.007076016170983689,7,1.4820100931787823,0.003674186954183591,0.253482616483429,0.8108621737843972
34,0.13468042316939205,0.010735265860075572,5,2.0999655049815344,0.002297079654052715,0.6158357311547389,0.7308640809923138
35,0.12609691717740246,0.021629414449400523,8,1.162870242897544,0.00333463396607815,0.42662118632818885,0.9216748452765856
36,0.1370760809800987,0.0714662682058462,9,1.1398341258710072,0.003290934322333013,0.6626933037446155,0.9075976785891073
37,0.13303563750263697,0.020879885988155412,8,1.2506375210327878,0.00434876307923436,0.4397332561960577,0.9977361036079082
38,0.13768407855348863,0.0034136065170792726,9,6.257334999872225,0.002954935749253296,0.20331890913078166,0.9283024319237835
39,0.13038643290447385,0.18918166666028272,8,1.0099217083644862,0.003398887182235311,0.3355493709541626,0.9446876520364552
40,0.14451903308096611,0.05788093044517753,10,1.871690118834782,0.006442193624276989,0.9248309498104501,0.7053867714626401
41,0.13513981137451545,0.024275925524663563,7,1.629188207370383,0.002302425899336616,0.4092405795545537,0.7698712825035366
42,0.12979408613830354,0.007893990067627617,6,1.317591474183725,0.0027515865373568195,0.2271453411861796,0.66598672521128
43,0.13097406343262888,0.0018118698741535957,6,1.1457108048798257,0.0020528497463675683,0.27231088702928985,0.8833766764708146
44,0.13204587604603554,0.014634747640903042,7,1.4604314500844158,0.00313849310399069,0.30838797909208676,0.8403841474191841
45,0.1326341409803096,0.00584323508907599,8,3.557153863377948,0.002288929705931078,0.18836266725069392,0.7921859396150355
46,0.13461628319869007,0.0013281577122676146,9,1.0694264233397832,0.002824843637225693,0.4982804805747605,0.7443665265044852
47,0.13151516561450718,0.009545379551064909,7,1.7655883313298089,0.0020033701936141286,0.3397267177303385,0.7768673380548473
48,0.13298390328830262,0.03718306953153313,5,2.58418190635485,0.003502573129394574,0.2690969586948788,0.7029165747673937
49,0.13874302499385252,0.01336726893706832,8,1.974329836222575,0.009967727698752578,0.1288002826827168,0.8212277051800171
50,0.14164749693293863,0.0034570950190957973,11,1.646629284124467,0.0043770772242367915,0.3938712089635036,0.8917675328583996
51,0.12865188853500684,0.01304427104699044,7,1.344784604992765,0.002500322574057415,0.2940213928019738,0.8549935450016358
52,0.13292889171588,0.023593219699528496,6,1.2811174332220017,0.002496320519173676,0.23542782693681286,0.8514165714883306
53,0.13646332619210724,0.004622168770383668,7,1.4283670174734713,0.0022465757983563977,0.308683505105747,0.8657596165405456
54,0.13245851090861357,0.015395698997650377,9,1.2438154162343327,0.002634188719790669,0.3603464874386155,0.8196639516139945
55,0.13051608052205282,0.03216812158407998,8,1.1173037630300733,0.003134009382296882,0.27952776927526146,0.6251567137478996
56,0.13336979534186075,0.006312958672579974,6,1.002863259735933,0.0021644530390834867,0.25063209172857953,0.8359236894703687
57,0.13133995753257396,0.008749885762106058,7,1.3948227267432645,0.002505466202422658,0.3184344879390017,0.7856610633562021
58,0.13134770263327059,0.011355206451103477,8,1.56798563120091,0.005037872935967075,0.47687467764725056,0.9112397177491605
59,0.12923697417677485,0.016911505555015034,7,1.2056521473635775,0.002870540864003835,0.19577525492613496,0.880024158584852
60,0.1324761128445735,0.025113492775031526,5,2.9248742304796593,0.002386824621198952,0.4032514727194121,0.8514074316359959
61,0.13136580329576103,0.0107882980725707,7,1.3274262607366145,0.002638453802678793,0.28049379766999877,0.7635085174617544
62,0.13033229262175086,0.01169348226077355,8,1.3633722044218006,0.0022067413165558613,0.29471654877290226,0.8301431054579406
63,0.13432476929934267,0.042516908393042355,8,1.7989838968975373,0.002482790144116072,0.35325079483121563,0.810049342572234
64,0.13166022455382723,0.004623524052263432,9,1.07184679262072,0.0029838240910457373,0.2643083544422582,0.8007663289571837
65,0.13207011864335833,0.01962021096082904,7,2.1105171504180125,0.002006739978780671,0.21038055674355985,0.9294829745837769
66,0.13119500607845888,0.012941492690301733,8,1.6676333446273806,0.0039238936106432455,0.29533088737158136,0.8968195206863804
67,0.13189710261531165,0.0056551552272688975,6,1.4834889686213184,0.01597801414875122,0.23174664105172363,0.8159758341472354
68,0.14472448753299327,0.007314907938025133,4,4.895647121472967,0.002187799304174796,0.5624176622267991,0.8449233205605737
69,0.13687989034545853,0.07065880845767686,7,2.29937284253496,0.005804710607167791,0.3686427619788517,0.7529517859868075
70,0.1301933351889607,0.0028681871955566745,9,1.2171640296515474,0.002727484993989966,0.3275176663343215,0.9616633677663188
71,0.1304004466285177,0.017811242337524794,7,1.2081913441490981,0.002911715892025522,0.17986088693961497,0.8762322133401956
72,0.13994623364846442,0.01755946037827446,7,1.064904981319538,0.00241295371856211,0.1580257253201217,0.85765750003188
73,0.13766480336364673,0.028915832911774828,7,1.3149824611602827,0.003277813694731713,0.19414017681854015,0.8284968297548335
74,0.13056145045792403,0.008640685223704361,8,1.4186041979334583,0.021676555395497003,0.2408587071914799,0.8741740109845857
75,0.13314759179037594,0.014666087158373689,12,1.1680807668040667,0.002163384769055167,0.34198341484793016,0.779338627533074
76,0.1310901974130141,0.022211489817743738,7,1.568075572802049,0.0026117543301327167,0.21807283374799252,0.670766449601328
77,0.12994866934180654,0.040325892351289486,6,1.112557651898788,0.003582568799366452,0.25216423828832163,0.8034462146619487
78,0.13219664686462157,0.006700911760668353,8,1.2753317334885539,0.008228340815817522,0.31451634983869164,0.9004595166847598
79,0.1350865323867522,0.05040496703703432,6,1.959569953030476,0.002860169071591459,0.41697316266698947,0.9378732415056358
80,0.12764336610952903,0.009233341870645789,8,1.4909421880794473,0.002369265291268839,0.16734130528410074,0.8837025379774256
81,0.1362010312040356,0.012357020992763677,8,1.7348261110428942,0.0023387018191404763,0.12498690727667026,0.8867860409321093
82,0.13600881689176805,0.01654586065769052,7,1.4991241003401683,0.00211602495733891,0.16714727016596823,0.8616702045194149
83,0.1301592699401705,0.010548020018286315,8,1.3705804180956296,0.002564748056589128,0.14411615483758192,0.9130626858714029
84,0.13094530995360942,0.009094943676622998,9,1.1837808902979785,0.0030201180394635214,0.2626778304865151,0.8371982169121426
85,0.1327285776742077,0.020261313702856776,9,1.563766207612666,0.002336360035974647,0.2977227005223357,0.9866962510837831
86,0.13389680385301003,0.003832973441851853,7,8.616668135906144,0.0027124804276897506,0.28381309542246314,0.8792941532982363
87,0.13303746292606472,0.008108454181359382,8,1.2631076273272213,0.0032676855163843253,0.15148631575549687,0.7925901489920446
88,0.13243984137118445,0.005218592790045551,7,1.6865657928324371,0.0021162539575133106,0.1391418185862217,0.9228033186407203
89,0.1361131812950176,0.028604135904190867,10,1.4303608679823538,0.002399452657688805,0.37556958884534586,0.8495844093185445
90,0.1337913111091146,0.014026368330638092,8,6.604817021281539,0.007128318381633502,0.16845870036686023,0.8256296429913129
91,0.12925376201807057,0.006966395273500198,7,1.8667503753621129,0.0020381414852269856,0.2897074183855519,0.8105701351446782
92,0.13334631814815834,0.006549266272782352,6,1.8453497552451412,0.0022017121860081544,0.32359159132030196,0.794107957204478
93,0.14037997604019625,0.00942663835216541,11,1.3359153116283364,0.0020037978783090846,0.26276732929264923,0.8154947965991814
94,0.12936156119664535,0.0039652760686253756,7,1.5938239142820951,0.002518053359081286,0.29689493663449734,0.8663359340308874
95,0.14635282493188484,0.012222966541785918,7,1.0692939021148617,0.0027534778413639644,0.19834976283257294,0.7838838365057781
96,0.13558699721600562,0.02585207027422369,6,1.5008658602492817,0.0022770983217284884,0.3339123194356701,0.7699166553410525
97,0.13386731617901118,0.007698119488990232,7,1.3908204129706316,0.00993471187544445,0.21633133620606965,0.8348658285515465
98,0.1313812371847273,0.551902917192435,8,3.5109567823160295,0.0021161620892835705,0.2403116019738823,0.8071769084159028
99,0.13524528500080996,0.0053322329230952184,7,1.281760275518758,0.002436810351959908,0.3498528693078058,0.9019298779816357
100,0.1260723452700334,0.010089557194804697,8,1.2221445587249382,0.002794861283460062,0.46730453152471935,0.8440376711371852
101,0.13003173389694647,0.010723227688868462,8,1.17203575525343,0.0030617621069989032,0.47693262651139445,0.8442252990693381
102,0.1292911924590206,0.015819909751290124,8,1.223223073359026,0.0028496142705799433,0.7510933900007793,0.6003376642520719
103,0.13099597122611653,0.0335835663180049,8,1.46380408312092,0.012539312753929097,0.39153029746798734,0.8228019521358372
104,0.13054439838518483,0.009904547337105147,8,1.1067833619899194,0.002598845305782268,0.4531580038520231,0.8571412701301881
105,0.13222978184820858,0.013233479913277462,9,1.3274720935298197,0.0034272833908786642,0.5403499493312897,0.8150922841464995
106,0.12980604694768166,0.0062138536057458876,7,1.7166078425052633,0.004097470118882318,0.6049309207098151,0.7967590350663702
107,0.1285040354137961,0.021291816338367592,8,1.6303834232175338,0.002284068804533195,0.2788523523666945,0.8299188800924272
108,0.12996499948826115,0.02006904185163201,8,1.4211005721143144,0.002254687845280373,0.27547419338698503,0.8905675372427319
109,0.12880639129633797,0.016837295525996172,8,1.0445881804037593,0.0027393702595040724,0.30919529422746456,0.8322444311442544
110,0.12872959549936147,0.022685526726646248,9,1.0280322770415244,0.0024565795487037807,0.30446059256008573,0.8316310917216462
111,0.13078753310889732,0.023800783220792567,9,1.0065971041475787,0.0024829451000124647,0.31223371148156787,0.8437284323042612
112,0.1365099963340267,0.02200834906830557,10,1.1014973853525116,0.002352732412192954,0.3610705706247289,0.8252879793530179
113,0.13236360502662906,0.015447800150577,9,1.0452572799691997,0.0027132417033173045,0.10898333594039022,0.8327307836412765
114,0.13252749972440456,0.027066745146586278,9,1.1405443771147654,0.0022047785252327307,0.3076743065065017,0.8505986006374621
115,0.13231964935680557,0.03450711034364581,8,1.0410397865859937,0.0031595289012646085,0.2597333493937832,0.6145952859080167
116,0.13095895961894885,0.017892799249709962,8,1.233997457244715,0.0025834060968489784,0.42406588693565256,0.8675256806812207
117,0.12996768225639613,0.013651978775823265,8,1.2942415791814217,0.0023627236460870655,0.32996553760799,0.840759678129993
118,0.13231669792838752,0.01195869022153584,9,1.6218414777452397,0.002806766761933476,0.2822746251592521,0.8333997266073675
119,0.13398400172718955,0.00914537705128463,8,1.1547486073809816,0.0021355160306062563,0.3458213165022821,0.8030488131882685
120,0.13608775464601056,0.019453383518549663,11,1.5199828357241154,0.0025002913913006863,0.31829043807413804,0.857795486021827
121,0.1313687519136332,0.017000073043450872,8,1.2216200384904927,0.0029392686280620955,0.2719793385306253,0.8832963478176347
122,0.1278635442951189,0.023100561185616573,10,1.3450860446419688,0.0026310588019707575,0.30152479326731,0.8233682751616272
123,0.1285604082224468,0.031030012681705244,10,1.3619869489038559,0.0026579840783882017,0.2975164620742165,0.8202918531803945
124,0.1323722293171432,0.030313866792782595,10,1.3791207760619484,0.002671210731966261,0.29909468529056277,0.8160909384860601
125,0.1321740824611098,0.042882321984342615,10,1.098797344194131,0.002369077576375293,0.2500336665114221,0.8224510744618926
126,0.13519544360721897,0.03696881038647649,10,1.287621115706154,0.002253770959965848,0.3805657642684583,0.7871878851930243
127,0.1360286748912226,0.05577139376766555,10,1.4617123634299032,0.003078455007077642,0.2881683570105565,0.8064303361296752
128,0.13267820270120478,0.02676718879874929,10,1.3544727050232823,0.00210540426169959,0.3052119428869347,0.6444001095311014
129,0.134228084211182,0.023162594436579906,11,1.180666349113041,0.0026091979848956977,0.2754814404607766,0.8285526083749546
130,0.13205811008578536,0.04792333982380965,10,1.031085119972527,0.0024425013047761294,0.22730114070286586,0.8409018913045158
131,0.12998592552342267,0.007847137176961292,8,1.5841406577966444,0.0022896561149445406,0.32579259012421385,0.8194319194218989
132,0.13279809885676286,0.011287414936197027,9,1.4261227563432486,0.0026729120057782797,0.29592024717011167,0.797976753189683
133,0.1417814736010546,0.0209473895659187,10,1.3408559309415191,0.002928498241660638,0.31303299815124264,0.8507553063532853
134,0.1323198418747406,0.014610937675323689,8,1.522220113764767,0.0020073814173697806,0.3379141095019396,0.8319097855438341
135,0.1390315786783534,0.010178639153680934,11,1.2700105338257004,0.002504175583150226,0.264953997112324,0.948921999400414
136,0.12907806539140593,0.032151851044468924,8,1.6485694103600594,0.002212856892418063,0.2833890606182478,0.8134507479916144
137,0.1299761636297943,0.031096474701056816,9,1.646808471670665,0.0021814738599991055,0.2816487671532908,0.8070256602313172
138,0.12644657839940876,0.025176743185330232,8,1.8079363006556148,0.0027887686685645974,0.2460517931651972,0.8130930119061711
139,0.13854520152441882,0.026979075390227435,8,1.8070465822208954,0.003272442560225274,0.2398410278154754,0.7765087882537689
140,0.13287282456677166,0.038763098051283716,9,1.1360925988080468,0.0037424340581705905,0.4569340019615603,0.8686469542606894
141,0.12726126220827932,0.02470291178477302,8,1.6932440520545096,0.0027805658384310256,0.25480686039795064,0.8168546267544124
142,0.12524220744069076,0.02276035555265621,8,1.533440291557149,0.0027436050360645703,0.2574246413711825,0.8207770899935253
143,0.1336078097537836,0.023842353330582194,8,1.9366000003742487,0.003002657247722981,0.2619639103410949,0.8242781963968455
144,0.13209233708664508,0.019024783944083072,8,1.7281732346998655,0.0027766296272942943,0.25485787960017303,0.83928618456191
145,0.13469887419669135,0.021505635324415278,8,1.480780434635456,0.0054108404870927464,0.2478686302687116,0.8164655599077467
146,0.13261402141771456,0.02631724999975344,8,1.203815582380827,0.002761275326264936,0.23300476617284188,0.7921866588890943
147,0.13197396031008324,0.017515630855097063,8,1.392165827333382,0.0031863234739042284,0.5101631242324878,0.8476482749504796
148,0.13164689367099117,0.023276113767401838,9,1.5746335959855375,0.002538209560128398,0.2708332073121258,0.83017195533815
149,0.13496179715250853,0.029206986974370623,8,2.041442325884811,0.0028351347298498073,0.3036195770709642,0.858098343855279
150,0.13818779207798335,0.035205427842776534,10,1.3225296067885348,0.002376174834043072,0.20750584048164142,0.6630242652752777
151,0.1294259937328902,0.15986364738044642,8,1.5373306422365964,0.002635064392053236,0.32053996883542224,0.8026188935114446
152,0.13100292541394917,0.015607450676678118,8,1.7350211059352831,0.0024644292844916696,0.29684747367617365,0.8088177618582176
153,0.13197929130600405,0.019819317508744737,8,1.4365869692301685,0.0023151985824997846,0.28555539677282354,0.7137781162384899
154,0.13139625285040113,0.013033298913140598,8,1.0793945910181328,0.0029450000085398166,0.254129902621783,0.8226857598887333
155,0.1289488041752193,0.024846933268654163,8,1.7896084488596056,0.0034710230462832105,0.27218489091041476,0.8398861356822059
156,0.1309421715893359,0.02387045913659062,8,1.7801062561667385,0.0032991460209461634,0.22436582787549364,0.8394338405585037
157,0.13174162592502062,0.030607081648633686,8,2.1709581894855257,0.003408604436201634,0.26938603242491216,0.8333529256641572
158,0.1293730816165601,0.01787726873108281,8,1.248883040031875,0.0027789612886856777,0.24223908863409235,0.845724599530301
159,0.13020642876283528,0.02669447018004487,9,1.9198649070353446,0.003138262893021232,0.3078143218929464,0.8196309641373983
160,0.1294798887981753,0.020825413781535546,8,1.6672490408063974,0.0035843041378660146,0.3544285467455706,0.859642169180155
161,0.12935381274969412,0.008420307970236232,7,1.5973245432804175,0.0021217224305679345,0.2918082262522971,0.7994456218985286
162,0.13399092617109856,0.015626606070189022,10,1.0009277389511482,0.002587312549049903,0.2753358094408558,0.8111496559182159
163,0.13096957909579454,0.021783012961311538,9,1.4660819530496487,0.004709546975499015,0.3226196545691005,0.8366982225947507
164,0.13264096734204306,0.0073563164564045954,7,1.5289338093237794,0.0024201201462548806,0.25848071488487884,0.8259410879585014
165,0.1319687457948745,0.024813515128613687,8,1.8246238858193922,0.002284591005115902,0.28401799754732765,0.8297245349261644
166,0.13263201857523682,0.03734640269996155,8,2.7134525966946375,0.002635242670455868,0.3309251932981577,0.7872362141795428
167,0.1298946831651263,0.00948599774589945,8,1.3485120372269468,0.0020986834749162175,0.30792910884300717,0.9706686941338485
168,0.13122185603338746,0.012247934615254773,8,1.1746857280896452,0.0028411781991233174,0.27309687069097077,0.8152852375781225
169,0.13456094081882178,0.006103650571860303,10,1.6970731739286369,0.003001241135474917,0.2958325731920983,0.8736641585287022
170,0.13474262215537616,0.031783489311228534,7,1.2850932923515412,0.0024354790523093165,0.11525392329818746,0.6286754665616517
171,0.13006661787288384,0.03174031276228283,8,1.6326859568128416,0.002137473049878573,0.2844078442658383,0.8126989903635232
172,0.1329188232541371,0.02660075518882787,8,1.6371816498782472,0.002249435987520819,0.26631144436750687,0.8004113385494637
173,0.12808136013240837,0.018878777226227435,8,1.4014412800528693,0.0022263620925426705,0.28704807364060797,0.8190279616945412
174,0.12759063824855033,0.019865537077377086,8,1.4911243424298706,0.0025237562552882426,0.3125931690903541,0.8501953425962758
175,0.13125977898036673,0.018586539220136693,8,1.409011006541442,0.009073897702535416,0.9275752808709952,0.8461163757865863
176,0.12982717130042357,0.021888432929682986,8,1.371007647387538,0.0026869664484922753,0.3438455616471582,0.851451070189483
177,0.13352959554595187,0.016356165269180094,8,1.5111962415330469,0.002539317376555482,0.3200078813863396,0.8248771737716392
178,0.13098739820921418,0.01889827709958695,9,1.4650391059461279,0.002355847781847916,0.30710236405400915,0.8383479380385639
179,0.1341806239522693,0.01452842824880254,8,1.1302537825691912,0.02131766166766062,0.2460627639148028,0.8655857173380617
180,0.13029733075812247,0.024760050107608858,8,1.2215201811791274,0.0027368915239537584,0.294263410790494,0.8299835657871028
181,0.12739515234529467,0.021677344031048512,8,1.542311685681835,0.0020459450176997466,0.27633876359993853,0.8189866105076209
182,0.12911702888351714,0.02172476069627763,8,1.5365216730001663,0.002492866912281586,0.49222711154561843,0.8203516707997007
183,0.1289860819384708,0.027404721774706334,8,1.3928537315099783,0.002208248152717226,0.2740039976068452,0.835507826726436
184,0.13198165928584082,0.01891953816954699,8,4.481799678398487,0.002331592448175272,0.2589367128102782,0.6890781514951279
185,0.13570883229274405,0.016893524194111074,8,1.5852036956616857,0.002607804425416761,0.2879895511390916,0.9172933194946383
186,0.13624939246053505,0.023412619514561892,10,1.3079060386089132,0.002013205252395986,0.3163160719664154,0.8197688012486135
187,0.13615686590691153,0.02861354024282105,8,1.060471484563643,0.00405375412425641,0.5363824652213252,0.8062743972709233
188,0.13217259365332445,0.014135438798608308,8,1.4300520089050264,0.002893068479487249,0.2663465727988032,0.8444838636706281
189,0.13155836517527192,0.04446203593261792,8,1.2580261749496333,0.0024245813959678808,0.30151982286997037,0.854619642676264
190,0.13485379591124316,0.020535353280705534,9,3.175010176179187,0.0022351284640620035,0.3394316218143033,0.9311573272752585
191,0.12995517000844686,0.02805605450553458,8,1.3782778913384328,0.0021770271465365643,0.28089314609179394,0.82872047660757
192,0.1280699898754216,0.02485855511559963,8,1.493080551112291,0.0020024009155902704,0.27357769299578055,0.8404732878084176
193,0.14116904931674018,0.024190048945914512,8,1.7483157299125738,0.0020202166982638777,0.2520198287926715,0.839772419648777
194,0.13218773140143333,0.020126990570194615,8,1.462003072847778,0.00212418154266284,0.29616752737317437,0.8126440350934309
195,0.14079248327272326,0.03441790318120621,8,1.5663126568604644,0.0023546690819541837,0.23659113455950542,0.825650696363389
196,0.12853318992246032,0.01739543582525828,8,1.489285731559243,0.002499882691300243,0.27661904695120965,0.8349184150257268
197,0.12886662442908864,0.016019355950924817,8,1.4856599323973483,0.0025194274614093455,0.31107474975531657,0.8176184534684604
198,0.12837332369092677,0.01694605957811484,8,1.4828700943991477,0.002570560731535349,0.32221407813712855,0.8209832571999196
199,0.13509959661364793,0.3041346915780826,8,1.339960943396354,0.002698426219253043,0.18702138414976874,0.8326014140947444
