trial_number,value,batch_size,dropout,history_length,learning_rate,num_layers,units,weight_decay
0,0.41470884843431177,167,0.4647019115469107,39,0.0016597373390787255,7,280,0.0006360499013480672
1,0.4343059203806735,362,0.2869209891763693,56,0.0008072545897296072,9,217,0.009365231724338265
2,0.3439641426815543,247,0.4926334362759018,138,0.00041506498303711203,3,81,0.000350330835061169
3,0.3690731510119217,371,0.23740205328527667,136,0.0006115114182744962,7,309,0.000977070072126575
4,0.45496500454920386,195,0.3758555657897942,38,0.00038488077556202756,9,279,0.00014913623313398858
5,0.3437997348260963,361,0.2529207291478064,69,0.000718704093741238,2,208,0.0016547190456683478
6,0.38783378526568413,297,0.2581334881905361,100,0.0004799136722566486,7,114,0.0009534898753786866
7,0.5165138594216006,118,0.47908833220734864,93,0.001598210375963524,7,344,0.009502711620290262
8,0.36284012404561117,310,0.45464935086852165,141,0.0009215491882935547,6,141,0.003478578933677562
9,0.43927741577124607,199,0.4463799043472112,41,0.00030114494760895185,7,330,0.0024850637589839005
10,0.4971718629487758,86,0.3176533558390984,73,0.00022760250436479936,2,196,0.0023731283619918735
11,0.3921121491785861,270,0.3755055136967056,115,0.0008565799495672816,2,65,0.0002504369787563052
12,0.42184692687848035,267,0.20127024550707234,72,0.0005282061300865649,4,160,0.0004094615376164234
13,0.3948870458091494,333,0.40674440486900376,117,0.0011495553606947436,4,82,0.0001096943145096205
14,0.3605409652485856,241,0.311800922630853,73,0.0004043112365800596,4,175,0.0003665924913970541
15,0.42224108766180923,333,0.3413906730794999,112,0.00027595317166836323,3,381,0.0017758741223917196
16,0.47688073961884825,136,0.42095776229281046,56,0.0006891912070418953,5,246,0.0045456223283782725
17,0.37840470627294276,383,0.4926705808289678,126,0.001240276892572403,2,114,0.0005924585757745193
18,0.44532705284985935,237,0.21186811370537095,83,0.0003654443543716059,3,233,0.0015686224010443403
19,0.3794089172853627,281,0.2675303186907996,60,0.0005156783581711645,3,104,0.00019316246691798055
20,0.421111790543538,328,0.35927898409962816,100,0.0006201936414063748,5,140,0.0005764719046373175
21,0.3643506028205683,232,0.3196888969521469,74,0.0004200827304803119,4,179,0.00033491870029669403
22,0.4107074207219416,242,0.2976711484640741,85,0.00030867140120259935,3,191,0.00038048930903515605
23,0.3622486132133831,197,0.24979358147142483,64,0.00023083814385605885,5,254,0.001268467314976118
24,0.4570942184717759,159,0.3049255722150986,47,0.00043867839599928834,2,216,0.00023317910428607573
25,0.4214477012898271,255,0.22891987933000413,80,0.0003561625008507859,4,158,0.0006884374960348565
26,0.365360077143995,212,0.27177861081525856,95,0.0006895352384662884,3,138,0.00044283855422032266
27,0.35144156966561385,306,0.3375892108512521,65,0.0010419555356067263,10,90,0.0009041565982969994
28,0.42973430489344605,347,0.39949992277154167,50,0.00110183726711607,10,88,0.005235246132442333
29,0.43772482123461487,303,0.432346389594165,64,0.0017080174601185577,8,65,0.0007424218546795381
30,0.329037058637852,291,0.34667056552748743,106,0.0013766237611688844,6,90,0.0012282276728761924
31,0.3520381042506637,302,0.3530320698269441,132,0.0014567783875117396,6,89,0.001451545127645589
32,0.4294619997055522,357,0.37785467536477674,110,0.0009394352906629785,10,114,0.002253474792700532
33,0.4420344419800012,287,0.3359594899564431,125,0.001380461748431461,9,127,0.0010001709160827718
34,0.38572395301939594,319,0.3315980251275081,141,0.0007657337061805707,6,85,0.0010963652631906353
35,0.42587127871147307,359,0.28990019662060146,33,0.0011176381606242836,8,291,0.0020248350922047586
36,0.45726450820335096,262,0.39143275211955136,104,0.00196259864341019,8,100,0.0007711013569439439
37,0.4355770476113737,290,0.3569234430770317,89,0.000560269461152147,9,70,0.0031103233903373617
38,0.28560535113619195,375,0.46921154757986194,123,0.000965015354098432,5,126,0.0012263335900111682
39,0.4216205398211392,381,0.475246471898211,132,0.0007798624902958803,5,121,0.0013006006292360143
40,0.40399998870128717,345,0.48956887491446655,123,0.0009748172708627375,6,158,0.00293061178743591
41,0.3513449596034156,364,0.45618311177662096,134,0.0010047034028500086,7,100,0.0009187912021366811
42,0.39284117618708414,365,0.4635105123832847,144,0.0008555642784409764,7,105,0.0017386334646885175
43,0.43345063156744096,372,0.4474085357713777,119,0.0012679118561210448,7,135,0.00113714361850162
44,0.38968690583679766,348,0.49889652598215517,130,0.0006823392369436508,6,206,0.000471042755489872
45,0.4072108404518123,384,0.47158657131855375,139,0.0015765773547234056,2,73,0.0008752970034872128
46,0.37690972656799626,323,0.432453409149008,108,0.0008533919273332036,5,153,0.00013402742547576242
47,0.41253849101208506,169,0.4581329787321086,134,0.0012980305834682673,7,100,0.004141003275502337
48,0.40740924072010437,214,0.48096526999427897,137,0.0009945198449880235,6,264,0.0020919609120338013
49,0.40790377082534446,339,0.4168009346697873,121,0.0005767337890364799,2,122,0.0005566683815682921
50,0.42526934904991276,68,0.4425445460097514,128,0.00046460526939725216,8,313,0.007807724459631187
51,0.4505776850320174,310,0.38460233784913905,114,0.0010966329861004734,10,82,0.000913318416696482
52,0.33710069212851657,276,0.48631139769983645,76,0.0007682661484033255,3,103,0.0003023893057401128
53,0.3452249654118939,277,0.48404061236540125,70,0.0007165769152124852,3,176,0.00015893254841434714
54,0.36531423588769624,276,0.48058171417065976,77,0.0007261095314861501,3,181,0.0002696057447177333
55,0.4608351613434268,252,0.4880352252944114,68,0.0006590525889578307,4,147,0.00014178441155422887
56,0.4200554409859222,273,0.4987602790235823,93,0.0005923413546246268,3,228,0.00018943755498625504
57,0.46234342242239784,224,0.47074361658480013,70,0.0005123589244680596,2,168,0.00032972743227657655
58,0.44501054944050494,251,0.22315396167800444,78,0.0008866969743452233,4,199,0.00017432206886914555
59,0.42938598879159817,291,0.43949197665486744,58,0.0008025395544553543,3,215,0.0001082070563913299
60,0.3791612735397725,317,0.2505989226143082,84,0.0006156580891159365,2,187,0.00028448258039866014
61,0.4403995944316997,372,0.4537364555238921,52,0.0007262543389297497,4,108,0.0004970176325010595
62,0.4089125914531199,353,0.4680320947179651,144,0.0009085978862703732,3,129,0.00022785020572852068
63,0.37079859103043783,183,0.487745803990254,75,0.0010302367692204546,3,94,0.001528540850289247
64,0.39495088673000234,263,0.4591289208527845,61,0.0012236007845665684,2,167,0.00015903467505703282
65,0.3821701916333025,329,0.48344924293456604,98,0.000730351589640375,5,78,0.0025728210862277553
66,0.36070870482519773,228,0.276692102855152,81,0.0008381561673842077,5,114,0.0006613696731912814
67,0.501279981289227,244,0.42447919956592234,88,0.0011744040959043311,7,372,0.001354221477237116
68,0.3600379244622508,284,0.4113652645987127,136,0.0003264739972778365,3,240,0.0017314430968849426
69,0.40257018048998333,336,0.49943417670708956,68,0.0005392910683999924,4,78,0.0003288410070813145
70,0.35810073232865547,363,0.321186003812715,107,0.0006500106829955174,2,95,0.0001233853737724703
71,0.35909074803716257,297,0.3691700590061846,62,0.0014003229377557312,6,89,0.0008279513231270244
72,0.4392597369148451,309,0.4765176787199265,72,0.0010488935677545775,9,115,0.0011368131720707864
73,0.405230354736833,262,0.3437370594433628,55,0.0009614771764241349,3,68,0.0009939611535581144
74,0.44380818584285336,278,0.36826253246734575,66,0.0007735531747394283,4,96,0.00020541373812829172
75,0.3531782426252174,300,0.45190420390668207,125,0.00090878034689621,6,108,0.00041542246217763295
76,0.3820416645611161,373,0.4641988373451619,117,0.00027670553186629593,2,130,0.0012116194711755753
77,0.2858122316807474,340,0.290820795735563,46,0.000204949855829063,7,149,0.0005498924455207592
78,0.32733195253977676,343,0.2584324720184369,41,0.0003988508578274353,7,141,0.0005047710572860463
79,0.35226868873796735,340,0.2610595778763131,41,0.00039194008738962686,7,142,0.000534755260553783
80,0.3554552863706893,352,0.2387724485611377,40,0.000243623754657327,8,171,0.00037863831398984177
81,0.33938202021583436,364,0.24179990382134753,36,0.00032565053642643883,7,146,0.0006453554368323567
82,0.3732320684777841,377,0.28151164786609867,45,0.000342114606541949,7,148,0.0006580440610426005
83,0.4049350889372839,322,0.2459795621879643,35,0.00020140616663180517,8,161,0.0006000207158804898
84,0.3936063793791131,346,0.22555009295805006,37,0.00028413759683829564,7,137,0.00029097280782155744
85,0.36055419863685406,359,0.20676788922538214,45,0.00045990593899075823,7,182,0.0007532480853489053
86,0.3276082444122468,364,0.26098145341068085,32,0.0004213649110147657,6,152,0.0004950504418801382
87,0.35305993803616226,368,0.2642760465994259,32,0.0003710931992630946,6,122,0.00047732954346568974
88,0.4258331902712756,329,0.25478389314902217,42,0.0004258191406373215,7,156,0.00040099983604471195
89,0.31609040412847866,380,0.2978387732363631,37,0.00030658010190846147,5,143,0.0004363008597386513
90,0.35747588299193367,380,0.2941240525656481,37,0.00024479585629585813,5,147,0.0005290321054432789
91,0.434532757655592,357,0.3074544976243418,34,0.0003325832720778491,5,134,0.0003543806338355192
92,0.40412949484860006,340,0.23255117546673956,49,0.00030310025228606405,6,123,0.0004354560474743179
93,0.32386621194840576,365,0.2723967871536228,39,0.0004148517279255899,6,140,0.0007084597695513805
