epoch,train_rate_mse,val_rate_mse,val_value_mse
1,6.944664916017148e-05,3.918858892546415e-05,0.0010638914234043287
2,6.222722371933463e-05,3.87713362181621e-05,0.0010638914234043287
3,5.5575079609398333e-05,3.584253512364368e-05,0.0010638914234043287
4,4.96752071800795e-05,3.336454166349244e-05,0.0010638914234043287
5,4.441544444818919e-05,3.101247711825506e-05,0.0010638914234043287
6,3.9730062140889596e-05,2.912878781414449e-05,0.0010638914234043287
7,3.555626747035727e-05,2.7286623445983443e-05,0.0010638914234043287
8,3.1873773859309185e-05,2.593988127163475e-05,0.0010638914234043287
9,2.8545907712552328e-05,2.473559295163117e-05,0.0010638914234043287
10,2.5652037396494858e-05,2.370141131802373e-05,0.0010638914234043287
11,2.3047461126216172e-05,2.2786355359263007e-05,0.0010638914234043287
12,2.0718896745661604e-05,2.2095072881736783e-05,0.0010638914234043287
13,1.862071357215228e-05,2.1488358689147816e-05,0.0010638914234043287
14,1.6797050137912873e-05,2.1234670016849345e-05,0.0010638914234043287
15,1.5202019495888508e-05,2.1021376435006214e-05,0.0010638914234043287
16,1.371440848056534e-05,2.0498651271565187e-05,0.0010638914234043287
17,1.2419512979944726e-05,2.0093984394388363e-05,0.0010638914234043287
18,1.1231397430761859e-05,1.958164525738678e-05,0.0010638914234043287
19,1.0202300931051772e-05,1.918552169070329e-05,0.0010638914234043287
20,9.275844475028888e-06,1.9035606896879258e-05,0.0010638914234043287
21,8.425377208716056e-06,1.873026154413275e-05,0.0010638914234043287
22,7.691323650269228e-06,1.8618368928981217e-05,0.0010638914234043287
23,7.0029154665244255e-06,1.831912241775398e-05,0.0010638914234043287
24,6.381308257013377e-06,1.8057375284196077e-05,0.0010638914234043287
25,5.8383564709062e-06,1.79208437123417e-05,0.0010638914234043287
26,5.358053835917209e-06,1.7842512043226534e-05,0.0010638914234043287
27,4.934289128264885e-06,1.7777748785763346e-05,0.0010638914234043287
28,4.554750706380816e-06,1.772065538994653e-05,0.0010638914234043287
29,4.2149020487013914e-06,1.763721162964184e-05,0.0010638914234043287
30,3.887122934881273e-06,1.7596892594700615e-05,0.0010638914234043287
31,3.593767533995091e-06,1.7548027861450128e-05,0.0010638914234043287
32,3.3456241665621343e-06,1.751855969707234e-05,0.0010638914234043287
33,3.1052727539005535e-06,1.749533222181103e-05,0.0010638914234043287
34,2.907168759174298e-06,1.7453846635969045e-05,0.0010638914234043287
35,2.7186408076651174e-06,1.744560991407699e-05,0.0010638914234043287
36,2.542670743854062e-06,1.7455146052466905e-05,0.0010638914234043287
37,2.388577582477305e-06,1.7449402831243038e-05,0.0010638914234043287
38,2.2462966532526166e-06,1.7436514704114664e-05,0.0010638914234043287
39,2.122182680390269e-06,1.7398285893113113e-05,0.0010638914234043287
40,2.0099761199552627e-06,1.7403105884781658e-05,0.0010638914234043287
41,1.905240221684793e-06,1.742002011606845e-05,0.0010638914234043287
42,1.81012353800395e-06,1.74472171418604e-05,0.0010638914234043287
43,1.7205979875190223e-06,1.741652657350419e-05,0.0010638914234043287
44,1.6435224627837937e-06,1.7428252549194573e-05,0.0010638914234043287
45,1.5736802389798453e-06,1.7423651702625397e-05,0.0010638914234043287
46,1.5081610358382524e-06,1.7436116648708962e-05,0.0010638914234043287
47,1.4487536873076212e-06,1.74393106191013e-05,0.0010638914234043287
48,1.3854700863098254e-06,1.7419752507140212e-05,0.0010638914234043287
49,1.335952916822046e-06,1.741053172833442e-05,0.0010638914234043287
50,1.2846665833075943e-06,1.7362188176781443e-05,0.0010638914234043287
51,1.2439154287243327e-06,1.736004561385564e-05,0.0010638914234043287
52,1.2066673040980229e-06,1.7367559245096092e-05,0.0010638914234043287
53,1.1711663088593978e-06,1.737406013531213e-05,0.0010638914234043287
54,1.1366645012051255e-06,1.738529179997362e-05,0.0010638914234043287
55,1.1062155901186025e-06,1.7386250877700754e-05,0.0010638914234043287
56,1.0751011463052658e-06,1.7376035316713524e-05,0.0010638914234043287
57,1.0504844523398276e-06,1.7404379116873194e-05,0.0010638914234043287
58,1.0264212187801838e-06,1.7394885333605506e-05,0.0010638914234043287
59,1.002764934505592e-06,1.7405211317614022e-05,0.0010638914234043287
60,9.823260482401357e-07,1.740946256918034e-05,0.0010638914234043287
61,9.615548143854244e-07,1.7423457381980193e-05,0.0010638914234043287
62,9.431198947015006e-07,1.7412956039467545e-05,0.0010638914234043287
63,9.249627660294881e-07,1.743106838818836e-05,0.0010638914234043287
64,9.086456610231047e-07,1.743502056307661e-05,0.0010638914234043287
65,8.943963426936826e-07,1.7440341553872427e-05,0.0010638914234043287
66,8.777408367626097e-07,1.741918136995243e-05,0.0010638914234043287
67,8.625718546285666e-07,1.743802432108537e-05,0.0010638914234043287
68,8.460831957087118e-07,1.742033270626198e-05,0.0010638914234043287
69,8.320119011296842e-07,1.7429796991813967e-05,0.0010638914234043287
70,8.203125545414018e-07,1.742412423254886e-05,0.0010638914234043287
71,8.069499072882276e-07,1.7440228878856323e-05,0.0010638914234043287
72,7.945170034229433e-07,1.747048387588203e-05,0.0010638914234043287
73,7.828248466627125e-07,1.7480848609024057e-05,0.0010638914234043287
74,7.717491932082476e-07,1.7484649205545415e-05,0.0010638914234043287
75,7.609898740558423e-07,1.746487211387966e-05,0.0010638914234043287
76,7.512436103302493e-07,1.744817238259884e-05,0.0010638914234043287
77,7.417999600438252e-07,1.7451705676832452e-05,0.0010638914234043287
78,7.31277971756336e-07,1.7457475352379494e-05,0.0010638914234043287
79,7.207155497952006e-07,1.74620768993926e-05,0.0010638914234043287
80,7.133840013076862e-07,1.746621131360183e-05,0.0010638914234043287
81,7.029947585402597e-07,1.7471588777979655e-05,0.0010638914234043287
82,6.941443946578878e-07,1.747895190744907e-05,0.0010638914234043287
83,6.856756065450115e-07,1.7486803135884984e-05,0.0010638914234043287
84,6.77926611187257e-07,1.749088159424518e-05,0.0010638914234043287
85,6.712730897305718e-07,1.7485362087523203e-05,0.0010638914234043287
86,6.633481103741584e-07,1.7509501417467413e-05,0.0010638914234043287
87,6.565698951753971e-07,1.753447612121888e-05,0.0010638914234043287
88,6.504081207457628e-07,1.753299927628047e-05,0.0010638914234043287
89,6.436617443819422e-07,1.7544600264389596e-05,0.0010638914234043287
90,6.375937331961625e-07,1.7566295389986625e-05,0.0010638914234043287
91,6.309511271404092e-07,1.7582645586270178e-05,0.0010638914234043287
92,6.245861167187651e-07,1.760062097192774e-05,0.0010638914234043287
93,6.194100682849976e-07,1.761237014629025e-05,0.0010638914234043287
94,6.147339071593139e-07,1.761384378679206e-05,0.0010638914234043287
95,6.08818818858433e-07,1.7627215352330717e-05,0.0010638914234043287
96,6.029765853767487e-07,1.762593894168468e-05,0.0010638914234043287
97,5.967740293252641e-07,1.763650263596003e-05,0.0010638914234043287
98,5.903620822657026e-07,1.7663712368765746e-05,0.0010638914234043287
99,5.87005501019448e-07,1.7683009636041934e-05,0.0010638914234043287
100,5.833476972698828e-07,1.769963239853565e-05,0.0010638914234043287
101,5.78635602179693e-07,1.7717801885943365e-05,0.0010638914234043287
