epoch,train_loss,val_loss
1,0.9163753928761086,0.921465696007655
2,0.840557566880264,0.9052914814726325
3,0.7726634235840217,0.8905578763960388
4,0.7105246571317798,0.8709981943852738
5,0.6533922037886354,0.8532901355767719
6,0.6032625411805949,0.8429723209695917
7,0.5561435280924859,0.8337946636072661
8,0.5140338646432816,0.8247962871241038
9,0.4762483032562902,0.8155648566629577
10,0.44090652802737085,0.805371270806457
11,0.40719176403369034,0.7974608240539687
12,0.37759358174320057,0.787651731238817
13,0.35073583594156815,0.7810973267251943
14,0.32663769124193764,0.7733262539147948
15,0.3033458317024057,0.759100262802577
16,0.2819591595679393,0.7550238297144372
17,0.26182707521999066,0.7491835125430975
18,0.24399654937813867,0.7457779545049942
19,0.2279824479239821,0.7370979812082159
20,0.2127762193262734,0.7341204972118396
21,0.19867176865427316,0.7309227252600904
22,0.18582565906818893,0.7271624970708329
23,0.17455818721833127,0.7257241325023763
24,0.16395657552591966,0.7226538079915098
25,0.15445960344023757,0.7212583521571737
26,0.14517272835994108,0.7191742281153667
27,0.13697738490696593,0.7147359288196318
28,0.12912903464204425,0.7133527173993551
29,0.12178578505364317,0.7123250692549029
30,0.1151535708043486,0.7107648559261179
31,0.1090410461281472,0.7095586075190924
32,0.10335693514650922,0.7078751062285552
33,0.0984355582560443,0.7057020235959018
34,0.09385978787861253,0.7033349648972145
35,0.08951063936384238,0.7024111699809387
36,0.08547832455556895,0.7016606743831552
37,0.08172580854268159,0.7011558735646968
38,0.0784998744366166,0.7005977517691045
39,0.07553301995066415,0.6992244688333555
40,0.07262594917880712,0.6980715728262824
41,0.0697495060600789,0.6975275374379113
42,0.06699388245184702,0.6974145994737243
43,0.06481626726920967,0.696689150093261
44,0.062430982679354236,0.6966653474443621
45,0.06042526282444754,0.6956970365007784
46,0.058373377235947134,0.6957683791479908
47,0.05658283273655067,0.6956803552353021
48,0.05493187956526833,0.6953201277370358
49,0.053517576781691105,0.6947429603153494
50,0.052160009139166096,0.694801002549435
51,0.05081522487372489,0.6945400655990438
52,0.04954036259534585,0.694683256579519
53,0.04846065472910633,0.6942700813042961
54,0.047311748484868944,0.6943541480903787
55,0.04636720946529817,0.6942712930970045
56,0.04542419310603349,0.6941129818656149
57,0.04440095941101339,0.6942751968636021
58,0.043551581133718986,0.6942119917865083
59,0.0428705442502724,0.6939557723640702
60,0.0421060625839121,0.6938663962060925
61,0.04136176698873411,0.6928911708568742
62,0.040779806840996614,0.6927879447943244
63,0.040227963336682326,0.691061341686114
64,0.039648681252379143,0.6911572574523417
65,0.039152616890290766,0.690789388056653
66,0.038576138278008314,0.6907667978691424
67,0.03817131726304673,0.6907299464321772
68,0.0377506633912394,0.6893283096728908
69,0.03724913104302791,0.6890561953623066
70,0.036815368670867925,0.6890514262091653
71,0.036485542404207934,0.6878209899962062
72,0.03607653827446206,0.6879385465203505
73,0.035618556070864824,0.6880354586611511
74,0.03526667967334336,0.6880250251596345
75,0.035013865670119465,0.6875332084832085
76,0.03478801814008555,0.6864599607081238
77,0.03451268125562233,0.6853134999752183
78,0.034281469757316066,0.6842474351143806
79,0.034049121395255996,0.6842562496109195
80,0.03385541596756022,0.6837308289409549
81,0.033602469916064824,0.6838834013811086
82,0.03333844647720908,0.6840629514843141
83,0.033165302716281445,0.6831921611066846
84,0.03299999134278679,0.6823936124735215
85,0.032819817379817665,0.6824150822492266
86,0.0326607820979318,0.6823989333327157
87,0.03253350718861324,0.6819859337611685
88,0.03233315999730794,0.6818787089952312
89,0.03207617499824687,0.6818902903137765
90,0.0319538024726072,0.6804434153495218
91,0.03178482478165912,0.6811186847023352
92,0.03166829732405654,0.6805280455396008
93,0.03152485483979799,0.6806911293559781
94,0.031388343102753506,0.6798605289637336
95,0.031234852574319995,0.6798194361401104
96,0.031003340402418648,0.6798397087688199
97,0.030881831933133617,0.6798507710419482
98,0.030794858863704238,0.677657047685044
99,0.030691976032697264,0.6776540366605764
100,0.03057605649486222,0.6766328341183467
101,0.03043888808737901,0.6767904830617174
102,0.030346188094022914,0.6768551487224082
103,0.030234240449406063,0.6768603749105119
104,0.030067655409686957,0.6770594793713852
105,0.02990717784623209,0.6771222928349663
106,0.029814624931332964,0.6743712927026388
107,0.02974261083926125,0.674473751659906
108,0.029649857189264293,0.6744591800830572
109,0.029552990374612308,0.6745755486805805
110,0.029454531208644576,0.6752191150186889
111,0.02936500994839068,0.6753648328410036
112,0.02928775394911502,0.6751938358107289
113,0.02922795839240197,0.6745156899326777
114,0.029141925025022795,0.6745139007962611
115,0.029059051287070262,0.6731168227739974
116,0.029016218578588562,0.6730697415191529
117,0.028938534048404272,0.6714445139950523
118,0.02884204604316726,0.6716537000863848
119,0.028795337571451536,0.6716847555381251
120,0.02872476547425771,0.6716896160797213
121,0.028669253621678863,0.671629894127867
122,0.02861679149019363,0.6693186902252284
123,0.028534769663469402,0.6692363476723835
124,0.028471200313256357,0.6692448385898457
125,0.028394763417604045,0.6694529886814456
126,0.028348649483920466,0.6698557994338138
127,0.028230246469886363,0.6703067613389971
128,0.02818170065867348,0.6703393908105254
129,0.028131539544376544,0.6703163414102876
130,0.028033514855550865,0.6703230701969969
131,0.02799572345859913,0.6702351428040795
132,0.027945415741821078,0.6699018063973171
133,0.027887841082575016,0.6698415901694394
