epoch,train_loss,val_loss
1,0.48550592678506493,0.22834644879265428
2,0.1557639225760854,0.19634252677319355
3,0.10858694731889638,0.1386164352387387
4,0.07133215353427239,0.14299365879001205
5,0.0617749862750073,0.13773708927634962
6,0.04963181559599678,0.13704020464126418
7,0.0835349501068664,0.1566528700699809
8,0.05929447304517981,0.15194565269668203
9,0.04253230343998876,0.16232209187168997
10,0.03955555890591702,0.15188887590341946
11,0.034581136098495564,0.15776513979708082
12,0.0387476338793569,0.16980715951715974
13,0.10549261227096632,0.15271986949734134
14,0.06134186300999962,0.15213025113096168
15,0.04121512025761122,0.15235439057602485
16,0.03599170724190943,0.16153056119858178
