epoch,train_loss,val_loss
1,0.37737434995841435,0.23369350841581182
2,0.17311606943740146,0.2487179838944842
3,0.14370429646901695,0.1357575707429938
4,0.12388934095430032,0.20669711068467492
5,0.10596013161016886,0.10840867567856162
6,0.08749278907427312,0.10518972967240814
7,0.08478671237438969,0.2609398887358721
8,0.17320440426989042,0.10870737453986859
9,0.09095042377828401,0.10432069795593779
10,0.07777477884224719,0.1053948584195408
11,0.10873737491392417,0.16162685906419288
12,0.07999551522389411,0.08944575213932396
13,0.06319993308612279,0.08710874796055443
14,0.06209717381041839,0.08781405716390303
15,0.07015749012835104,0.07647102514855501
16,0.05799728450458751,0.08874026525601762
17,0.11924872568970596,0.21981899247158154
18,0.12333887222417365,0.09729661630393492
19,0.125406992290834,0.2815098112601871
20,0.1873153305660235,0.1376329802871459
21,0.10599584816617226,0.09483224011771603
22,0.07555917037480774,0.0946290463244589
23,0.07380039799210458,0.08450169763865567
24,0.06643087838023097,0.0800005074913805
25,0.06012655470974967,0.08423261512757482
