trial_number,value,colsample_bytree,learning_rate,max_depth,min_child_samples,reg_alpha,reg_lambda,subsample
163,0.15315245442951397,0.8134610253148743,0.006794172940558525,5,70,0.013605630711008506,1.3983537392673915,0.7559190679699151
164,0.14831658646181953,0.7542336324418136,0.007647296366864924,4,67,0.04572078916445218,1.4132472819270698,0.7653184894498802
165,0.14797697898785883,0.8322934845007863,0.009110650817563225,4,64,0.028023834389694087,1.2367026948106095,0.7458082963450995
166,0.1610180340347252,0.8336509703207766,0.008869390740913096,5,60,0.02647220257783476,1.1646921251521183,0.7250045977132882
167,0.14796850838872316,0.8405007650863077,0.00850653272000694,4,64,0.021840480518850982,1.2198254115111684,0.7443610478405246
168,0.15984574229286083,0.849296428858974,0.008971941763910302,28,64,0.0227208371818056,1.2566715249946674,0.7365458629924662
169,0.1594776546770493,0.8434942761429426,0.010061275399130215,6,65,0.01830744837724272,1.347031668123776,0.7469567257857143
170,0.15401387311318587,0.8666767753627093,0.015682690317961333,4,62,0.01522064355420196,1.191392223439794,0.7331929810035881
171,0.14796760737901082,0.8300730318460747,0.00840944567662523,4,67,0.03172029075992548,1.2476798080114357,0.743932688849394
172,0.14939496049447226,0.8581327018641141,0.008563456003477073,4,66,0.028423877276110864,1.1179959721274002,0.7453768126078287
173,0.15292359992628707,0.834551612412232,0.008204475036158529,5,64,0.03623068878723509,1.0753656487339949,0.7404108018893726
174,0.15326489863419726,0.8241192880572563,0.009118960087526754,4,58,0.02102584610434154,1.037700082053715,0.7242726929760259
175,0.15302747903183814,0.8306375872058918,0.00791281225916255,5,67,0.02650761299246411,1.2161092868213033,0.7500621268193138
176,0.14945742721843006,0.8511193968588274,0.008589656783527222,4,61,0.032356634808681985,1.4929022920886401,0.7712632167236658
177,0.15303001428214938,0.8404788327624805,0.007619669952144103,5,68,0.02587630989532146,1.2560539108923248,0.7626879444348245
178,0.147981452117251,0.8171757458307689,0.007282078174438369,4,71,0.0023045426530868243,1.4512510887736045,0.7416335343944875
179,0.15329227984583718,0.8183685259341299,0.008188842111924123,4,72,0.011471873799651925,1.4338417344550485,0.7169059273837681
180,0.16103801312053145,0.8115553961676241,0.0073754872384785624,5,63,0.0023158945916384567,1.316846822682535,0.733529040265089
181,0.1479711008851859,0.823577215119179,0.0068261477329311215,4,70,0.003067170941520053,1.6802197060883148,0.7425585699789655
182,0.14831036939541722,0.8217764179764406,0.006460751117049924,4,71,0.0016497598484269394,1.6303434594348787,0.7403601349094846
183,0.1479714871363774,0.8310222475707236,0.007806067901736647,4,66,0.0024298630167187496,1.383738439936735,0.7452402036411642
184,0.1532025908156346,0.8321095188265757,0.007697965466863762,5,70,0.0014290922343795256,1.5290640582427033,0.7294772368326444
185,0.14797404175494572,0.8443367341685378,0.009165744445937186,4,65,0.002363818052242291,1.4464018603884077,0.7456605347803571
186,0.14797417105485283,0.847338239099504,0.009241469255074805,4,65,0.002379482226380356,1.383374275131979,0.7425294139260736
187,0.15294695101898817,0.8473958598085768,0.00977409031797644,5,65,0.00232332746877565,1.4147932674400652,0.7387725310546668
188,0.16045548314588237,0.8675924031352193,0.010707344981770084,6,64,0.001998502670135734,1.376314577793274,0.71865749411779
189,0.14796243606368503,0.8398041395500909,0.0094644094156562,4,70,0.0010244590426115947,1.469285068562405,0.7439927558362563
190,0.15469345664666007,0.8591055003946599,0.009068394135103538,5,73,0.0011005653638712575,1.4765760035944295,0.7274654320048871
191,0.14797107191247635,0.8389563476621232,0.009529062501529871,4,71,0.0025042709035694283,1.6834801511896194,0.7425654013587001
192,0.147970071090421,0.8451440456095825,0.010167075740182515,4,70,0.0035881283899048943,1.6536625672367067,0.7425062424697649
193,0.14796973093829116,0.8456442503183277,0.01146802276015276,4,71,0.003363387071347554,1.714504659204372,0.7453368253513741
194,0.14796611999979395,0.8431703706474124,0.010990913636615378,4,70,0.003814831053651877,1.645853494035429,0.7462878876443625
195,0.15335672750062834,0.8446222436200077,0.011325416508270209,5,75,0.003444766434509389,1.7024698299197953,0.7490613104075273
196,0.14941285131100754,0.8597647571493966,0.012531097871342307,4,72,0.004124829880590744,1.5955318371656375,0.7433654997746664
197,0.15468473347128692,0.8531493323327888,0.010426611215014085,5,70,0.0033999708773820862,1.7546616786972837,0.7303483290854439
198,0.1483250628525398,0.8416031176933289,0.009885958634985769,4,74,0.002925524432428526,1.6654200062986801,0.7641747196720811
199,0.14832425957736475,0.8468690379056449,0.009422846757659484,4,70,0.0024812573058064914,1.5578978443951215,0.7511779871894031
