trial_number,value,batch_size,dropout,history_length,learning_rate,num_layers,units,weight_decay
0,0.27853364847589307,89.58783575255435,0.2364923740634251,96.8894519140492,0.00047930699573811233,9.666490880760898,503.0217242646298,0.00042934282147445973
1,0.2605344514379244,140.0737142654601,0.20132974945020138,158.11434129334705,0.00078030007652275,6.245975493993629,114.70493134464589,0.00013208897065205077
2,0.2833483748751397,171.12586040620798,0.49579163271208165,185.07614308666479,0.0002316285367422249,3.3066674935575717,149.46887594347487,0.00020175408354528677
3,0.2784323181042414,93.49741506441944,0.3866564378124509,121.16266084837959,0.00040779640899546237,7.868531896255038,303.647467772814,0.004625015050926416
4,0.31574457378801474,201.0390885010059,0.4144284096825682,127.15911464226465,0.0012365598782431788,6.321011616038691,444.3686608706182,0.000302559499898423
5,0.27838735503038603,207.73559327802712,0.36412118510933905,210.9521041516889,0.00034140596543828653,3.080516599515308,379.18465785185424,0.0031796627723481817
6,0.2735249295585348,66.86195021000049,0.24005273073709782,203.62876028243537,0.0005771370330350958,5.653685873076737,289.2516138561979,0.0007707628747729429
7,0.2912535217205832,157.85709883926393,0.35107279494655086,225.1799746297736,0.0018371804572080998,5.3523163717680635,435.20574104490254,0.0034901527584428925
8,0.26869994470637715,248.28671692096484,0.46087795604712845,218.10926701231085,0.00026714331119791554,3.972213851129009,136.10730011670807,0.0007459191855461174
9,0.307443596684781,105.09224997257337,0.4742352340603566,139.74319635194843,0.0004624571355006437,3.1363200878148554,480.6578956741311,0.00031639154944518056
10,0.2838973935135824,136.37842316390288,0.29279948073250356,253.34531442331183,0.000929681342391953,8.229030267753753,74.57675551967998,0.00011084660271008838
11,0.27744946376180757,245.78364367569714,0.30008719243896254,163.7277806369321,0.00020795306832606798,4.650390292064147,174.90394010623834,0.0013472454463248928
12,0.2707554050548348,248.77082779157334,0.4347569581635224,71.00071889563726,0.0007704172648636949,4.447694705030247,180.62538605209596,0.001356328213034216
13,0.2672149284514124,132.46834618472434,0.21172466961140107,170.2205397843302,0.0002868317697231487,2.0138384695492046,77.95657949305395,0.00970202856157366
14,0.2839488298905467,138.98938711987097,0.20212607924988127,167.39645168939532,0.0010388452617400691,6.921663234977199,64.93832721878468,0.008816386859174742
15,0.24867914011088496,121.99174682141403,0.2979967082900068,150.6849506326348,0.0006895211425048758,7.4085235682918205,209.15087645520413,0.0001027227819860476
16,0.24255866329826994,176.22673331113128,0.289848534145641,144.7897207825557,0.0007337376409979272,7.24725132500699,235.76811798066473,0.0001251279194092907
17,1.2870382927068158,191.5271948245603,0.3047449486341168,104.61665917795037,0.001497744538990991,8.815762000416893,232.0570710933994,0.00017423633210881186
18,0.2662085111492765,177.49619130749963,0.269909953152013,144.45786867229026,0.0006612815196157826,7.343657644746027,236.4379612087254,0.00041775868865899035
19,0.2895902765658266,113.42313392881674,0.32833302078491705,78.26661532575142,0.0010929236400485443,9.817943206992148,342.6542386397774,0.00020495754586720446
20,0.2846238191713562,223.7846598459643,0.25949602636345054,187.76855634224336,0.0006012194899280572,8.732392102391884,231.97238946547853,0.00014092849910967068
21,0.2622365775367546,155.43902689960285,0.32824015857864214,142.9104447837756,0.0008182695435370314,6.577005044578543,122.3964064582266,0.00010332244627559277
22,0.28160804746460594,121.59197612815564,0.2704159187942148,151.89111638301316,0.0007327394915857846,7.231217485161398,208.63799482376777,0.0002317934347582064
23,0.20453779729986618,146.90107968710117,0.2343725970394575,117.073247033662,0.0005711970443611323,5.936339593294058,277.5563242748144,0.00010424060244492801
24,0.2568128763558622,176.01775530372424,0.23754455060527513,113.90448747142895,0.0005180828993772943,5.3143419053709815,257.7358104805983,0.00010402941858055324
25,0.27927235640072356,151.05641136079788,0.3234945860569627,91.59737578228928,0.0004041380468737206,7.711116628598322,353.7253402908899,0.0004833730797399767
26,0.28612084503614615,122.16703252478811,0.28178113032807417,129.30955620697463,0.0006168430591708792,8.888584070398828,315.70626368648317,0.00017493605701475595
27,0.28131784569182083,187.57673102204024,0.25519276759818105,182.10331187908093,0.0009332958013766203,5.7848317450649445,267.7354711065021,0.00027409344618833096
28,0.24134047784937357,166.4916983034172,0.22460774161351782,113.59865973461706,0.0014117431105973618,6.7607844499751675,195.3368458653971,0.0001483134842835431
29,0.28335189409554007,167.73694929342642,0.22183047332802333,90.7234608456759,0.0019979426989530117,6.7560317303761455,187.41476787520133,0.0005060716483835115
30,0.6769429644960129,222.42512960431517,0.22752238905604766,106.63336309911939,0.001209813109234546,8.201989421727987,390.09928381132136,0.00014620137809586242
31,0.28161933653190463,148.54319058670512,0.25050880249539687,135.82065354315566,0.0015670259107723507,7.320272295402927,205.58621443359704,0.00013891826679087027
32,0.2568269460545686,100.83899591807108,0.313818232182486,117.37361929246195,0.0005029166779935063,6.336277950745526,263.42528366186855,0.0001046225301248494
33,0.2796641299445294,165.98930104570397,0.2820480795634185,149.08238776975907,0.0007103226213738819,5.959899292677828,158.85926960384484,0.00016712331267901376
34,0.2771213448065484,126.38557439295704,0.22064861479594194,100.75851270384825,0.0008847233332567572,4.979805669074494,209.87538445731033,0.0002405870540116797
35,0.283270391229607,83.32740134891134,0.3816130460511777,126.91699008714508,0.00042923305856865297,9.272370376747482,290.47969340753747,0.0001277985145005336
36,0.2644310493591035,147.46832766927622,0.24351204883095706,156.87047651918803,0.0005468884612146869,7.74844293397278,332.1389897064033,0.0003557341665010846
37,0.2862506411121991,195.5149483110682,0.2817229210867621,113.7473042946111,0.0012411664885917432,6.9506909384352005,248.14778578097636,0.00019685406742818147
38,0.2848064830035953,181.40548077328418,0.2614572465278211,82.55069865732234,0.00034052257802594384,6.265129833586753,105.57316915118572,0.00013533681063581762
39,0.33225130420958926,206.73263713201132,0.36080983669100664,176.37055181798786,0.001458297054034108,8.097697478231826,280.2817860098954,0.0021260455870899574
40,0.24291595819958312,162.37604999517373,0.22896183451803728,131.47691072567244,0.0003716349747554842,5.4431257227692615,214.55734413349344,0.0006184991869226787
41,0.25538490114477047,161.02635957696864,0.20635798160832391,134.0043804243331,0.00036155271302807057,5.304290009692077,155.77093871243983,0.0006449857738307123
42,0.26017762513017045,143.0494700109083,0.22801643599782936,120.05576251154253,0.000286693499647599,5.719395484787565,214.47583479065298,0.00025908883125028907
