"Date, Time",TRC-DT,TRC-RT,TRC-PPL1,TRC-PPL2,pH-DT,pH-RT,pH-PPL1,pH-PPL2,cond-DT,cond-RT,cond-PPL1,cond-PPL2,fDOM-RT,fDOM-PPL1,fDOM-PPL2,DO-RT,DO-PPL1,DO-PPL2,TOC-RT,TOC-PPL1,TOC-PPL2,DOC-RT,DOC-PPL1,DOC-PPL2
2025/11/04 00:00,2.52,1.95,,,8.14,7.81,,7.86,208.300003,211.970001,,,6.68,6.02,,,,,1.648,,1.636,1.648,,1.636
2025/11/04 00:00,2.53,1.95,,,8.12,7.81,,7.86,208.059998,211.970001,,213.679993,6.67,6.04,,,,,1.65,,1.638,1.65,,1.638
2025/11/04 00:00,2.53,1.95,,,8.11,7.81,,7.87,208.300003,211.970001,,212.940002,6.69,,5.98,,,,1.646,,1.627,1.646,,1.627
2025/11/04 00:00,2.53,1.94,,,8.1,7.81,,7.86,208.300003,212.210007,,213.679993,6.7,,5.99,,,,1.649,,1.627,1.649,,1.627
2025/11/04 00:00,2.51,1.95,,,8.06,7.81,,7.86,208.789993,212.210007,,213.190002,6.71,,5.96,,,,1.647,,1.624,1.647,,1.624
2025/11/04 00:00,2.53,1.95,,,8.05,7.81,,7.87,208.300003,212.449997,,213.190002,6.73,,5.95,,,,1.648,,1.626,1.648,,1.626
2025/11/04 00:00,2.52,1.95,,,8.03,7.81,7.86,,208.550003,212.210007,,,6.69,,5.96,,,,1.644,,1.624,1.644,,1.624
2025/11/04 00:00,2.53,1.95,,,8.01,7.8,7.85,,208.789993,212.699997,213.679993,,6.71,6.03,,,,,1.648,1.635,,1.648,1.635,
2025/11/04 00:00,2.53,1.95,,,8,7.8,7.86,,208.550003,212.699997,213.429993,,6.72,6.07,,,,,1.646,1.636,,1.646,1.636,
2025/11/04 00:00,2.52,1.95,,,7.99,7.81,7.85,,208.789993,212.699997,213.679993,,6.71,6.11,,,,,1.653,1.638,,1.653,1.638,
2025/11/04 00:00,2.51,1.96,,,7.97,7.81,7.85,,208.550003,212.940002,213.429993,,6.72,6.11,,,,,1.644,1.635,,1.644,1.635,
2025/11/04 00:00,2.51,1.96,,,7.95,7.79,7.85,,208.789993,212.449997,213.429993,,6.65,6.1,,,,,1.647,1.633,,1.647,1.633,
2025/11/04 00:00,2.51,1.96,,,7.94,7.8,,7.87,208.550003,212.699997,,,6.69,6.09,,,,,1.648,,1.634,1.648,,1.634
2025/11/04 00:00,2.51,1.96,,,7.92,7.8,,7.86,208.550003,212.699997,,213.679993,6.63,6.05,,,,,1.648,,1.634,1.648,,1.634
2025/11/04 00:00,2.51,1.96,,,7.9,7.8,,7.86,208.550003,212.449997,,213.429993,6.64,,5.98,,,,1.639,,1.629,1.639,,1.629
2025/11/04 00:00,2.48,1.96,,,7.88,7.8,,7.86,208.550003,211.970001,,212.940002,6.68,,5.94,,,,1.647,,1.63,1.647,,1.63
2025/11/04 00:00,2.48,1.96,,,7.86,7.79,,7.85,208.550003,212.449997,,213.679993,6.66,,5.94,,,,1.642,,1.628,1.642,,1.628
2025/11/04 00:00,2.48,1.96,,,7.84,7.8,,7.86,208.550003,212.699997,,212.940002,6.63,,5.93,,,,1.647,,1.624,1.647,,1.624
2025/11/04 00:00,2.48,1.94,1.65,,7.82,7.79,7.85,,208.550003,212.449997,,,6.66,,5.9,,,,1.644,,1.623,1.644,,1.623
2025/11/04 00:00,2.47,1.94,1.66,,7.8,7.79,7.85,,209.039993,212.940002,213.190002,,6.64,,5.97,,,,1.648,,1.629,1.648,,1.629
2025/11/04 00:00,2.43,1.94,1.66,,7.78,7.79,7.84,,209.279999,212.699997,212.940002,,6.65,,,,,,1.643,1.633,,1.643,1.633,
2025/11/04 00:00,2.43,1.95,1.66,,7.76,7.79,7.84,,209.039993,213.429993,213.429993,,6.67,6.05,,,,,1.649,1.637,,1.649,1.637,
2025/11/04 00:00,2.47,1.96,1.66,,7.75,7.79,7.84,,208.789993,213.429993,213.429993,,6.66,6.07,,,,,1.645,1.633,,1.645,1.633,
2025/11/04 00:00,2.46,1.96,1.65,,7.74,7.78,7.84,,209.279999,213.429993,213.679993,,6.67,6.1,,,,,1.641,1.638,,1.641,1.638,
2025/11/04 00:00,2.45,1.97,,1.39,7.73,7.78,,7.87,209.520004,213.190002,,,6.64,6.05,,,,,1.641,1.638,,1.641,1.638,
2025/11/04 00:00,2.43,1.97,,1.39,7.72,7.78,,7.86,209.279999,212.699997,,213.429993,6.61,,,,,,1.651,,1.625,1.651,,1.625
