"Date, Time",TRC-DT,pH-DT,cond-DT,TRC-RT,pH-RT,cond-RT,fDOM-RT,DO-RT,TOC-RT,DOC-RT,TRC-PPL1,TRC-PPL2,pH-PPL1,pH-PPL2,cond-PPL1,cond-PPL2,TOC-PPL1,TOC-PPL2
2025/5/17 1:50,2.61,8.62,220.020004,2.36,7.71,206.589996,6.1,7.98,1.154,1.1201,2.0924893610031097,1.76,7.56843537414966,7.52,224.33711330677716,225.399994,1.2423109894663038,1.246
2025/5/17 1:55,2.61,8.62,220.270004,2.36,7.71,205.619995,6.08,7.98,1.161,1.1205,2.089706610316665,1.75,7.570544217687074,7.52,224.41929912970545,225.399994,1.23947186362029,1.248
2025/5/17 2:00,2.62,8.62,220.270004,2.36,7.7,205.860001,6.06,7.98,1.158,1.1143,2.08875801980996,1.75,7.57265306122449,7.52,224.13479955448204,224.910004,1.2385854542807058,1.244
2025/5/17 2:05,2.61,8.61,220.270004,2.35,7.7,205.619995,6.09,7.98,1.143,1.1168,2.0765818280185,1.748428126178791,7.57,7.516890215568876,224.0643148708921,225.0883840657527,1.2447153278972938,1.243197859655783
2025/5/17 2:10,2.61,8.61,220.020004,2.35,7.72,205.130005,6.08,7.98,1.162,1.122,2.09,1.7487634505479444,7.58,7.52710750749789,224.179993,224.8765941886668,1.239,1.2444503259954731
2025/5/17 2:15,2.62,8.6,220.509995,2.37,7.73,205.130005,6.06,7.98,1.154,1.1213,2.08,1.753086807087064,7.58,7.523904072478911,223.929993,224.8095814950706,1.242,1.2429220165327053
2025/5/17 2:20,2.63,8.6,220.020004,2.37,7.73,204.639999,6.05,7.97,1.155,1.1233,2.08,1.7593780680283622,7.58,7.519414281211224,224.179993,225.26841051716,1.233,1.2435198987541107
2025/5/17 2:25,2.63,8.6,220.020004,2.36,7.73,204.639999,6.08,7.97,1.163,1.1219,2.09,1.7581372185279334,7.58,7.52856436373095,223.690002,225.3260366716867,1.234,1.2499915840290488
2025/5/17 2:30,2.63,8.59,220.270004,2.36,7.73,204.399994,6.03,7.97,1.164,1.1226,2.09,1.7638588552436625,7.58,7.528042643270669,223.690002,224.88233892077784,1.239,1.2425989398687076
2025/5/17 2:35,2.63,8.59,220.020004,2.36,7.72,204.149994,6.08,7.97,1.157,1.1189,2.086068034608882,1.762889969400596,7.582819090729991,7.53,223.7107621984534,224.81144844848143,1.2338846743358935,1.2455013231494316
2025/5/17 2:40,2.63,8.58,219.539993,2.36,7.73,204.149994,6.09,7.97,1.157,1.117,2.088226908371918,1.76,7.584892805697539,7.53,223.77216132350304,224.910004,1.2367910226505632,1.241
2025/5/17 2:45,2.63,8.58,220.270004,2.36,7.73,204.149994,6.08,7.97,1.172,1.1182,2.0943949030253584,1.77,7.58272483366134,7.53,224.04491067645932,225.399994,1.2386483857417918,1.247
2025/5/17 2:50,2.64,8.58,220.270004,2.36,7.72,204.399994,6.11,7.97,1.161,1.119,2.083644034362998,1.76,7.579034498293999,7.53,224.24164401976893,225.149994,1.2307950106569423,1.251
2025/5/17 2:55,2.63,8.58,220.020004,2.36,7.72,204.399994,6.1,7.98,1.162,1.1192,2.086191992860117,1.76,7.578387252579717,7.52,223.98014105606413,224.910004,1.2378939187051812,1.241
2025/5/17 3:00,2.63,8.57,220.020004,2.36,7.74,204.399994,6.1,7.98,1.153,1.1258,2.082804725777497,1.75,7.585410192755697,7.53,223.9170423768686,224.910004,1.2384091840144524,1.242
2025/5/17 3:05,2.63,8.56,220.020004,2.36,7.75,204.149994,6.06,7.98,1.155,1.1175,2.0865629067757805,1.7572318137756342,7.58,7.5278810658595425,224.1965890395002,225.09698695650687,1.2348878744979446,1.2424252270477238
2025/5/17 3:10,2.63,8.56,219.539993,2.36,7.75,204.149994,6.05,7.98,1.156,1.1251,2.08,1.7616811134457762,7.59,7.540510745070007,223.929993,225.22812851394207,1.235,1.2480164877597206
2025/5/17 3:15,2.63,8.55,220.020004,2.36,7.74,204.149994,6.09,7.98,1.154,1.1169,2.09,1.7549767477942722,7.58,7.532336825229893,224.419998,224.93806981999265,1.238,1.2471059070485435
2025/5/17 3:20,2.63,8.55,219.539993,2.36,7.75,204.149994,6.06,7.98,1.159,1.1248,2.09,1.7616600307301735,7.58,7.540206296212395,224.179993,224.68713010049103,1.231,1.2460581563660906
2025/5/17 3:25,2.63,8.53,220.020004,2.36,7.74,204.149994,6.09,7.98,1.157,1.124,2.1,1.7588906087010634,7.58,7.54677692180433,223.929993,224.78387966940812,1.232,1.2432673009592925
2025/5/17 3:30,2.64,8.52,220.020004,2.36,7.74,204.149994,6.05,7.98,1.153,1.1194,2.1,1.7552950492665824,7.59,7.544071697962699,223.929993,225.008864394548,1.237,1.2469477297401803
2025/5/17 3:35,2.63,8.52,220.020004,2.35,7.73,204.399994,6.09,7.98,1.167,1.123,2.1006416882492074,1.7562607766220648,7.588823018896138,7.55,223.9107717805381,224.70182645676653,1.2347465055683853,1.245120952730964
2025/5/17 3:40,2.63,8.51,220.270004,2.36,7.74,204.149994,6.1,7.97,1.17,1.1243,2.0995778066131643,1.76,7.586960749089549,7.54,223.80750582202543,224.660004,1.2360126053610745,1.247
2025/5/17 3:45,2.63,8.5,220.020004,2.36,7.73,204.149994,6.06,7.97,1.166,1.1201,2.0918470999636303,1.75,7.59639950851519,7.55,224.01549893046027,224.660004,1.236566586791814,1.252
2025/5/17 3:50,2.64,8.5,220.020004,2.36,7.76,204.399994,6.06,7.97,1.151,1.1211,2.089485775210318,1.76,7.592380316569634,7.54,223.67456468073408,225.399994,1.235886674630468,1.242
2025/5/17 3:55,2.64,8.49,220.020004,2.36,7.75,204.149994,6.08,7.98,1.159,1.1222,2.0857392851437555,1.76,7.590798245719014,7.54,224.0797758127858,224.910004,1.2358843077059194,1.248
2025/5/17 4:00,2.63,8.48,220.020004,2.37,7.76,204.149994,6.07,7.98,1.16,1.1262,2.083352864909986,1.76,7.593955614364954,7.54,223.7983946031623,224.910004,1.2389323997511918,1.246
2025/5/17 4:05,2.64,8.47,220.270004,2.36,7.76,204.399994,6.05,7.97,1.162,1.1176,2.086402403783943,1.7634152600327777,7.6,7.547943535166998,224.10930425574267,224.6305734682923,1.2380360623473872,1.2444090192340072
2025/5/17 4:10,2.64,8.46,220.020004,2.36,7.75,204.399994,6.07,7.98,1.161,1.1169,2.08,1.7619238598307312,7.59,7.531211008315786,223.929993,225.0875348461128,1.239,1.247665897987451
2025/5/17 4:15,2.64,8.45,220.020004,2.36,7.75,204.149994,6.04,7.97,1.166,1.1167,2.09,1.7637679022444015,7.6,7.541138774563695,223.690002,224.9554038643269,1.241,1.2385512671621208
2025/5/17 4:20,2.64,8.44,220.270004,2.36,7.75,204.149994,6.05,7.98,1.163,1.1252,2.09,1.7686651770722923,7.6,7.553304869009645,224.179993,225.12458558550517,1.239,1.2426990779306828
2025/5/17 4:25,2.64,8.44,220.270004,2.36,7.75,204.399994,6.05,7.98,1.167,1.1203,2.09,1.767040053529833,7.6,7.547319258684111,223.690002,225.06186985837317,1.238,1.245440571531427
2025/5/17 4:30,2.64,8.42,220.020004,2.36,7.76,204.149994,6.1,7.97,1.159,1.118,2.1,1.7721519981655884,7.6,7.550776881746338,223.690002,224.37305362243063,1.238,1.2407745341991816
2025/5/17 4:35,2.64,8.41,220.270004,2.36,7.75,204.149994,6.09,7.97,1.158,1.1207,2.093809077238638,1.77349952664797,7.600408163265307,7.56,223.93724069448257,224.72328698080452,1.2384770377748828,1.2433713317144413
2025/5/17 4:40,2.64,8.41,219.779999,2.36,7.75,204.149994,6.04,7.97,1.158,1.1238,2.0957788410265192,1.77,7.600340136054422,7.55,224.33968357634373,224.910004,1.2399931567225255,1.241
2025/5/17 4:45,2.64,8.39,220.270004,2.37,7.76,204.399994,6.05,7.97,1.152,1.1209,2.089403959311823,1.77,7.600272108843538,7.55,224.8230786903656,224.660004,1.2394863189719465,1.244
2025/5/17 4:50,2.65,8.37,219.779999,2.36,7.76,204.399994,6.1,7.98,1.163,1.1177,2.088640631608136,1.76,7.600204081632653,7.56,225.1732498900152,224.419998,1.2405653399227876,1.246
2025/5/17 4:55,2.65,8.36,219.539993,2.36,7.76,204.399994,6.07,7.97,1.166,1.121,2.0912103494113263,1.75,7.600136054421769,7.55,225.12757905336844,224.910004,1.2404800108954577,1.241
2025/5/17 5:00,2.65,8.34,219.539993,2.37,7.77,204.399994,6.09,7.98,1.162,1.1238,2.089916530514376,1.75,7.600068027210884,7.55,225.55365992838856,225.889999,1.241485763454815,1.242
2025/5/17 5:05,2.65,8.32,219.289993,2.36,7.76,204.399994,6.07,7.98,1.161,1.1174,2.092624699092009,1.7513735188660604,7.6,7.547904481900819,225.95597339593672,225.9530899835522,1.241790232502601,1.2445264196596026
2025/5/17 5:10,2.65,8.31,219.539993,2.36,7.76,204.399994,6.11,7.98,1.161,1.1212,2.08,1.7538086557918269,7.6,7.554945578305277,226.130005,225.7565018756956,1.242,1.243657168614566
2025/5/17 5:15,2.65,8.3,219.539993,2.36,7.75,204.149994,6.1,7.98,1.166,1.1205,2.09,1.7541855351760138,7.6,7.552404202791437,225.889999,225.93725441460663,1.237,1.2423669477941597
2025/5/17 5:20,2.66,8.28,219.289993,2.36,7.75,204.399994,6.12,7.98,1.168,1.1296,2.09,1.7556280579339247,7.6,7.554512965735224,226.130005,226.45981223980016,1.24,1.2449125924152242
2025/5/17 5:25,2.66,8.26,219.539993,2.36,7.75,204.149994,6.09,7.99,1.163,1.1234,2.09,1.7476813103616873,7.6,7.564165855478611,226.130005,226.5631285291758,1.238,1.2414779170729386
2025/5/17 5:30,2.66,8.25,220.270004,2.36,7.75,204.399994,6.11,7.98,1.166,1.1229,2.09,1.7577059622499729,7.6,7.558169280989205,225.889999,227.3765081826964,1.234,1.2428700419704783
2025/5/17 5:35,2.66,8.23,219.539993,2.36,7.75,204.399994,6.13,7.99,1.171,1.1141,2.098743433549339,1.7511678949517957,7.600816326530613,7.56,225.93618900185584,227.97177351169296,1.2350818332448086,1.243853097231666
2025/5/17 5:40,2.66,8.21,219.539993,2.37,7.76,204.149994,6.12,7.99,1.168,1.1211,2.090156455520489,1.76,7.601632653061225,7.56,225.7445059036132,227.589996,1.236922960575357,1.242
2025/5/17 5:45,2.66,8.18,219.539993,2.36,7.77,203.910004,6.1,7.99,1.167,1.1234,2.0943625316978194,1.75,7.602448979591838,7.56,225.51252632411897,227.350006,1.2404075258017466,1.249
2025/5/17 5:50,2.66,8.15,219.779999,2.37,7.76,204.149994,6.13,7.99,1.168,1.1259,2.092355293461351,1.77,7.6032653061224496,7.56,225.66347459997152,228.570007,1.240993166617285,1.241
2025/5/17 5:55,2.66,8.13,219.779999,2.37,7.76,204.399994,6.08,7.99,1.172,1.1189,2.097725691386393,1.77,7.604081632653062,7.56,225.49705384035985,227.350006,1.2383254033232494,1.246
2025/5/17 6:00,2.66,8.1,219.539993,2.37,7.76,204.149994,6.06,8.0,1.17,1.114,2.097583729747543,1.77,7.604897959183674,7.55,225.59550321927185,227.110001,1.241205139132595,1.244
2025/5/17 6:05,2.66,8.08,219.539993,2.36,7.76,204.399994,6.04,8.0,1.164,1.1318,2.100950234571207,1.773213709347746,7.6,7.555714116689526,225.4684215154213,227.2345320925375,1.238845860947946,1.2435404309415456
2025/5/17 6:10,2.66,8.05,219.539993,2.36,7.76,204.399994,6.11,7.99,1.164,1.1239,2.1,1.7808646243795994,7.61,7.554912601665956,225.399994,227.00617873716715,1.243,1.238546571994844
2025/5/17 6:15,2.66,8.02,220.270004,2.37,7.75,204.639999,6.09,7.99,1.164,1.1229,2.1,1.7793253306419965,7.61,7.557927717639483,225.399994,226.3947555124122,1.241,1.245152079504013
2025/5/17 6:20,2.66,8.0,220.270004,2.36,7.76,204.639999,6.05,7.99,1.17,1.1255,2.1,1.7716232590647372,7.6,7.567461210287284,225.149994,226.75040488969725,1.235,1.2413321184512676
2025/5/17 6:25,2.66,7.97,220.020004,2.36,7.75,204.639999,6.1,7.99,1.167,1.1149,2.1,1.7735988153458675,7.61,7.558220988197448,224.419998,226.3269674765733,1.239,1.2443577969694752
2025/5/17 6:30,2.66,7.96,220.270004,2.36,7.75,204.880005,6.09,7.99,1.171,1.1221,2.11,1.774787170367262,7.6,7.566555087825686,225.149994,226.12936829810144,1.238,1.2412403136202217
2025/5/17 6:35,2.66,7.89,219.779999,2.37,7.76,204.639999,6.12,7.99,1.166,1.1194,2.112047286769012,1.7813366380600684,7.604584226867711,7.57,224.465457590696,225.98455057698467,1.234682589591216,1.23536471763043
2025/5/17 6:40,2.66,7.84,219.539993,2.37,7.76,204.639999,6.09,8.0,1.175,1.123,2.1081683348833877,1.78,7.60610363435421,7.56,224.38551657184695,226.130005,1.235135627477732,1.241
2025/5/17 6:45,2.67,7.81,219.779999,2.37,7.76,204.639999,6.1,8.0,1.172,1.119,2.100554398930257,1.77,7.598671040704981,7.56,224.56533742203945,225.399994,1.2322774067818534,1.236
2025/5/17 6:50,2.66,7.79,220.270004,2.37,7.75,204.399994,6.1,8.0,1.165,1.1245,2.09449543229464,1.77,7.600462744046352,7.56,224.1170283399276,225.399994,1.23369020758559,1.238
2025/5/17 6:55,2.66,7.75,220.020004,2.36,7.75,204.880005,6.08,8.0,1.17,1.1168,2.0977600350329437,1.77,7.6072330879301076,7.56,224.66997427235995,225.399994,1.23722592492289,1.241
2025/5/17 7:00,2.66,7.72,220.020004,2.37,7.75,204.639999,6.08,8.0,1.169,1.1228,2.096376195154057,1.76,7.616228081459239,7.56,224.28854963892968,225.399994,1.236000295419862,1.249
2025/5/17 7:05,2.66,7.71,220.020004,2.37,7.75,204.639999,6.06,8.0,1.164,1.1251,2.093474932388974,1.7633876323882836,7.6,7.558333333333333,224.21286435446189,225.52202543430155,1.233351153870168,1.2451484362587963
2025/5/17 7:10,2.66,7.68,219.779999,2.36,7.74,204.399994,6.08,8.0,1.167,1.1235,2.1,1.771991263629041,7.61,7.558571428571428,224.179993,225.3616297206993,1.2321546951561777,1.244141383081902
2025/5/17 7:15,2.66,7.67,219.779999,2.37,7.74,204.639999,6.07,8.0,1.168,1.1244,2.09,1.7681348117656364,7.61,7.558809523809523,223.929993,225.07038250150103,1.236,1.2417459003255416
2025/5/17 7:20,2.67,7.64,220.509995,2.36,7.74,204.639999,6.11,7.99,1.175,1.1197,2.1,1.7724656014375637,7.61,7.559047619047618,223.929993,225.09201767436,1.232,1.2402314865225423
2025/5/17 7:25,2.56,7.64,220.020004,2.36,7.74,204.639999,6.08,7.99,1.163,1.1258,2.1,1.7705415239729885,7.61,7.559285714285714,223.690002,224.38583395783135,1.242,1.2399426649092746
2025/5/17 7:30,1.56,7.67,220.270004,2.37,7.74,203.910004,6.09,7.99,1.167,1.1262,2.11,1.7730915029441838,7.6,7.559523809523809,223.929993,224.81703553092257,1.24,1.2445652488369583
2025/5/17 7:35,1.55,7.68,220.020004,2.37,7.74,204.149994,6.05,7.99,1.168,1.1329,2.095475325850273,1.7804633078871202,7.609338014406416,7.559761904761904,223.76585639641812,224.8214237384674,1.2363946834794184,1.2416508111749738
2025/5/17 7:40,0.67,6.32,185.350006,2.36,7.74,204.149994,6.07,7.99,1.172,1.1209,2.1000433919610466,1.78,7.593299034010093,7.56,223.73559490090648,224.660004,1.244080961167489,1.241
2025/5/17 7:45,0.42,6.57,192.190002,2.37,7.74,204.149994,6.1,7.99,1.167,1.124,2.105349004527993,1.78,7.6074153742331,7.56,223.75984106446555,225.149994,1.234338101077434,1.238
2025/5/17 7:50,0.38,8.48,200.979996,2.36,7.74,204.149994,6.06,7.99,1.166,1.1289,2.098789730382008,1.77,7.602242406301983,7.56,224.00452019333045,224.910004,1.240852797759373,1.236
2025/5/17 7:55,1.24,8.66,209.520004,2.36,7.73,204.149994,6.1,7.99,1.174,1.1189,2.0967017115892377,1.77,7.599321473048765,7.56,223.6970212410356,224.660004,1.2420913804533906,1.24
2025/5/17 8:00,2.57,8.75,219.539993,2.36,7.73,204.399994,6.09,7.99,1.17,1.1193,2.0962036733931093,1.77,7.604701598908476,7.56,223.8522264668489,225.399994,1.2455084361077058,1.248
2025/5/17 8:05,2.55,8.73,220.020004,2.36,7.73,204.399994,6.04,7.99,1.175,1.1165,2.0983585265735365,1.7706612242771238,7.6,7.56,223.6132050645336,225.04742945994684,1.2402371347135404,1.2413461884101484
2025/5/17 8:10,2.55,8.7,220.509995,2.36,7.73,204.399994,6.1,7.99,1.161,1.1221,2.1,1.7707275375852851,7.6,7.56,223.929993,225.10001285766305,1.25,1.2411029788823424
2025/5/17 8:15,2.64,8.64,221.0,2.36,7.73,204.149994,6.06,7.99,1.163,1.1199,2.09,1.7706029680027775,7.6,7.56,223.690002,225.1425580323539,1.236,1.243908953838289
2025/5/17 8:20,2.64,8.64,220.509995,2.36,7.73,204.149994,6.07,7.99,1.169,1.1266,2.1,1.7744897018502868,7.61,7.56,224.179993,225.0006973055088,1.241,1.2438057679030157
2025/5/17 8:25,2.63,8.64,220.270004,2.37,7.78,204.399994,6.04,7.99,1.177,1.1342,2.1,1.7715273681853272,7.6,7.56,223.690002,224.98169366561973,1.244,1.2412133657055595
2025/5/17 8:30,2.63,8.65,220.509995,2.37,7.77,204.149994,6.01,8.0,1.175,1.1207,2.11,1.774761340005208,7.61,7.56,223.929993,225.0186285245532,1.236,1.240641247076695
2025/5/17 8:35,2.63,8.64,219.779999,2.37,7.78,204.399994,6.06,8.0,1.172,1.1242,2.106858502516393,1.774945847378772,7.609026692746354,7.56,223.9810049763244,224.79121905893717,1.2379634772397363,1.2391860451933576
2025/5/17 8:40,2.63,8.64,220.270004,2.37,7.78,204.399994,6.02,8.0,1.164,1.126,2.103243495958826,1.78,7.607425460814468,7.56,223.6487475023592,224.910004,1.2332742190884167,1.2408159500308924
2025/5/17 8:45,2.63,8.63,220.020004,2.37,7.78,204.399994,6.03,7.99,1.168,1.124,2.1029728412370234,1.77,7.604168696242224,7.56,223.33563614341145,224.660004,1.2430215063648302,1.238
2025/5/17 8:50,2.63,8.63,220.270004,2.37,7.77,204.399994,6.01,8.0,1.171,1.1191,2.1006183092216144,1.77,7.604497513076935,7.56,223.40324317608213,224.660004,1.2354663027564416,1.244
2025/5/17 8:55,2.63,8.63,220.020004,2.37,7.77,204.399994,6.05,7.99,1.167,1.128,2.102556818421846,1.77,7.602723399287534,7.56,223.3681848425984,224.660004,1.2403350153244004,1.242
2025/5/17 9:00,2.63,8.63,220.270004,2.37,7.77,204.399994,6.0,7.99,1.176,1.1288,2.0976238521623123,1.77,7.607249139684668,7.56,223.51839461227584,224.419998,1.237027978997821,1.249
2025/5/17 9:05,2.63,8.62,220.020004,2.37,7.76,203.910004,6.06,7.99,1.171,1.1237,2.0915775165582366,1.7676862903010335,7.6,7.559749999999999,222.71160409013729,224.635481336375,1.2375812619144235,1.2441040392876312
2025/5/17 9:10,2.63,8.61,220.270004,2.36,7.76,204.149994,6.02,7.99,1.176,1.129,2.1,1.7678678542506834,7.6,7.5595,222.949997,224.6356945408189,1.243,1.2439140655460663
2025/5/17 9:15,2.63,8.62,219.779999,2.36,7.76,204.399994,6.03,7.99,1.177,1.1265,2.1,1.777160876966354,7.6,7.55925,223.199997,224.5927740118444,1.241,1.2446444091200966
2025/5/17 9:20,2.64,8.62,220.020004,2.37,7.78,204.149994,6.06,7.99,1.163,1.1247,2.11,1.7744064102535817,7.61,7.558999999999999,223.440002,224.66510765112608,1.241,1.240626669394689
2025/5/17 9:25,2.63,8.61,219.539993,2.37,7.79,204.399994,6.04,8.0,1.167,1.1227,2.11,1.787399403874513,7.6,7.55875,223.199997,224.71092479804653,1.231,1.2463687640396466
2025/5/17 9:30,2.63,8.6,219.779999,2.37,7.78,204.399994,6.04,8.0,1.17,1.1296,2.12,1.7819662845163222,7.61,7.558499999999999,223.929993,224.77311672175568,1.243,1.2430651888563409
2025/5/17 9:35,2.63,8.59,220.020004,2.37,7.78,204.149994,6.01,8.0,1.173,1.1243,2.1159619007763086,1.7914045436422528,7.607959183673469,7.55825,223.7555404430529,224.8780439619893,1.2395169070624992,1.2448375845351114
2025/5/17 9:40,2.64,8.59,220.020004,2.37,7.78,203.910004,6.02,8.0,1.177,1.1197,2.112684317927017,1.79,7.608299319727891,7.56,223.7433475491161,224.910004,1.239261309941763,1.245
2025/5/17 9:45,2.63,8.59,220.020004,2.37,7.78,204.399994,6.03,8.0,1.175,1.1317,2.105280837752502,1.78,7.608639455782312,7.56,224.1197030787666,224.660004,1.2411320628698406,1.238
2025/5/17 9:50,2.64,8.58,220.270004,2.36,7.78,203.660004,6.05,8.0,1.175,1.1246,2.1036687654026576,1.78,7.608979591836735,7.56,224.6635188164628,224.419998,1.2440161189822596,1.242
2025/5/17 9:55,2.64,8.57,220.020004,2.37,7.77,203.910004,6.09,8.0,1.172,1.1264,2.0998334678878146,1.78,7.609319727891156,7.56,224.67718810293843,224.419998,1.240487593011787,1.239
2025/5/17 10:00,2.64,8.57,220.020004,2.36,7.78,204.399994,6.07,8.0,1.168,1.1248,2.10119427203454,1.76,7.609659863945579,7.57,224.54072261186815,224.179993,1.2464047633865016,1.246
2025/5/17 10:05,2.64,8.57,219.539993,2.37,7.77,204.399994,6.03,7.99,1.173,1.1283,2.096222846557956,1.7582518783880037,7.61,7.5665,224.7852964291641,224.6058950200545,1.2434331215739345,1.242442547943167
2025/5/17 10:10,2.63,8.56,220.270004,2.37,7.78,203.910004,6.1,8.0,1.172,1.1308,2.09,1.767887578680517,7.61,7.567,224.910004,224.91210430363537,1.245,1.2419289287632225
2025/5/17 10:15,2.64,8.55,220.020004,2.37,7.8,204.399994,6.06,8.01,1.173,1.124,2.09,1.7732752117496546,7.61,7.567500000000001,225.149994,225.39488846543497,1.241,1.242197010865392
2025/5/17 10:20,2.64,8.55,220.270004,2.37,7.79,204.149994,6.04,8.01,1.17,1.1295,2.1,1.7662126593985394,7.61,7.568,225.639999,225.6981196312348,1.245,1.2419784663692408
2025/5/17 10:25,2.64,8.55,220.020004,2.37,7.8,204.399994,6.05,8.01,1.171,1.1239,2.1,1.7751312085982136,7.61,7.5685,225.889999,226.1514784571605,1.239,1.2438786575627256
2025/5/17 10:30,2.64,8.54,220.270004,2.37,7.8,204.399994,6.07,8.01,1.18,1.125,2.1,1.771062405394383,7.61,7.569000000000001,225.639999,226.6421758062912,1.244,1.2459597391357524
2025/5/17 10:35,2.64,8.53,220.020004,2.37,7.79,204.399994,6.01,8.01,1.175,1.1336,2.10425,1.7713578769848504,7.609863945578231,7.569500000000001,225.9710910008516,227.08192032146047,1.2472517130049687,1.2427406616114096
2025/5/17 10:40,2.64,8.52,219.539993,2.37,7.79,204.399994,6.07,8.02,1.17,1.1272,2.1065,1.78,7.609727891156463,7.57,225.7461425862516,227.350006,1.2404439775130862,1.244
2025/5/17 10:45,2.63,8.51,220.020004,2.37,7.79,204.399994,6.06,8.01,1.165,1.1207,2.10875,1.77,7.609591836734694,7.57,225.8191450987425,227.839996,1.2419958429292266,1.245
2025/5/17 10:50,2.64,8.51,220.020004,2.37,7.79,204.399994,6.09,8.02,1.177,1.1342,2.111,1.77,7.609455782312925,7.57,225.7697318645673,227.350006,1.2410846975307812,1.238
2025/5/17 10:55,2.63,8.51,219.779999,2.37,7.78,204.399994,6.05,8.02,1.177,1.1311,2.11325,1.79,7.609319727891156,7.57,225.7822491065012,228.080002,1.2419683395089254,1.238
2025/5/17 11:00,2.63,8.49,219.539993,2.37,7.8,204.639999,6.06,8.02,1.184,1.1196,2.1155,1.79,7.609183673469388,7.57,225.56265995709575,227.839996,1.2436870856647124,1.24
2025/5/17 11:05,2.63,8.49,219.779999,2.37,7.81,204.149994,6.05,8.02,1.178,1.1296,2.11775,1.791147705331672,7.61,7.57,225.5509606274076,227.90597255240957,1.2433375247111256,1.2370314239795133
2025/5/17 11:10,2.63,8.47,220.020004,2.37,7.8,204.399994,6.08,8.02,1.179,1.1293,2.12,1.786296464616819,7.61,7.57,225.399994,227.4859294398995,1.238,1.239689428893486
2025/5/17 11:15,2.63,8.46,220.020004,2.37,7.81,204.149994,6.07,8.02,1.175,1.1305,2.12,1.7872168938657431,7.61,7.57,225.399994,227.37940078651647,1.241,1.2396727908955252
2025/5/17 11:20,2.63,8.45,219.539993,2.37,7.81,204.149994,6.08,8.02,1.175,1.124,2.12,1.7870022155854663,7.62,7.57,225.149994,226.68901945771427,1.235,1.241445866977383
2025/5/17 11:25,2.63,8.45,219.779999,2.37,7.81,204.149994,6.08,8.03,1.179,1.1347,2.12,1.791716804494771,7.61,7.57,224.910004,226.5799890774428,1.244,1.2393168802811514
2025/5/17 11:30,2.63,8.44,220.020004,2.37,7.8,204.149994,6.1,8.02,1.187,1.1372,2.12,1.7926327582503567,7.62,7.57,224.660004,226.5641386063777,1.24,1.2401424905679632
2025/5/17 11:35,2.63,8.43,220.270004,2.37,7.8,204.149994,6.14,8.03,1.182,1.1188,2.1185,1.7835907749075222,7.620942954598484,7.57,224.61981783180923,225.9362897861844,1.2431509390694049,1.2419305376834815
2025/5/17 11:40,2.63,8.43,220.270004,2.37,7.8,203.910004,6.06,8.02,1.172,1.1231,2.117,1.79,7.61507052997631,7.57,224.5568646579442,226.130005,1.2393845593573247,1.241
2025/5/17 11:45,2.63,8.42,220.020004,2.37,7.79,204.639999,6.1,8.03,1.179,1.1226,2.1155,1.78,7.618615651079285,7.57,224.3952730996521,225.399994,1.2430953266820923,1.241
2025/5/17 11:50,2.64,8.39,220.270004,2.37,7.82,204.399994,6.09,8.03,1.177,1.1308,2.114,1.78,7.616595102440868,7.57,224.4629238612849,225.639999,1.2389975755420035,1.239
2025/5/17 11:55,2.63,8.39,219.779999,2.38,7.82,204.880005,6.1,8.03,1.181,1.128,2.1125,1.78,7.61644732180391,7.57,224.34934799231505,225.399994,1.2374433742420252,1.236
2025/5/17 12:00,2.63,8.37,220.020004,2.37,7.81,204.149994,6.06,8.03,1.183,1.1196,2.111,1.78,7.615907355270163,7.57,224.20913299445093,225.399994,1.2422105320086223,1.237
2025/5/17 12:05,2.64,8.36,220.020004,2.37,7.82,204.399994,6.11,8.03,1.189,1.1335,2.1095,1.7795,7.617186055976747,7.571000000000001,224.20445880236423,225.28035166889188,1.238189443693209,1.2366624502328345
2025/5/17 12:10,2.63,8.35,220.270004,2.38,7.81,204.639999,6.1,8.03,1.18,1.1301,2.11,1.781,7.62,7.572,224.179993,225.3962884979664,1.241,1.2374208511601736
2025/5/17 12:15,2.63,8.34,220.270004,2.37,7.81,204.639999,6.07,8.03,1.184,1.1221,2.11,1.7825,7.62,7.573,223.929993,225.39000415690631,1.239,1.2383085973979335
2025/5/17 12:20,2.64,8.32,220.270004,2.37,7.81,204.639999,6.05,8.03,1.169,1.124,2.11,1.7839999999999998,7.62,7.574,223.929993,225.47746992426403,1.243,1.2381636092099182
2025/5/17 12:25,2.64,8.31,220.020004,2.37,7.81,204.149994,6.06,8.03,1.181,1.128,2.11,1.7855,7.62,7.575,223.690002,225.34633207780712,1.241,1.2375129162421763
2025/5/17 12:30,2.64,8.3,220.270004,2.37,7.8,204.399994,6.06,8.01,1.182,1.1268,2.12,1.787,7.63,7.576,223.929993,225.40351352708836,1.247,1.236218593886938
2025/5/17 12:35,2.64,8.29,220.020004,2.38,7.8,204.399994,6.04,8.02,1.182,1.1316,2.111767788382551,1.7884999999999998,7.626571428571429,7.577,223.76987744616412,225.06187853260255,1.2476930866016904,1.2380600432588027
2025/5/17 12:40,2.65,8.28,220.020004,2.38,7.79,204.399994,6.04,8.01,1.176,1.1292,2.113867231434264,1.79,7.627142857142857,7.58,223.9333224680154,224.660004,1.2424311770760232,1.239
