trial_number,value,batch_size,dropout,history_length,learning_rate,num_layers,units,weight_decay
38,0.32028745367227357,360,0.3484901544895489,125,0.0006342612990854176,2,213,0.0008995802351831526
39,0.3871843594177526,270,0.42001999647286964,96,0.001121786715906258,3,114,0.0019306492262013153
40,0.3472951051335631,335,0.2395864833802865,115,0.0003264587762343425,1,315,0.0013992562944168568
41,0.3486890644544647,316,0.3204810640915972,92,0.00043300851905248017,1,279,0.0029973644344594274
42,0.3237161481875077,326,0.3768939844211923,109,0.0005414975443361381,1,258,0.004828116638871727
43,0.3970125607637694,370,0.28088346403982084,87,0.0003947033257118036,1,338,0.001955473822879077
44,0.3444495888131871,301,0.43590498816965656,80,0.00025908931476583747,1,326,0.0005808751270177997
45,0.300779033261513,270,0.31424021398831786,73,0.0004779560457283324,1,369,0.00015840012693625754
46,0.3379578150712505,266,0.31263661863679937,70,0.00046201406927976884,1,373,0.00016273803346899418
47,0.40503790941269296,250,0.49951116887060854,74,0.0003277163090916672,2,360,0.00015717457517177368
48,0.34282039036097517,283,0.3578394598051179,64,0.0006724379210066743,1,384,0.0003382919986138734
49,0.30035221585943317,227,0.1997095153195262,81,0.0004968487874195955,1,233,0.00011440625695601943
50,0.3818360438865409,205,0.19912536430922737,80,0.001698276836516131,2,175,0.00010577280868534845
51,0.37101652562723564,231,0.15779281036871798,74,0.0005907119291812556,1,230,0.0001370427460092242
52,0.3845171163942367,164,0.2468004103285881,98,0.0004960558457810614,1,348,0.00017507619923271987
53,0.3552768951325068,294,0.17698762382255212,89,0.00039953596554144206,1,216,0.00011320093019107986
54,0.3517330662684796,344,0.2919510637022127,69,0.0005170903904910108,1,371,0.00013221163151276114
55,0.3650906238680687,215,0.39708322152330794,81,0.0007358530863803123,1,264,0.00018639742108112232
56,0.3431825910901796,242,0.16602524186960782,93,0.0003623360343616564,1,283,0.00028630510059519915
57,0.3873765533300979,314,0.213496711109694,77,0.0004767767544925425,1,197,0.00369845634622928
58,0.342213433215986,277,0.10252089236853423,87,0.0004239119359097697,2,237,0.00024211183736576835
59,0.3387931327575338,159,0.27950327483863513,102,0.0006338058361594211,1,251,0.0001201729588124031
60,0.4783552828455586,144,0.13321344458960055,66,0.0008879738651383643,4,321,0.00014011012483073043
61,0.3153354037015148,332,0.33726971313255877,103,0.00038643539381558596,1,305,0.0027318019313501167
62,0.3489547043556361,355,0.33694892851536956,104,0.00038041377176739247,1,306,0.002662308013160104
63,0.34613249935772483,328,0.3143431925509037,117,0.00042163142857277135,1,277,0.005436771538413429
64,0.31400038750947307,332,0.35566136594370784,106,0.0003099360860463131,1,348,0.004228053345301078
65,0.34209483869087237,200,0.455793734890503,108,0.0003081429066351734,1,349,0.004243483018139884
66,0.3014890058661961,361,0.4112341658491032,99,0.00026310110921997905,1,372,0.0076189840209407245
67,0.30908494731767583,375,0.4771300518151084,125,0.00022283104939327197,1,372,0.008941271763557766
68,0.3159019773008616,375,0.4119400062526055,129,0.00022970687236314495,1,373,0.007015539534101149
69,0.4422393006461611,363,0.47246019168393505,136,0.00020632286785617933,3,363,0.009595110493493436
70,0.3312323635374381,384,0.43210287283416654,141,0.0002613652698093414,2,332,0.007668027525159059
71,0.33188170857402016,351,0.48392985224758855,124,0.0002819922308457441,1,375,0.0059361222493533134
72,0.3343039760293191,373,0.4415400401422121,111,0.00022281974343630424,1,344,0.008628263353273234
73,0.2886956684814527,360,0.38737432470576494,120,0.000272942522443131,1,357,0.0066236166587615684
74,0.31945608312433416,360,0.39261247441577257,122,0.00024600981994624176,1,380,0.007047456787830594
75,0.2996523110184733,345,0.41070056908560076,118,0.00028343783253241095,1,359,0.00600523830806238
76,0.37813596106576225,347,0.4211350530186513,128,0.00027436253165004284,1,364,0.008465663597330956
77,0.3381228203565802,357,0.3789639934148324,119,0.00021725125304384405,1,102,0.005318171290948396
78,0.4012908752991913,366,0.4093060418998395,115,0.00034006201829164264,1,353,0.006297214776706746
79,0.3077064382993704,377,0.4768907813958426,127,0.0002494033073587528,1,367,0.009801675103525101
80,0.3257571808472955,375,0.4605671941899608,127,0.00024191064220243312,1,360,0.00988937784657081
81,0.296291820786216,378,0.47942635352210095,122,0.00026432889786270376,1,366,0.008325657484351106
82,0.3096143115332317,379,0.4772523828658879,133,0.00027593448141886786,1,369,0.008174100093062709
83,0.33584937711244056,366,0.43923442678725116,120,0.00020032525208838422,1,341,0.00715955173742096
84,0.2925991716710004,380,0.4542732345296751,122,0.0002643643438576714,1,333,0.00894930132883145
85,0.32899997559064487,383,0.40215224277869227,131,0.0002639813453775163,1,331,0.006281213014159898
86,0.3995505776110012,353,0.384656089675676,117,0.0002964019554395459,1,353,0.004918148618609308
87,0.26620825373765195,343,0.4490059762433174,122,0.00024007640443840636,1,358,0.005654273220769368
88,0.28817082498109703,343,0.45083034526385224,122,0.00023487451816263342,1,317,0.00587090495568949
89,0.3342927562638097,341,0.44799047479502335,121,0.00023448566657690269,1,316,0.005682669946050284
90,0.3565024514609568,232,0.4273207796253083,114,0.00021318918136079327,1,325,0.004576848196807852
91,0.2949520976701892,346,0.3739693563548541,117,0.00027022001017395006,1,339,0.006812495466064035
92,0.31647217815901163,346,0.21199830799460861,123,0.0003400680770458899,1,337,0.0061861668879943255
93,0.35672873044049885,337,0.366685664636634,112,0.00031765083565485087,1,138,0.00691793426992117
94,0.3729368519339769,323,0.4570889774992618,118,0.0002920229840338282,1,357,0.005068922962290148
95,0.3463311093153009,352,0.34950810691073353,116,0.0002778457515150322,1,342,0.003945199208489963
96,0.35310142972252584,368,0.49537198905730184,122,0.00034522428411997883,1,71,0.0032978733289292165
97,0.34692033168559516,225,0.37125960624785403,125,0.00024065715034793148,1,331,0.000601347472224272
98,0.3107452827543202,345,0.4241817031183491,130,0.0002846633604133106,1,220,0.005506642470706098
99,0.32685037346663937,262,0.3897530954293949,138,0.00025852459952363017,1,291,0.008935664131957125
100,0.36260767964755786,320,0.32670107313323515,72,0.00022889854777515328,1,163,0.001065787048845227
101,0.3087766943353752,359,0.19606396365528725,110,0.00026883721408941884,1,378,0.006613574195918771
102,0.36117360518910485,363,0.4130836533645784,114,0.000250147422544521,1,352,0.007784199721513107
103,0.35688141401469275,370,0.4430388401560232,120,0.00031783640501636235,1,361,0.007382457719024498
104,0.3403979597204177,337,0.39981360220968215,119,0.0005345374366729152,1,320,0.0079892674758091
105,0.31624099101649455,310,0.1866731114780453,126,0.00029039393494351097,1,346,0.0058837431382778955
106,0.34210416858958215,357,0.3822544839827689,123,0.00021466901969128017,1,383,0.006623248927462255
107,0.35067974378217803,341,0.3426468990234921,107,0.00023617277443283631,1,357,0.004537638614487718
108,0.3681881356697816,351,0.4634647156433963,82,0.0002640981815074047,1,310,0.008961783152032764
109,0.3510249640862897,330,0.3675968523470461,76,0.0002535699149126468,2,205,0.007583015472726323
110,0.4220997746483686,196,0.4071229692742884,113,0.000479538692520361,4,335,0.005276152533059698
111,0.307904923266738,378,0.4845140772633487,128,0.0002482809909507122,1,367,0.009965445344801472
112,0.3218337967046438,363,0.44967898485268093,117,0.00030127100759016616,1,367,0.008370593695496063
113,0.30228522078764214,380,0.429649103937441,121,0.0002690168564472263,1,377,0.006705620315208307
114,0.36914640351868194,371,0.4239394924298139,121,0.00058502295915039,3,346,0.00584643841808846
115,0.33156270879445615,381,0.43541369373342853,123,0.00035731954653039336,1,357,0.0036351893241263816
116,0.3445072247767247,349,0.39297113782940096,118,0.00027601566316181486,1,376,0.006624760831854745
117,0.3385977695655564,371,0.41411141668182316,116,0.00022613212937865588,1,381,0.004769434711029614
118,0.32957593414565206,361,0.21629231221842626,68,0.0003266125002970568,1,252,0.0073631021519382465
119,0.3126185501427939,242,0.2045119257017306,101,0.00026734914965759557,1,236,0.0016589360320913445
120,0.36601058581899254,354,0.22696497832583917,121,0.0003016672159072745,1,373,0.00014715098062045758
121,0.29630883608938496,377,0.4748122529058429,125,0.0002448273309358354,1,365,0.00831585026938276
122,0.34230924890341,384,0.46969583181380964,125,0.00023597940857743335,1,352,0.008268609339885227
123,0.33766958346454107,366,0.4560629834402573,132,0.00021225451772865578,1,363,0.008938393440520958
124,0.28510637947341855,377,0.48728452037960623,119,0.0002846902866588121,1,340,0.00688837264079821
125,0.3360573964744071,343,0.23966507485065017,111,0.0002839111432671193,1,328,0.006023283932177347
126,0.3453709811729442,373,0.49690696187296945,119,0.0002551422050985748,1,341,0.0001020367058746544
127,0.33723449974856706,334,0.44454058987498213,114,0.0002454611109165748,1,346,0.00750080823489485
128,0.33833322415140776,366,0.48157230472014106,123,0.0003091251320157984,1,338,0.005374231397367426
129,0.3363330153127511,358,0.49752693754322586,116,0.00044176137260075774,1,355,0.00011998554876639383
130,0.3407085132511223,375,0.47129974356113935,72,0.00022406304531010122,1,369,0.007079471325985075
131,0.33400215123432664,384,0.43219016252072334,126,0.00027040976134958336,1,384,0.006322961310269219
132,0.3404864756574348,380,0.42206113692150554,121,0.00029107002994899575,1,376,0.006833116210054925
133,0.34820691760159234,370,0.4572288026744268,124,0.0002617225184539278,1,361,0.008800712178455022
134,0.34638295847326245,348,0.3771432440919166,129,0.00023142141460635472,1,366,0.008019386359551817
135,0.35050728158550076,212,0.3979296002472611,118,0.0002794055042880425,1,225,0.005963264519338237
136,0.3761614092072444,278,0.436404937125409,97,0.00024701042938048525,1,322,0.005193613677983278
137,0.2932292549949721,362,0.4075232714364311,94,0.0003198642742234495,1,351,0.004150798511596765
138,0.32934815715165383,357,0.3509030521436598,95,0.00037703626162565476,1,350,0.00220426581467128
139,0.3024863168614982,362,0.17509370815359354,94,0.0003206521019580152,1,336,0.004689628870354138
140,0.3300647915434258,326,0.4052046454999954,85,0.0002933933032808655,1,185,0.004412037217624473
141,0.3253466604207684,375,0.46713614376258117,91,0.0002582657410744909,1,359,0.00674065515374618
142,0.38272381425806973,353,0.44888496440936343,122,0.00027457497212193967,1,371,0.00036998900997553807
143,0.2583922447740638,380,0.4163288506528126,105,0.00033613224592868963,1,269,0.005709260608607891
144,0.3104544441665759,368,0.39029040511728574,100,0.00033279051530951003,1,252,0.004058100285417101
145,0.38157484972455846,177,0.3616891492767043,78,0.00034255361827024424,1,240,0.0032102039338849286
146,0.33957195013975927,342,0.4150583662849298,104,0.0004048494490335666,1,343,0.005543812720314903
147,0.29747487739111517,376,0.12571393959344349,99,0.00031558899518567226,1,268,0.0093381581660483
148,0.3054601286466305,378,0.10837167453840073,108,0.0003575364755195531,1,270,0.009387760227056443
149,0.327309931723439,374,0.11831898897696838,106,0.0003088839754576048,1,275,0.007886356941913659
150,0.33325848328663493,256,0.159394765848148,89,0.000314494875270334,1,313,0.0039113390717837
151,0.2570085268177672,363,0.13931029296493677,102,0.00030041989071512526,1,234,0.007393091707568951
152,0.27443946272205993,365,0.4827818066274182,98,0.0002969239453864564,1,262,0.008208357221918094
153,0.3405744359386501,364,0.13512470343892674,97,0.0003002045251858583,1,266,0.009966791703391258
154,0.354324972615262,372,0.117825305981454,103,0.0003317499718724279,1,261,0.008284646411101984
155,0.3347002579035013,368,0.4752786993853837,98,0.00028746093377864123,1,284,0.007446139957890371
156,0.35334762927305186,349,0.13163554548773526,100,0.0003188384249447976,1,229,0.006253321948529522
157,0.28777734051331516,379,0.12320295954216968,93,0.00034916722030568033,1,244,0.008546929301588475
158,0.28351250156857843,379,0.12843434386488287,93,0.00035938543271644085,1,258,0.009080064577497706
159,0.29390287012341054,379,0.11669308661757638,93,0.00035205203703506116,1,254,0.008828819673199132
160,0.3510515024353351,381,0.12484202720465669,92,0.0003689233758844614,1,246,0.00866110220786076
161,0.30600345074348995,378,0.12517760020047417,94,0.0003870431367186074,1,257,0.009136543208004453
162,0.3227036727247743,376,0.12122764518224603,91,0.00034243989461048833,1,256,0.009163020336201042
163,0.339232614330574,384,0.11204443865250652,96,0.000353029056567217,1,245,0.008104439582684628
164,0.29401661448527006,369,0.12875669505093984,94,0.0003661233826917672,1,267,0.0072960997893998705
165,0.3734659053558527,366,0.144161763862578,95,0.00036565358002396404,1,241,0.007347271203515322
166,0.30881393799442214,371,0.1283327732393119,87,0.0004132976240852048,1,251,0.006881498358028065
167,0.3523023144968049,357,0.13721316803583627,88,0.00038916325830369195,1,263,0.008114578730260598
168,0.30612069260087166,362,0.141291472816113,93,0.00032931410604935656,1,237,0.007325865717764005
169,0.29540253912074854,372,0.11100017581590421,93,0.00036911745454812394,1,298,0.00634805794615039
170,0.3533235338121192,370,0.111779785968763,90,0.000373435579761568,1,293,0.005614731441891896
171,0.3462361920022679,380,0.11774844391884647,102,0.00035804280033782264,3,274,0.006652536889255061
172,0.3396984384555487,370,0.10572297653035623,93,0.0003422219515816824,1,284,0.008686581902528483
173,0.27113099651550177,378,0.11303719011725423,97,0.00040109677658737127,1,256,0.006393266940071035
174,0.31074748711931677,365,0.1158155176047941,96,0.00039973980310714484,1,260,0.006150602372442564
175,0.2896951985302188,383,0.12078191067657182,99,0.00038080895090691555,1,246,0.005275446505738903
176,0.343173340310119,383,0.11374369041927039,98,0.00042184327069284545,1,249,0.005446025874777719
177,0.3221516375018051,359,0.13200939955603747,101,0.0003830286213987096,1,299,0.005179962225997368
178,0.3550976193171434,374,0.10340863170976664,94,0.0003513608134768544,1,243,0.004849758097249333
179,0.3503699336478959,384,0.10737702096406312,97,0.0003676452375677082,1,231,0.005850196216171854
180,0.33482316463524237,354,0.1224349821850734,105,0.000395845369674342,1,255,0.0072252556597720416
181,0.32415571324527265,378,0.11378639709851635,92,0.0003316068941383743,1,266,0.0064130533012150695
182,0.3462505889594448,370,0.1500313634930229,99,0.00035531341929898036,1,249,0.007633276334571752
183,0.31864593437937805,375,0.12101798323188741,95,0.0003011532601403522,1,257,0.0067685070263360046
184,0.35630433160626623,365,0.10013910208028513,101,0.00036980809883241155,1,237,0.006230327033207528
185,0.31870504644639003,384,0.12626892916433125,91,0.00043133288512977745,1,271,0.007881909939922792
186,0.32280125867074994,380,0.10909069779178099,97,0.00032445740282114433,1,243,0.004861572153316506
187,0.3569952808789253,372,0.11643284338438212,103,0.0002964609140464285,1,329,0.005672690644061604
188,0.30182105901874623,361,0.13087723957299785,93,0.001191929005411556,1,216,0.00992552409056538
189,0.36257100351114724,368,0.12191812607276385,99,0.0003452159189162447,1,279,0.007135915033833652
190,0.2820268540546812,377,0.12889268046989413,90,0.0003874986213395642,1,223,0.004276490296015364
191,0.3131349981980109,377,0.12866472649638278,86,0.00038760751546779105,1,228,0.003871865419507697
192,0.3069223989458645,379,0.13815862507641413,89,0.0004111767990164094,1,219,0.004198001661591054
193,0.3589922351658557,373,0.1200444830049043,90,0.00037843247742800024,1,263,0.0033865432479958765
194,0.33188989598737845,384,0.12422013391688554,149,0.00028348105881772514,1,248,0.004409880412941599
195,0.33332353988407054,365,0.48628250226878095,94,0.0003364449490247871,1,212,0.006407876016382263
196,0.3409425322390353,373,0.49917624204792044,120,0.00030554784522086306,1,233,0.005051815445368538
197,0.30189432309319575,379,0.11468327223701034,92,0.000359037638769035,1,317,0.008662536947223564
198,0.2737544371958069,360,0.458291394770684,95,0.00026618515338880594,1,258,0.007276251147674238
199,0.34850517515815904,355,0.1296516756025722,97,0.0003996719459312122,1,254,0.005790884173431816
