epoch,train_loss,val_loss
1,0.38705981720118154,0.26125006282270835
2,0.23749164079787427,0.19417254164301115
3,0.17213825040921904,0.15108214113219032
4,0.13981602689497488,0.13536373551549583
5,0.12049360278612956,0.1258756712152453
6,0.10790331929253223,0.122573128474757
7,0.09571099261987834,0.1141008190773978
8,0.08454287130190548,0.09876944330231897
9,0.07512681924940047,0.10357526774183283
10,0.07313966910515046,0.09143653838652108
11,0.0683534512012974,0.09188668121551645
12,0.06179212480969262,0.09163830271495386
13,0.057470071464405394,0.09841195453563935
14,0.05649143969105961,0.09097575466033861
15,0.05509708534340906,0.08902918976809591
16,0.051778146630139125,0.0871044929905478
17,0.0508205146359238,0.08966247179531699
18,0.049901772582174236,0.08798467180705423
19,0.048516515579232554,0.08503477697448777
20,0.046524923094118625,0.08943028358990336
21,0.044497416023527296,0.08791660264207812
22,0.047219543525034054,0.08884697513920921
23,0.04430200644859352,0.07619074420095077
24,0.041979653393835796,0.08889374019477168
25,0.04003243605394911,0.08328005407244114
26,0.040363674345159174,0.08495543974226918
27,0.042247193429312505,0.08643487932646803
28,0.04017283965338793,0.08150725103364202
29,0.03993673704917591,0.08086592766451718
30,0.037440211799673905,0.08325295223684734
31,0.03894239969904583,0.08086098330508312
32,0.03822023294996145,0.08307923857361225
33,0.03561185179115679,0.0840292694459995
