trial_number,value,bagging_temperature,depth,l2_leaf_reg,learning_rate,random_strength,subsample
38,0.09627714510930986,0.02083350655555277,12,2.3306022743665404,0.014277245773014247,0.13390089359440435,0.9721551462597667
39,0.060920382649742436,0.8866877655097961,11,7.437865278546381,0.01878727140385357,0.10265016922340037,0.9657513868720782
40,0.5416095080151974,0.005980734757901055,5,3.5130812012412513,0.004736398687069264,0.15379372098389105,0.8623002036911672
41,0.03203369822388812,0.04373109525007995,10,1.0534264548655197,0.026998897073641608,0.13523660551845634,0.8732470703477645
42,0.04087413230060823,0.02815529486555017,8,1.1283068325931986,0.02678460324545066,0.11660817844474039,0.8881811329664344
43,0.02871779743559876,0.07538462327779742,10,1.353153852928102,0.029583366590435752,0.13023227831434345,0.9245240197525292
44,0.04602311266919102,0.23632321725646022,9,1.2961587339073863,0.022734160596680486,0.18196194050511436,0.9181468235540706
45,0.04810161504461186,0.07545295357292274,11,1.4806219716818418,0.020456869023550595,0.22438862287103906,0.9325951139327143
46,0.03168045390417517,0.1606835848918283,12,1.0032618031612082,0.02529383267876043,0.430935451607099,0.9602303328139844
47,0.03306719117256569,0.12918672677957962,9,1.752255277750361,0.029176363858257368,0.2875728045360371,0.8958258261181837
48,0.03693712859223022,0.020135403316597078,10,2.138808674133115,0.024392174279501144,0.1092193655096783,0.9926447543672069
49,0.5634123779655654,0.001092563490809704,8,1.1276849741263575,0.003601200143665453,0.12690286863285752,0.6069484368374072
50,0.7164001010901097,0.3646719186372448,11,1.3075539561287945,0.002100474553312137,0.2071409221596391,0.8389238581672659
51,0.031802619192100874,0.034429373027258965,10,1.063628323760547,0.027034406963437313,0.13984788042828644,0.9372546894661674
52,0.02800035436942334,0.05135836527988253,10,1.1089609409124825,0.029882637812501046,0.12909635291089028,0.9105869900145858
53,0.044182268342355446,0.061327521380846094,10,1.5176541224922728,0.02206914069949441,0.11548745527523921,0.9065303655032009
54,0.02662196055263925,0.05268873197051762,11,1.2276201759405845,0.029867876561340368,0.16127821958970792,0.920158035405371
55,0.028123554676342276,0.1251454126718623,10,1.311843504797348,0.029694483719067025,0.10072408818434418,0.8062707788347747
56,0.04732215703854331,0.2669347809306869,12,1.2321041789897145,0.01984785235509214,0.1072095738213501,0.8024979042937732
57,0.03264648976722681,0.11733705886854531,11,1.1557934987539897,0.025194216256478993,0.10190874078699698,0.8560484894931344
58,0.030969058609510405,0.5817600733478022,9,1.3851843018267769,0.02996314020998177,0.16186360748505788,0.7800396504695584
59,0.0773650245492988,0.18512117454418706,9,4.561643279566344,0.017337796844628522,0.11281026121573436,0.7606221772702154
60,0.3712961844368897,0.14307054949497786,10,1.1011335653004093,0.005862561820911552,0.12845174003426954,0.8258004940422812
61,0.03291462940042175,0.08391222541585439,10,1.2995201101366816,0.02645708244915082,0.12335634671325167,0.9189714546900787
62,0.03860733049035219,0.049408874432580366,11,1.2330759472936759,0.02272826384281553,0.14249496842015769,0.8747211278665074
63,0.02805547668474353,0.09349337308550454,10,1.612736784627818,0.029996204529987223,0.11152368232088508,0.8976054540403089
64,0.03050916540437311,0.2115582061064669,11,1.6430585363211252,0.026592816017263578,0.10012088786421178,0.896307699822302
65,0.03861330816539535,0.02506243407267721,10,2.8994280664712813,0.024007803935472007,0.11262794103026877,0.7286542092722843
66,0.06426623218651939,0.2968333341844521,9,1.4588838367813635,0.018729793220863822,0.12003488930735813,0.9492928951060496
67,0.04722527494417782,0.10779575831673666,10,1.0032776161063832,0.02103394584934457,0.15660976688606787,0.6920780309299123
68,0.028826035829814196,0.0016499380996114219,11,1.188773832639061,0.027775698618677677,0.12695423268051734,0.806686068331292
69,0.0428340119834541,0.051997192890201736,10,1.0957122241806292,0.023595005805794583,0.5639555437071251,0.9051542983220396
70,0.2135298433830974,0.037353869242547896,8,1.5430086891334724,0.009681026209376884,0.10930280945989435,0.9799463442603051
71,0.02825592955628898,0.07772519487653061,10,1.3757099607846173,0.029989239461987616,0.13226400009924766,0.9208591216883989
72,0.034016974371071866,0.06617185440395741,9,1.2935920042830997,0.027902749249496574,0.17063946663981222,0.9392497312341833
73,0.05140605783692675,0.15692395827599742,6,1.8724174899285548,0.029863023934165366,0.15195279977024612,0.8860961634487657
74,0.6833636132564633,0.09444927038700507,10,1.083178089236347,0.0023711162951918496,0.1396583309178002,0.8764771833487408
75,0.04094610147417979,0.4073165273454786,9,1.4143384473931047,0.02586526514648679,0.8725976793318037,0.9084754834728553
76,0.03413114083299471,0.016235697440472607,11,1.1876775855001638,0.024567450273379088,0.10809554383875694,0.8393142922987574
77,0.030653186038228305,0.02615280574136863,10,1.254939350405962,0.02792483537282932,0.18978452222820566,0.6224324913712735
78,0.024275849255424024,0.08654051265331912,12,1.065356571175685,0.02994209126070358,0.11729977297478231,0.8616567523174841
79,0.03871652657604707,0.08136817580083548,12,1.3558734606614857,0.022033132848519755,0.1196409256832652,0.8517164704947813
80,0.07854375070124577,0.04040595913845701,12,1.713101727755299,0.015693259647251184,0.13531740848015625,0.8712604791785122
81,0.03233871758146754,0.05406709672325989,11,1.0721680172993115,0.02539089785446215,0.10666135672109284,0.8961315404712793
82,0.026111868702714786,0.12579408476893922,12,1.1767224526178128,0.028066999996961054,0.11884903975587502,0.862875496307355
83,0.024407256723402007,0.12912720455599172,12,1.1742183574689111,0.029866109817857114,0.12157656982359709,0.8603257433254731
84,0.02730097170651143,0.1239132395616122,12,1.16627161535321,0.027333529574549112,0.11796667414863209,0.8608159194165658
