epoch,train_rate_mse,val_rate_mse,val_value_mse
1,0.0002538026892580092,0.00019955335301347077,0.0015430792700499296
2,0.0001820290053728968,0.0002794683678075671,0.002073869574815035
3,8.999332203529775e-05,0.00023454164329450577,0.0016807008069008589
4,6.930058589205146e-05,0.00039922818541526794,0.003178095445036888
5,6.141268386272714e-05,0.0002846059505827725,0.002122708596289158
6,5.6977129133883864e-05,0.0003676415653899312,0.002625942463055253
7,5.2875875553581864e-05,0.0003221360093448311,0.002496113069355488
8,5.251874608802609e-05,0.00020273592963349074,0.0016290275380015373
9,4.505541437538341e-05,0.00029187375912442803,0.0024244971573352814
10,4.9560600018594414e-05,0.0003091997350566089,0.002552311634644866
11,4.368129884824157e-05,0.00029473568429239094,0.0023825059179216623
12,3.8992893678369e-05,0.0002908898750320077,0.002301155123859644
13,4.138299118494615e-05,0.0001764848129823804,0.0014077539090067148
14,3.763763015740551e-05,0.0001473219454055652,0.0009128764504566789
15,3.7612793676089495e-05,0.000146836755448021,0.0010233815992251039
16,3.630272840382531e-05,0.00016909204714465886,0.0013083000667393208
17,3.721029861480929e-05,0.00014845201803836972,0.0010129015427082777
18,3.5472628951538354e-05,0.00017278140876442194,0.0013359084259718657
19,6.784610741306096e-05,0.0001674883533269167,0.0010769360233098269
20,7.880445627961308e-05,0.0003164689987897873,0.0025554965250194073
21,6.0564547311514616e-05,0.0003243978717364371,0.002409894485026598
22,5.012184556107968e-05,0.00027982101892121136,0.0020244289189577103
23,4.8214806156465784e-05,0.0003112494887318462,0.002272257348522544
24,4.2596035200404e-05,0.0001393354032188654,0.0009095100103877485
25,3.942327020922676e-05,0.00015353152411989868,0.000983156030997634
26,4.03837620979175e-05,0.00014363398076966405,0.0010498382616788149
27,3.790373375522904e-05,0.00014877761714160442,0.001061741029843688
28,3.574833681341261e-05,0.0002574709942564368,0.0021123779006302357
29,3.519359597703442e-05,0.00016239796241279691,0.00122228660620749
30,3.564985308912583e-05,0.0002882720436900854,0.0026615257374942303
31,3.715503044077195e-05,0.00016467724344693124,0.0013944448437541723
32,3.484568151179701e-05,0.00017378231859765947,0.0014273185515776277
33,3.433978417888284e-05,0.00015345975407399237,0.0011463332921266556
34,3.594100053305738e-05,0.00013804556510876864,0.0010209446772933006
35,3.382975410204381e-05,0.00014254786947276443,0.0011586438631638885
36,3.443188325036317e-05,0.0001791807299014181,0.0015181436901912093
37,3.650194048532285e-05,0.00015365636500064284,0.0012766096042469144
38,3.407202166272327e-05,0.0001380147587042302,0.0010556743945926428
39,3.419769927859306e-05,0.00014400370127987117,0.0012207254767417908
40,3.598534385673702e-05,0.00013921866775490344,0.000996752642095089
41,3.319919414934702e-05,0.00013948559353593737,0.0010977943893522024
42,3.282730176579207e-05,0.0001422390341758728,0.0011033774353563786
43,3.3681360946502537e-05,0.00014511012705042958,0.0011888720327988267
44,3.3150929084513336e-05,0.00013511326687876135,0.0010123400716111064
45,3.302523327874951e-05,0.00014525468577630818,0.0009813334327191114
46,3.4063661587424576e-05,0.00013785227201879025,0.0011108590988442302
47,3.2584510336164385e-05,0.00012809403415303677,0.0009408132755197585
48,3.3403386623831466e-05,0.0001424161164322868,0.0011824063258245587
49,3.2489853765582666e-05,0.00013147549179848284,0.0010594695340842009
50,3.3130054362118244e-05,0.00012451980728656054,0.0009665233083069324
