trial_number,value,batch_size,dropout,history_length,learning_rate,num_layers,units,weight_decay
0,0.21929573513745904,113.80612531070854,0.22305083289889563,54.45100426652649,0.0009389483274997061,5.004580113191601,80.41905399252735,0.008415748840740051
1,0.2061526890554114,247.6724478585641,0.4197914897893802,35.3113680591709,0.00024817957685999766,9.728390073800812,182.37626518420151,0.0013471505788632007
2,0.24579278136977178,278.8641861599022,0.37852725767827167,91.22718838900447,0.0014182400307050436,8.336531681508891,160.8787320165987,0.00014089454414277687
3,0.21585323411949023,293.3732537005256,0.21383114644028603,42.81562583129771,0.00030056782286678904,4.066538135300981,152.7602720112903,0.004023061405688064
4,0.24910397840563409,68.59504595978149,0.3078621894115653,97.55186006671606,0.0008873949391919032,3.4821161015144177,178.9956170575027,0.0002497066678178153
5,0.2120291557954903,295.5655136760523,0.3759202597320579,101.22159019753322,0.00021310704350428324,2.138818282772969,246.8197027672064,0.0031191823671789234
6,0.2098731110753592,67.60901677096983,0.23137312506032415,44.13444523240073,0.0002573593674000592,5.923104055960056,369.99425835291584,0.00016179753278644266
7,0.24936133509691424,149.86900618492552,0.33943889846285147,84.6253547781452,0.00038758841574903894,8.500610561313103,383.7840319801185,0.0026056391562623827
8,0.14893163654752478,145.3410949306206,0.3809526186303448,113.2562662687339,0.00035834912082950926,7.117465787008754,135.48536649041188,0.0002981237762715573
9,0.2178091469505233,164.70663110169897,0.4215021819064467,75.79011255042495,0.0006765225687770257,2.68623970640967,281.57854152913484,0.00011523612678939506
10,0.20896797388524352,358.6001058914866,0.4983338359521394,124.93120647238423,0.00045006229572285976,7.002059499982566,74.36848415475154,0.000495403580017541
11,0.22258833371950482,228.03305748245435,0.44899065849563313,137.30253309894726,0.0004076857356518031,9.421062645312592,117.12569386852026,0.0008021982409069337
12,0.2382539806184833,205.83980936359873,0.41680795519617103,113.55751207210464,0.0003167682092943563,9.990096561009484,207.23040278738247,0.0013081274054542583
13,0.19593970820218504,223.72297919197115,0.2974560147258263,65.6649873802171,0.0005487651164995734,7.366646046411082,275.56228758052475,0.000372569204493212
14,0.21096987856808536,178.35062348785348,0.28754838940132155,72.95858894490753,0.0005716727664322919,7.059764350986985,297.64984564620613,0.0003513105355506847
15,0.18041281198223907,122.5954179714398,0.2821513392550954,58.32609695540051,0.0006003626482866884,7.150329678293702,313.8636765586228,0.0005625884582795452
16,0.2416734199167904,109.74182118121057,0.2598909464172252,117.16795277603339,0.0019037645731851056,6.187010743333444,338.26124807705935,0.0006844244973139557
17,0.2432947488735893,118.7060814720696,0.34419078179350154,57.35367263648083,0.0008623967103285804,8.208854355791566,324.3844280461296,0.00019141198667623193
18,0.1831942055062084,141.50567054831177,0.32224160486686276,107.47518209153611,0.0006673772132608859,6.3166207542452755,219.8286666629374,0.00028754795177240576
19,0.18939805438597046,92.1758874130849,0.3811041000632433,140.66340630272913,0.0011071192484825524,5.125184744174605,116.50548217413169,0.0005969817223980427
20,0.21398822849471413,190.69558944800823,0.2739845451857164,81.5850417760987,0.0004738275611595254,7.6798944888341705,247.6760143635169,0.0016994071155680354
