trial_number,value,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,reg_lambda,subsample
26,0.4825745329962428,0.6268698477117038,0.026978683884123236,0.02374160551259054,7,3,1.3309516270041513,0.7222506028385102
27,0.48025776203170384,0.6324040527735629,0.021890035529783955,0.010212927952646791,7,4,1.4322502049071553,0.8168892743114421
28,0.4846393968355002,0.6212046051211296,0.02513438807693503,0.00990395883682916,8,4,2.0217936720740766,0.8151962133281594
29,0.48988650721484944,0.6304143031863726,0.02889713458227514,0.00922682789416385,16,4,2.9823660207367726,0.9246130930076175
30,0.4878516292247075,0.6132802411381643,0.08085746186269416,0.006088637257092951,10,2,1.3481837560024161,0.7876178729530582
31,0.48465341183488775,0.6430084732867626,0.01137265783883269,0.02314246238829555,6,3,1.4671484965103059,0.7452503571396086
32,0.48184186044442484,0.6042964703861428,0.013947911758094103,0.01747658591863938,7,5,1.8173934735091135,0.8180908457822569
33,0.48232097167064003,0.6000326601565154,0.030474722354112388,0.018654553933026456,7,5,1.9277337395046614,0.8348141033011285
34,0.4944849757073168,0.677257874384141,0.012917870200335085,0.017723119958675614,9,5,2.50215502522749,0.8368615801845163
35,0.47971783840650417,0.6095721112917292,0.04112472054999396,0.013502692803873678,6,6,1.9255479079847944,0.8966011802576808
36,0.4913616211518641,0.6432612923571183,0.00587971833648329,0.01325168988529556,12,8,2.4205299064071752,0.8985502960687292
37,0.4902477294290651,0.6160608058666214,0.01563862664326973,0.0078309616600581,10,6,2.1196652591088676,0.9472472793077702
38,0.48035370921994797,0.6426869176293856,0.04825588442167006,0.009606323309259777,6,7,1.7777688519036787,0.8722379404503681
39,0.47805335585748465,0.6445641074159792,0.05493151517111073,0.00900588645816418,6,7,2.8314624821001124,0.8779983663855535
40,0.4909075704548278,0.6799254334350163,0.09815716353497636,0.007140853269942739,5,8,2.8811741923085337,0.8803701967352062
41,0.4838649552828835,0.6435131096266725,0.047237725114764505,0.009114472806714706,6,7,3.7642819918936663,0.8587206068652445
42,0.49659910642428823,0.8687143221711674,0.07095572117717076,0.0106709520070897,9,7,2.195697676443742,0.9102930097664101
43,0.4852542557283801,0.6299832523880949,0.0394887468802859,0.013953347648591363,8,7,1.7673307406054326,0.8827482690892188
44,0.47410501139657363,0.6521906962126527,0.1320135755834156,0.008978947035763915,5,9,3.3453751317018643,0.9633650570681761
45,0.47428219051911585,0.6548518406019207,0.13077232860855878,0.008474211387004913,5,9,3.445955743140322,0.9618789366122359
46,0.49333616527543983,0.7103026206623358,0.14378590595540996,0.006214552675870731,5,10,3.450133774259293,0.9731550426178807
47,0.48920508629977816,0.6925394802704499,0.37368772337423006,0.00816646353262333,4,9,3.4136882954993935,0.9494595022690272
48,0.47694352061116324,0.6660312450245739,1.0354448426920748,0.008316318641689531,5,9,4.800369497412276,0.9810766537547636
49,0.49240811443739735,0.6669602689506746,1.5183504950082638,0.006465062857850702,5,9,4.923490746675324,0.9956990710092118
50,0.4938218504352773,0.7119331413259047,0.8890141513506338,0.008285439294687785,30,9,4.179808791823456,0.961105736955868
51,0.4747109434739942,0.6527819697592546,0.9162069829708135,0.013130887061051422,4,8,2.681996611284907,0.9263266427360679
52,0.47278533756621227,0.6527823270020963,0.8838774908485045,0.012848944001276433,4,8,2.6495676187517176,0.9761506019660582
53,0.47318757788733573,0.6533985544881178,0.9392739904632055,0.012375794133653199,4,8,2.6565902700739907,0.9766189357645545
54,0.48836216937142957,0.681904275799014,0.866409217743311,0.012221713651257774,4,8,3.3033354028967925,0.9828141908078217
55,0.4760948428726825,0.6554895278981474,1.7677379676361813,0.015172984892454064,4,10,3.7813119194542875,0.9640892063513659
56,0.47662864549519374,0.6538911961785013,1.9300785862423828,0.01546298304495788,4,10,2.723444964163093,0.9345115403096754
57,0.5032884027326828,0.9722141028045284,0.666172918459693,0.011053182061132186,4,8,3.7931987139086987,0.9627226679766315
58,0.49346820782989126,0.7064372175875119,0.29645869795892615,0.0202352369166106,25,10,3.163216704803248,0.9214071545603
59,0.4954899455014055,0.7752534329979658,0.6356204950879564,0.014567488963492402,8,8,4.333816956082121,0.9973457778691832
60,0.4923796250085008,0.6888096899658455,1.3340525815646262,0.012621810701905437,5,9,2.5836785605232304,0.9440138299577983
61,0.47661339191240065,0.6572965376067272,1.8986656362531245,0.01567571621167207,4,10,2.696358781259581,0.9358526363768671
62,0.4766231754032996,0.653454353359894,1.6388041221110476,0.016477727306448284,4,10,2.3682161791999556,0.9641987703723734
63,0.4930147004235781,0.6716026037635947,0.6268652292416614,0.016332512943273345,22,9,3.575292145170023,0.9134844662646643
64,0.48551095488454715,0.6539823224925815,1.2011922464513525,0.012373740923313925,28,10,2.6792446701310113,0.9534073789680841
65,0.49305479616942893,0.7226529999351919,0.8166677022272766,0.010863959095141564,5,9,3.9136535878485934,0.975670018103627
66,0.474724959903618,0.6209482850453659,1.990656397268865,0.018953252397730297,5,8,3.084317356762071,0.9355083314556389
67,0.4846385091086098,0.6172076521216596,0.47358721914057095,0.01979201092857849,8,8,3.1551440906869432,0.9993004301854347
68,0.48144563450499156,0.6258519418671283,0.15254497417025362,0.024648451953925517,6,8,3.5874099577296685,0.9112640119282099
69,0.47665932937688615,0.6370743893068446,0.30068488260835885,0.007437466916380493,5,9,4.471856864285165,0.9711755385248434
70,0.4915998680818095,0.6867949788491695,1.236635259791293,0.013599257460548372,7,8,3.233202425798985,0.9422304218704421
71,0.47664777025146066,0.6663410922748058,0.990198258784009,0.021190305973138927,4,10,2.977274752730363,0.9301412631698
72,0.47595856659558206,0.6480374312973104,1.5793948143385845,0.015470552054937872,5,10,2.335432388911197,0.9840057904578846
73,0.4806471319422696,0.6501246438200964,0.7197716774387382,0.01805278335558946,6,9,2.3014715356104363,0.9838606112172886
74,0.4922031977438029,0.6994052019312154,1.3987693924907394,0.0146044913499176,5,8,2.8705710518313277,0.9627574842994524
75,0.4929954107359485,0.673557333080531,0.5128688868353677,0.01156261850048041,7,9,2.4745674975698533,0.9557209922770031
76,0.4806924105352705,0.6219065366970703,1.7433006856589983,0.019212510917168798,6,10,3.602752898538012,0.9839497894285507
77,0.48767888379483343,0.635975909764073,0.19454096948384325,0.010415303877128603,9,9,2.1793335919542653,0.8937141376006168
78,0.4737655333374338,0.6614148590063377,1.1234944379970262,0.012800207511598657,5,8,4.129704294562943,0.9245292201900094
79,0.49145365082843645,0.6382023274517055,1.1338567945265525,0.012608728268444227,8,8,3.059437135604039,0.6034877213880484
80,0.4814289470613257,0.6104373664569197,0.3446193104065282,0.013217706908844265,6,8,4.051983428351871,0.9067515024801537
81,0.4743115010181364,0.6460939027808822,1.4995596661158332,0.01684498939239961,5,7,3.3185449545938117,0.9493920373904811
82,0.47282240964714256,0.621668807262493,0.5530631876248587,0.017273534725782764,5,7,3.356685462120725,0.9261433350595432
83,0.48145686669206156,0.627262163126663,0.5511378470263049,0.016678811803821105,7,7,4.193824684010503,0.9296957147606741
84,0.47262101427464653,0.6617559776956006,0.12443810092000926,0.021619680349459228,5,7,3.3521045387471764,0.9249446804468632
85,0.4743457458737994,0.6602060309548349,0.11931453455993778,0.022148595045379468,4,7,3.3494066300444603,0.9208284289669069
86,0.4860335896227396,0.6612484808563035,0.1281585145673761,0.027221494217745636,11,7,3.455492390122836,0.920388646742337
87,0.4820789083709979,0.6645996816380363,0.12071921443137149,0.022262432226123903,6,6,3.3025124662722316,0.8646736006605258
88,0.486183626939267,0.6837825842169116,0.08411055554179865,0.024739190317661527,4,7,4.632389402105175,0.8897567877927397
89,0.49384541983197966,0.6750292171402269,0.1899235968809732,0.020414203466253788,17,7,3.8293256896674897,0.9400462302327218
90,0.48110765960097107,0.6367053062326057,0.23542457505609382,0.02628465974351987,7,6,3.6049608287693817,0.9499243643989315
91,0.4722708495607908,0.645642485171827,0.77443838382735,0.011377322946321062,5,7,2.791990235664812,0.9161178763592625
92,0.4728384591654729,0.6438661648252115,0.06314855595308021,0.017357429952914682,5,7,2.868230278691545,0.9173825557333615
93,0.501562509029066,0.9139339714528759,0.07161579039055137,0.011433728905267953,5,6,2.8436956868901624,0.905976432597445
94,0.4791817140115313,0.6469930063657664,0.7821599419404347,0.008777615034722549,6,7,2.944562656832504,0.8446995999687117
95,0.4745130058048888,0.6318729406000421,0.0342338919657087,0.009751449950425685,5,7,3.9998681943702374,0.9736104578548769
96,0.48520332539730954,0.6078413453557335,0.3927452832990913,0.014084453791367668,9,6,2.5988481672452273,0.9009154009949654
97,0.481027139262965,0.6400428486328634,0.10169379093069734,0.017901511667022283,7,7,2.7904821398362993,0.9495037469566193
98,0.4935993800190904,0.842484929561283,0.059560370516540145,0.01712277913701473,6,8,3.194754163651117,0.8884855103773229
99,0.4739391586259442,0.6151415595053346,0.26024619722096615,0.008675246713747468,4,7,0.6141100585929983,0.9169119558494989
