epoch,train_rate_mse,val_rate_mse,val_value_mse
1,0.00021504757751245052,0.0003744155983440578,0.0022887529339641333
2,0.00019528013945091516,0.0003508612862788141,0.0021444957237690687
3,0.00017740663315635175,0.0003294057387392968,0.002013134304434061
4,0.00016171073366422206,0.0003162394859828055,0.0019326909678056836
5,0.00014700165775138885,0.0003000805445481092,0.0018336871871724725
6,0.00013367495557758957,0.00028389436192810535,0.0017346787499263883
7,0.00012170033733127639,0.0002695404109545052,0.0016469049733132124
8,0.00011091635678894818,0.0002596571866888553,0.0015866755275055766
9,0.00010104443208547309,0.0002474199573043734,0.001511883339844644
10,9.215345198754221e-05,0.00023553267237730324,0.0014393103774636984
11,8.417993376497179e-05,0.0002285608643433079,0.0013968526618555188
12,7.687976176384836e-05,0.0002208459482062608,0.0013498880434781313
13,7.03052501194179e-05,0.00021258264314383268,0.0012994209537282586
14,6.431117071770132e-05,0.00020528775348793715,0.0012549115344882011
15,5.892266926821321e-05,0.00020071397011633962,0.0012270674342289567
16,5.401625458034687e-05,0.00019634448108263314,0.0012004589661955833
17,4.955403710482642e-05,0.00019043586507905275,0.0011644100304692984
18,4.553447070065886e-05,0.00018453858501743525,0.0011284590000286698
19,4.190780236967839e-05,0.00017928212764672935,0.0010964489774778485
20,3.860391007037833e-05,0.00017479469534009695,0.0010691618081182241
21,3.559638935257681e-05,0.00017090080655179918,0.0010454735020175576
22,3.2863172236829996e-05,0.0001690939097898081,0.0010345201008021832
23,3.0356402930920012e-05,0.00016637751832604408,0.0010180482640862465
24,2.81240172625985e-05,0.00016164881526492536,0.0009893191745504737
25,2.610660703794565e-05,0.0001594928908161819,0.0009762563277035952
26,2.4349619707209058e-05,0.00015688584244344383,0.0009604213992133737
27,2.274267899338156e-05,0.00015516066923737526,0.0009499210864305496
28,2.1189189283177257e-05,0.00015323469415307045,0.0009382301941514015
29,1.980104570975527e-05,0.00015165186778176576,0.0009286372805945575
30,1.8542425095802173e-05,0.00015029421774670482,0.0009204010129906237
31,1.736667036311701e-05,0.00014802026271354407,0.000906647474039346
32,1.6310907085426152e-05,0.00014602272131014615,0.0008945653098635375
33,1.5347764929174446e-05,0.00014490020112134516,0.0008878178196027875
34,1.4515509974444285e-05,0.00014249805826693773,0.0008732380229048431
