epoch,train_rate_mse,val_rate_mse,val_value_mse
1,6.193431909196079e-05,4.48884311481379e-05,0.00275857443921268
2,5.662408875650726e-05,4.237402026774362e-05,0.0026038200594484806
3,5.175312253413722e-05,4.040554995299317e-05,0.0024826787412166595
4,4.748980063595809e-05,3.884460966219194e-05,0.002386503852903843
5,4.345388151705265e-05,3.7734032957814634e-05,0.002317803679034114
6,3.977944652433507e-05,3.637907866504975e-05,0.002234456827864051
7,3.6471297789830714e-05,3.478060170891695e-05,0.00213620625436306
8,3.388860204722732e-05,3.4882265026681125e-05,0.002140770899131894
9,3.113179627689533e-05,3.3875865483423695e-05,0.0020788053516298532
10,2.8541977371787652e-05,3.239561920054257e-05,0.0019878726452589035
11,2.619848783069756e-05,3.085336720687337e-05,0.0018935140687972307
12,2.4068793209153228e-05,2.9541437470470555e-05,0.0018132395343855023
13,2.2118594642961398e-05,2.866755676222965e-05,0.001759516540914774
14,2.0480214516283013e-05,2.8844067855970934e-05,0.0017692464170977473
15,1.885061283246614e-05,2.800617403408978e-05,0.001718110521323979
16,1.7351774658891372e-05,2.714886431931518e-05,0.0016656401567161083
17,1.5969888409017585e-05,2.628266520332545e-05,0.0016128638526424766
18,1.4715517863805871e-05,2.576004590082448e-05,0.0015807267045602202
19,1.3633534763357602e-05,2.514031803002581e-05,0.00154268485493958
20,1.2606651580426842e-05,2.4403008865192533e-05,0.0014975412050262094
21,1.170024825114524e-05,2.439031595713459e-05,0.0014964176807552576
22,1.0818736882356461e-05,2.3527418306912296e-05,0.0014440021477639675
23,1.0072420081996825e-05,2.365485306654591e-05,0.0014513804344460368
24,9.307014806836378e-06,2.303740802744869e-05,0.0014140068087726831
25,8.622545465186704e-06,2.2509939299197868e-05,0.001381852780468762
26,8.01488567958586e-06,2.2316105969366618e-05,0.001370045356452465
27,7.472299330402166e-06,2.214964661106933e-05,0.0013597975485026836
28,6.991491773078451e-06,2.22490998567082e-05,0.0013656633673235774
29,6.507001216959907e-06,2.183758442697581e-05,0.001340797869488597
30,6.058252893126337e-06,2.1413046852103435e-05,0.001314937719143927
31,5.680099548044382e-06,2.150209911633283e-05,0.0013202073751017451
32,5.293320100463461e-06,2.1161471522646025e-05,0.0012994665885344148
33,4.988422915630508e-06,2.1234280211501755e-05,0.001303769531659782
34,4.673819148592884e-06,2.0963247152394615e-05,0.0012872880324721336
35,4.380538030090975e-06,2.087114262394607e-05,0.0012818814720958471
36,4.137478754273616e-06,2.0880934243905358e-05,0.0012824806617572904
37,3.888190803991165e-06,2.077667522826232e-05,0.0012761233374476433
38,3.6802819067816017e-06,2.088027395075187e-05,0.0012822720455005765
39,3.4549882457213243e-06,2.0781848434126005e-05,0.001276381895877421
40,3.2607667890260927e-06,2.0698898879345506e-05,0.0012715753400698304
41,3.0851244900986785e-06,2.04446059797192e-05,0.0012561093317344785
42,2.9496031856979243e-06,2.0483827029238455e-05,0.0012585037620738149
43,2.810755631799111e-06,2.0536050215014257e-05,0.0012616290478035808
44,2.659486654010834e-06,2.0435723854461685e-05,0.0012555631110444665
45,2.526184971429757e-06,2.041154402832035e-05,0.0012542493641376495
46,2.415711151115829e-06,2.0429681171663105e-05,0.0012553809210658073
47,2.3021959805191727e-06,2.026070433203131e-05,0.0012451151851564646
48,2.18219338421477e-06,2.0288396626710892e-05,0.0012468945933505893
49,2.0833547296206234e-06,2.0344161384855397e-05,0.0012502680765464902
50,1.98792145056359e-06,2.0214974938426167e-05,0.0012424534652382135
51,1.8922368099083542e-06,2.0148150724708103e-05,0.0012383995344862342
52,1.814985012060788e-06,2.0112083802814595e-05,0.0012362840352579951
53,1.736305421218276e-06,2.003656845772639e-05,0.0012317169457674026
54,1.6516951291123405e-06,2.0076267901458777e-05,0.001234229071997106
55,1.5888222151261289e-06,2.0108385797357187e-05,0.001236181240528822
56,1.52083111970569e-06,2.00796130229719e-05,0.001234580995514989
57,1.4541103610099526e-06,2.003809277084656e-05,0.0012321072863414884
58,1.4003491060066153e-06,2.0031327949254774e-05,0.0012318796943873167
59,1.3495683788278257e-06,2.004944508371409e-05,0.0012329615419730544
60,1.300883468502434e-06,2.0122563000768423e-05,0.0012375827645882964
61,1.257941335097712e-06,2.0134366423008032e-05,0.0012383069843053818
62,1.21719222079264e-06,2.0149787815171294e-05,0.0012394152581691742
63,1.1963462611674913e-06,2.0159615814918652e-05,0.0012399653205648065
64,1.157549718300288e-06,2.0167368347756565e-05,0.001240445184521377
65,1.1247019529037061e-06,2.0158626284683123e-05,0.0012398780090734363
66,1.0925431297437171e-06,2.0159099221928045e-05,0.0012399096740409732
67,1.0624089554767124e-06,2.010795651585795e-05,0.0012367925373837352
68,1.0344332395106903e-06,2.004508496611379e-05,0.0012330124154686928
69,1.0050199534816784e-06,2.0088629753445275e-05,0.0012357454979792237
70,9.737121899888734e-07,2.0010902517242357e-05,0.001231055473908782
71,9.478334845880454e-07,2.0098914319532923e-05,0.0012365287402644753
72,9.172694035441964e-07,2.0034687622683123e-05,0.0012326518772169948
73,8.929843033911311e-07,2.00590948224999e-05,0.0012341601541265845
74,8.657046919324785e-07,2.0114068320253864e-05,0.0012375486548990011
75,8.479381676806952e-07,2.006546492339112e-05,0.00123460846953094
76,8.294033477795892e-07,2.016666257986799e-05,0.0012408900074660778
77,8.109801115097071e-07,2.019197381741833e-05,0.0012424502056092024
78,7.937397867863183e-07,2.0119723558309488e-05,0.001238058554008603
79,7.770553906993882e-07,2.0175524696242064e-05,0.0012415451928973198
80,7.601217362207535e-07,2.0177956685074605e-05,0.001241748221218586
81,7.430414825648768e-07,2.027748450927902e-05,0.0012479131110012531
82,7.294078727682063e-07,2.032998963841237e-05,0.001251193112693727
83,7.136613930924796e-07,2.0328130631241947e-05,0.0012510744854807854
84,6.980334319450776e-07,2.030818723142147e-05,0.0012498836731538177
85,6.849351734672382e-07,2.0348848920548335e-05,0.0012524693738669157
86,6.74528052968526e-07,2.0317285816418007e-05,0.0012505638878792524
87,6.661405791419384e-07,2.0362949726404622e-05,0.0012534395791590214
88,6.533389296237146e-07,2.0351599232526496e-05,0.0012527494691312313
89,6.374156669153308e-07,2.0355471860966645e-05,0.0012529888190329075
90,6.270651056183851e-07,2.0364002921269275e-05,0.0012535329442471266
91,6.182559104672691e-07,2.0365716409287415e-05,0.0012536572758108377
92,6.065170055080671e-07,2.0317229427746497e-05,0.0012507084757089615
93,5.971870677967672e-07,2.0334409782662988e-05,0.001251756795682013
94,5.863879550815909e-07,2.0330320694483817e-05,0.001251513371244073
95,5.803919407298963e-07,2.033488271990791e-05,0.0012517995201051235
