trial_number,value,batch_size,dropout,history_length,learning_rate,mid_layer_count,mid_layer_size,weight_decay
27,0.3924359856251471,463.81331918968846,0.22097244128026353,86.61984926401182,0.0013959698779956063,4.5532480077780475,825.409795129839,8.442796218544328e-06
28,1.4336338250223035,394.95248727270587,0.17751683387796158,113.68993130389478,0.0016729008442807783,6.546443584305722,719.3100597208346,0.0099845624194945
29,0.46982866996776557,258.24390729067,0.31463626608133755,31.285440220694447,0.0012005661709852476,8.33566355481331,786.5990521202345,0.004526128696463759
30,0.45112843320755186,340.91453442071656,0.34046427157479753,18.90393611332818,0.001993497446173374,2.8952512475431464,876.350087163101,0.0029165879715213876
31,0.4483368307530523,450.63701789972475,0.28437090884086025,106.72577812041865,0.0016081902975530347,5.250936461764947,963.0313221692392,0.0011006226659171917
32,0.44173130124450444,487.4670403727116,0.26577424647822784,121.73099208849564,0.0015548010571823907,6.352307125549043,902.3661070113639,0.0008110503111538564
33,0.38389898970455466,430.2646266867931,0.25159842648852077,102.01479005767771,0.0017914667009205595,8.301262945414965,954.2896141675487,0.0014787576005895345
34,0.45329378603282805,483.6035117993876,0.24735947996127555,101.63493941540223,0.0018000120847545878,8.853156639871496,638.2006239877144,0.005582325013715181
35,0.41230051260508466,427.0906514753803,0.197837283680731,113.40186556776366,0.001849401200347316,7.552433583802381,970.5575035759358,0.0006750407289041022
36,0.4088135434615755,373.2617829914393,0.22984250039707937,120.04786482118985,0.0017165058481351456,11.434890548330669,839.3572817606829,0.0029671509550719998
37,0.4046163394199517,321.5253149876776,0.3828506744851513,85.65062306557874,0.0014547236972008428,3.5560428181575476,734.3542072232236,0.0018712496202572938
38,1.441232161250657,390.12410542299904,0.3449917344613293,68.96497545913614,0.0012715938186916808,4.74850256479294,987.4554110755507,0.007317748283460202
39,0.3795628801077426,344.9640629150632,0.18220408667806776,127.05752866142433,0.001314431658690168,12.218403354122891,507.4097342477473,0.0014378742382548395
40,0.3597338342782623,357.9768628081767,0.14731935650592534,126.73170444453035,0.0013290744591312052,12.365175160000334,476.9561112292548,0.0006740815606076036
41,0.42545355097976273,348.78414774804526,0.14879984068014845,127.12390642036182,0.0013155047992141774,13.229236131658297,481.46209222609673,0.0007170158929499124
42,0.3462821267946751,290.3047544709722,0.13853811600540605,121.67124169408831,0.001114493900427286,11.634411168719465,490.7646885017296,0.0005502531785837449
43,0.38480488537046725,279.76871367805495,0.16720041320603593,122.36195862756082,0.0010705616266439542,11.365528735639973,454.00906168257865,0.0004218714689745953
44,0.42185175827074195,215.0251526886263,0.14103182328356167,111.32558871809067,0.0007610861920248192,12.345304357440988,534.0094360854807,3.390319276686907e-05
45,0.386572993836717,241.09960064773765,0.13101309326945193,127.14148642027737,0.0011452698110640163,14.07532309579116,614.7708404717368,0.002506164186120317
46,0.4419409667058084,319.9583021848398,0.10895658070450624,116.2947060275846,0.00041319024009340807,10.581102714772017,380.5366047141813,0.0017608276462946857
47,0.37919844910725503,139.04759836201148,0.20129282711862317,57.8353525199018,0.0009323389702990978,12.160824179908026,497.9918495671202,0.00048767943532971203
48,0.41163194846518025,185.7298435826769,0.19565207662521525,46.50671251733651,0.0009098830364184581,13.463866431868336,388.13703787503067,0.0035506660315211837
49,0.3524400731046757,128.94217843362568,0.1597907086619614,58.57859670051039,0.0008577123476606386,15.33600202769426,579.2120212171315,0.0005108138360900647
50,0.3938627699178136,161.80269279509392,0.12318971892716618,60.86624504672324,0.0005443691371205594,15.166271777669298,602.96291583394,0.0005517847162139831
51,0.3705425355784194,141.1820224380572,0.16270878933358365,57.19742577974688,0.0008646557747387573,15.837453867381381,560.3923942125004,0.0005651008498319109
52,0.4474960941040587,128.25439721206666,0.16022698748784744,52.822005411171205,0.0007700852774665039,15.484654409536244,564.0239757004895,0.0010412060368045232
53,0.3794511666287205,164.21617962954892,0.14004718875269573,64.69632929094347,0.0006107543394979566,14.54899484286745,680.2630657143718,0.00033856135804453524
54,0.435484136792714,158.66665159263982,0.11838341628111401,74.27659952717087,0.0008466248357190051,15.814483493939,525.8248117647373,8.075266981491026e-06
55,0.42626157520773883,208.51775624176318,0.17047914636830658,41.90803788805022,0.0008400241992095653,9.532692065842475,435.918213522169,0.0012246261662115193
56,0.3925045899556069,182.74791449684852,0.21561103071207272,51.5713183119473,0.0009810868556527587,13.876298135383195,567.124822938358,0.0007092224531883395
57,0.44951680058133814,267.4455214426982,0.18641572436645754,61.968907473951106,0.0011216075491480779,14.691002950580938,599.0368835911798,0.0015896221438231996
58,0.42929312352559523,225.97501164641,0.14352358017605535,71.70150074596374,0.0012140857140807036,12.873189839079703,477.15324867420685,0.001986467711658142
59,0.3897188201635898,144.09800826520387,0.15542341324586212,79.76475944872931,0.001098178344177828,10.889685913680456,421.2144415275641,0.0003459102669028197
60,0.43264076438492644,496.4517027392731,0.11043814746522038,30.81383487483842,0.0006149114092175815,15.917593461474574,316.25077135720824,0.0074650938675471425
61,0.3695865952660759,129.96667928312266,0.18897300279781942,54.61184929747739,0.0009471714858094902,15.21107957611108,493.6858298899781,0.0005220970610347117
62,0.44587598819575625,146.56028193356167,0.12981119249805717,45.991431438436855,0.0007070876684397592,15.093550144833067,533.2237900478157,0.0009122894290262366
63,0.46997295639695164,173.5689802685417,0.1638855573636791,55.908778718794856,0.0008426747329464332,13.646675771671653,682.6143398030339,0.001273129130999813
